REGION_ID,COUNTRY_ID,COUNTRY_NAME_EN
WB: Heavily Indebted Poor Countries (HIPC),TCD,Chad
WB: Heavily Indebted Poor Countries (HIPC),COM,Comoros
WB: Heavily Indebted Poor Countries (HIPC),COG,Congo
WB: Heavily Indebted Poor Countries (HIPC),BEN,Benin
WB: Heavily Indebted Poor Countries (HIPC),ERI,Eritrea
WB: Heavily Indebted Poor Countries (HIPC),ETH,Ethiopia
WB: Heavily Indebted Poor Countries (HIPC),GMB,Gambia
WB: Heavily Indebted Poor Countries (HIPC),GHA,Ghana
WB: Heavily Indebted Poor Countries (HIPC),GIN,Guinea
WB: Heavily Indebted Poor Countries (HIPC),GUY,Guyana
WB: Heavily Indebted Poor Countries (HIPC),HTI,Haiti
WB: Heavily Indebted Poor Countries (HIPC),HND,Honduras
WB: Heavily Indebted Poor Countries (HIPC),CIV,Côte d'Ivoire
WB: Heavily Indebted Poor Countries (HIPC),LBR,Liberia
WB: Heavily Indebted Poor Countries (HIPC),MDG,Madagascar
WB: Heavily Indebted Poor Countries (HIPC),MWI,Malawi
WB: Heavily Indebted Poor Countries (HIPC),MLI,Mali
WB: Heavily Indebted Poor Countries (HIPC),MRT,Mauritania
WB: Heavily Indebted Poor Countries (HIPC),MOZ,Mozambique
WB: Heavily Indebted Poor Countries (HIPC),NIC,Nicaragua
WB: Heavily Indebted Poor Countries (HIPC),NER,Niger
WB: Heavily Indebted Poor Countries (HIPC),GNB,Guinea-Bissau
WB: Heavily Indebted Poor Countries (HIPC),RWA,Rwanda
WB: Heavily Indebted Poor Countries (HIPC),STP,Sao Tome and Principe
WB: Heavily Indebted Poor Countries (HIPC),SEN,Senegal
WB: Heavily Indebted Poor Countries (HIPC),SLE,Sierra Leone
WB: Heavily Indebted Poor Countries (HIPC),SOM,Somalia
WB: Heavily Indebted Poor Countries (HIPC),SDN,Sudan
WB: Heavily Indebted Poor Countries (HIPC),TZA,United Republic of Tanzania
WB: Heavily Indebted Poor Countries (HIPC),TGO,Togo
WB: Heavily Indebted Poor Countries (HIPC),UGA,Uganda
WB: Heavily Indebted Poor Countries (HIPC),BFA,Burkina Faso
WB: Heavily Indebted Poor Countries (HIPC),COD,Democratic Republic of the Congo
WB: Heavily Indebted Poor Countries (HIPC),ZMB,Zambia
WB: High income (July 2020),AND,Andorra
WB: High income (July 2020),ATG,Antigua and Barbuda
WB: High income (July 2020),ABW,Aruba
WB: High income (July 2020),AUS,Australia
WB: High income (July 2020),AUT,Austria
WB: High income (July 2020),BHS,Bahamas
WB: High income (July 2020),BHR,Bahrain
WB: High income (July 2020),BRB,Barbados
WB: High income (July 2020),BEL,Belgium
WB: High income (July 2020),BMU,Bermuda
WB: High income (July 2020),PLW,Palau
WB: High income (July 2020),BRN,Brunei Darussalam
WB: High income (July 2020),HRV,Croatia
WB: High income (July 2020),CAN,Canada
WB: High income (July 2020),CYM,Cayman Islands
WB: High income (July 2020),CHL,Chile
WB: High income (July 2020),CYP,Cyprus
WB: High income (July 2020),CZE,Czechia
WB: High income (July 2020),DNK,Denmark
WB: High income (July 2020),EST,Estonia
WB: High income (July 2020),FRO,Faeroe Islands
WB: High income (July 2020),FIN,Finland
WB: High income (July 2020),FRA,France
WB: High income (July 2020),PYF,French Polynesia
WB: High income (July 2020),DEU,Germany
WB: High income (July 2020),GIB,Gibraltar
WB: High income (July 2020),GRC,Greece
WB: High income (July 2020),GRL,Greenland
WB: High income (July 2020),GUM,Guam
WB: High income (July 2020),HKG,"China, Hong Kong Special Administrative Region"
WB: High income (July 2020),HUN,Hungary
WB: High income (July 2020),ISL,Iceland
WB: High income (July 2020),IRL,Ireland
WB: High income (July 2020),ISR,Israel
WB: High income (July 2020),ITA,Italy
WB: High income (July 2020),JPN,Japan
WB: High income (July 2020),KOR,Republic of Korea
WB: High income (July 2020),KWT,Kuwait
WB: High income (July 2020),LVA,Latvia
WB: High income (July 2020),LIE,Liechtenstein
WB: High income (July 2020),LTU,Lithuania
WB: High income (July 2020),LUX,Luxembourg
WB: High income (July 2020),MAC,"China, Macao Special Administrative Region"
WB: High income (July 2020),MLT,Malta
WB: High income (July 2020),MUS,Mauritius
WB: High income (July 2020),MCO,Monaco
WB: High income (July 2020),MNP,Northern Mariana Islands
WB: High income (July 2020),NRU,Nauru
WB: High income (July 2020),NLD,Netherlands
WB: High income (July 2020),CUW,Curaçao
WB: High income (July 2020),SXM,Sint Maarten (Dutch part)
WB: High income (July 2020),NCL,New Caledonia
WB: High income (July 2020),NZL,New Zealand
WB: High income (July 2020),NOR,Norway
WB: High income (July 2020),OMN,Oman
WB: High income (July 2020),PAN,Panama
WB: High income (July 2020),POL,Poland
WB: High income (July 2020),PRT,Portugal
WB: High income (July 2020),PRI,Puerto Rico
WB: High income (July 2020),QAT,Qatar
WB: High income (July 2020),ROU,Romania
WB: High income (July 2020),KNA,Saint Kitts and Nevis
WB: High income (July 2020),MAF,Saint-Martin (French part)
WB: High income (July 2020),SVK,Slovakia
WB: High income (July 2020),SMR,San Marino
WB: High income (July 2020),SVN,Slovenia
WB: High income (July 2020),SAU,Saudi Arabia
WB: High income (July 2020),SYC,Seychelles
WB: High income (July 2020),SGP,Singapore
WB: High income (July 2020),ESP,Spain
WB: High income (July 2020),SWE,Sweden
WB: High income (July 2020),CHE,Switzerland
WB: High income (July 2020),TTO,Trinidad and Tobago
WB: High income (July 2020),TCA,Turks and Caicos Islands
WB: High income (July 2020),ARE,United Arab Emirates
WB: High income (July 2020),GBR,United Kingdom of Great Britain and Northern Ireland
WB: High income (July 2020),ZZA,Channel Islands
WB: High income (July 2020),IMN,Isle of Man
WB: High income (July 2020),USA,United States of America
WB: High income (July 2020),URY,Uruguay
WB: High income (July 2020),VGB,British Virgin Islands
WB: High income (July 2020),VIR,United States Virgin Islands
WB: IBRD only,ALB,Albania
WB: IBRD only,DZA,Algeria
WB: IBRD only,AGO,Angola
WB: IBRD only,ATG,Antigua and Barbuda
WB: IBRD only,ARG,Argentina
WB: IBRD only,ARM,Armenia
WB: IBRD only,AZE,Azerbaijan
WB: IBRD only,BIH,Bosnia and Herzegovina
WB: IBRD only,BLZ,Belize
WB: IBRD only,BOL,Bolivia (Plurinational State of)
WB: IBRD only,BWA,Botswana
WB: IBRD only,BRA,Brazil
WB: IBRD only,PLW,Palau
WB: IBRD only,BGR,Bulgaria
WB: IBRD only,HRV,Croatia
WB: IBRD only,CHL,Chile
WB: IBRD only,CHN,China
WB: IBRD only,COL,Colombia
WB: IBRD only,CRI,Costa Rica
WB: IBRD only,DOM,Dominican Republic
WB: IBRD only,ECU,Ecuador
WB: IBRD only,EGY,Egypt
WB: IBRD only,SLV,El Salvador
WB: IBRD only,GNQ,Equatorial Guinea
WB: IBRD only,GAB,Gabon
WB: IBRD only,GEO,Georgia
WB: IBRD only,GTM,Guatemala
WB: IBRD only,IND,India
WB: IBRD only,IDN,Indonesia
WB: IBRD only,IRN,Iran (Islamic Republic of)
WB: IBRD only,IRQ,Iraq
WB: IBRD only,JAM,Jamaica
WB: IBRD only,JOR,Jordan
WB: IBRD only,KAZ,Kazakhstan
WB: IBRD only,LBN,Lebanon
WB: IBRD only,LBY,Libya
WB: IBRD only,MKD,North Macedonia
WB: IBRD only,MYS,Malaysia
WB: IBRD only,MUS,Mauritius
WB: IBRD only,MEX,Mexico
WB: IBRD only,MNG,Mongolia
WB: IBRD only,MNE,Montenegro
WB: IBRD only,MAR,Morocco
WB: IBRD only,NAM,Namibia
WB: IBRD only,NRU,Nauru
WB: IBRD only,PAN,Panama
WB: IBRD only,PRY,Paraguay
WB: IBRD only,PER,Peru
WB: IBRD only,PHL,Philippines
WB: IBRD only,POL,Poland
WB: IBRD only,MDA,Republic of Moldova
WB: IBRD only,ROU,Romania
WB: IBRD only,RUS,Russian Federation
WB: IBRD only,KNA,Saint Kitts and Nevis
WB: IBRD only,SRB,Serbia
WB: IBRD only,SYC,Seychelles
WB: IBRD only,ZAF,South Africa
WB: IBRD only,LKA,Sri Lanka
WB: IBRD only,SUR,Suriname
WB: IBRD only,SWZ,Eswatini
WB: IBRD only,THA,Thailand
WB: IBRD only,TTO,Trinidad and Tobago
WB: IBRD only,TUN,Tunisia
WB: IBRD only,TUR,Turkey
WB: IBRD only,TKM,Turkmenistan
WB: IBRD only,BLR,Belarus
WB: IBRD only,UKR,Ukraine
WB: IBRD only,URY,Uruguay
WB: IBRD only,VEN,Venezuela (Bolivarian Republic of)
WB: IBRD only,VNM,Viet Nam
WB: IDA & IBRD total,AFG,Afghanistan
WB: IDA & IBRD total,ALB,Albania
WB: IDA & IBRD total,DZA,Algeria
WB: IDA & IBRD total,AGO,Angola
WB: IDA & IBRD total,ATG,Antigua and Barbuda
WB: IDA & IBRD total,ARG,Argentina
WB: IDA & IBRD total,ARM,Armenia
WB: IDA & IBRD total,AZE,Azerbaijan
WB: IDA & IBRD total,BGD,Bangladesh
WB: IDA & IBRD total,BIH,Bosnia and Herzegovina
WB: IDA & IBRD total,BLZ,Belize
WB: IDA & IBRD total,BTN,Bhutan
WB: IDA & IBRD total,BOL,Bolivia (Plurinational State of)
WB: IDA & IBRD total,BWA,Botswana
WB: IDA & IBRD total,BRA,Brazil
WB: IDA & IBRD total,SLB,Solomon Islands
WB: IDA & IBRD total,PLW,Palau
WB: IDA & IBRD total,BGR,Bulgaria
WB: IDA & IBRD total,HRV,Croatia
WB: IDA & IBRD total,MMR,Myanmar
WB: IDA & IBRD total,BDI,Burundi
WB: IDA & IBRD total,CMR,Cameroon
WB: IDA & IBRD total,CPV,Cabo Verde
WB: IDA & IBRD total,CAF,Central African Republic
WB: IDA & IBRD total,TCD,Chad
WB: IDA & IBRD total,CHL,Chile
WB: IDA & IBRD total,CHN,China
WB: IDA & IBRD total,COL,Colombia
WB: IDA & IBRD total,COM,Comoros
WB: IDA & IBRD total,COG,Congo
WB: IDA & IBRD total,CRI,Costa Rica
WB: IDA & IBRD total,BEN,Benin
WB: IDA & IBRD total,DMA,Dominica
WB: IDA & IBRD total,DOM,Dominican Republic
WB: IDA & IBRD total,ECU,Ecuador
WB: IDA & IBRD total,EGY,Egypt
WB: IDA & IBRD total,SLV,El Salvador
WB: IDA & IBRD total,GNQ,Equatorial Guinea
WB: IDA & IBRD total,ERI,Eritrea
WB: IDA & IBRD total,ETH,Ethiopia
WB: IDA & IBRD total,FJI,Fiji
WB: IDA & IBRD total,DJI,Djibouti
WB: IDA & IBRD total,GAB,Gabon
WB: IDA & IBRD total,GMB,Gambia
WB: IDA & IBRD total,GEO,Georgia
WB: IDA & IBRD total,GHA,Ghana
WB: IDA & IBRD total,KIR,Kiribati
WB: IDA & IBRD total,GRD,Grenada
WB: IDA & IBRD total,GTM,Guatemala
WB: IDA & IBRD total,GIN,Guinea
WB: IDA & IBRD total,GUY,Guyana
WB: IDA & IBRD total,HTI,Haiti
WB: IDA & IBRD total,HND,Honduras
WB: IDA & IBRD total,IND,India
WB: IDA & IBRD total,IDN,Indonesia
WB: IDA & IBRD total,IRN,Iran (Islamic Republic of)
WB: IDA & IBRD total,IRQ,Iraq
WB: IDA & IBRD total,CIV,Côte d'Ivoire
WB: IDA & IBRD total,JAM,Jamaica
WB: IDA & IBRD total,JOR,Jordan
WB: IDA & IBRD total,KAZ,Kazakhstan
WB: IDA & IBRD total,KEN,Kenya
WB: IDA & IBRD total,KHM,Cambodia
WB: IDA & IBRD total,KGZ,Kyrgyzstan
WB: IDA & IBRD total,LAO,Lao People's Democratic Republic
WB: IDA & IBRD total,LBN,Lebanon
WB: IDA & IBRD total,LSO,Lesotho
WB: IDA & IBRD total,LBR,Liberia
WB: IDA & IBRD total,LBY,Libya
WB: IDA & IBRD total,MKD,North Macedonia
WB: IDA & IBRD total,MDG,Madagascar
WB: IDA & IBRD total,MWI,Malawi
WB: IDA & IBRD total,MYS,Malaysia
WB: IDA & IBRD total,MDV,Maldives
WB: IDA & IBRD total,MLI,Mali
WB: IDA & IBRD total,MRT,Mauritania
WB: IDA & IBRD total,MUS,Mauritius
WB: IDA & IBRD total,MEX,Mexico
WB: IDA & IBRD total,FSM,Micronesia (Federated States of)
WB: IDA & IBRD total,MNG,Mongolia
WB: IDA & IBRD total,MNE,Montenegro
WB: IDA & IBRD total,MAR,Morocco
WB: IDA & IBRD total,MOZ,Mozambique
WB: IDA & IBRD total,NAM,Namibia
WB: IDA & IBRD total,NRU,Nauru
WB: IDA & IBRD total,NPL,Nepal
WB: IDA & IBRD total,VUT,Vanuatu
WB: IDA & IBRD total,NIC,Nicaragua
WB: IDA & IBRD total,NER,Niger
WB: IDA & IBRD total,NGA,Nigeria
WB: IDA & IBRD total,MHL,Marshall Islands
WB: IDA & IBRD total,PAK,Pakistan
WB: IDA & IBRD total,PAN,Panama
WB: IDA & IBRD total,PNG,Papua New Guinea
WB: IDA & IBRD total,PRY,Paraguay
WB: IDA & IBRD total,PER,Peru
WB: IDA & IBRD total,PHL,Philippines
WB: IDA & IBRD total,POL,Poland
WB: IDA & IBRD total,MDA,Republic of Moldova
WB: IDA & IBRD total,GNB,Guinea-Bissau
WB: IDA & IBRD total,TLS,Timor-Leste
WB: IDA & IBRD total,ROU,Romania
WB: IDA & IBRD total,RUS,Russian Federation
WB: IDA & IBRD total,RWA,Rwanda
WB: IDA & IBRD total,KNA,Saint Kitts and Nevis
WB: IDA & IBRD total,LCA,Saint Lucia
WB: IDA & IBRD total,VCT,Saint Vincent and the Grenadines
WB: IDA & IBRD total,STP,Sao Tome and Principe
WB: IDA & IBRD total,SEN,Senegal
WB: IDA & IBRD total,SRB,Serbia
WB: IDA & IBRD total,SYC,Seychelles
WB: IDA & IBRD total,SLE,Sierra Leone
WB: IDA & IBRD total,SOM,Somalia
WB: IDA & IBRD total,ZAF,South Africa
WB: IDA & IBRD total,ZWE,Zimbabwe
WB: IDA & IBRD total,SSD,South Sudan
WB: IDA & IBRD total,SDN,Sudan
WB: IDA & IBRD total,LKA,Sri Lanka
WB: IDA & IBRD total,SUR,Suriname
WB: IDA & IBRD total,SWZ,Eswatini
WB: IDA & IBRD total,SYR,Syrian Arab Republic
WB: IDA & IBRD total,TJK,Tajikistan
WB: IDA & IBRD total,TZA,United Republic of Tanzania
WB: IDA & IBRD total,THA,Thailand
WB: IDA & IBRD total,TGO,Togo
WB: IDA & IBRD total,TON,Tonga
WB: IDA & IBRD total,TUV,Tuvalu
WB: IDA & IBRD total,TTO,Trinidad and Tobago
WB: IDA & IBRD total,TUN,Tunisia
WB: IDA & IBRD total,TUR,Turkey
WB: IDA & IBRD total,TKM,Turkmenistan
WB: IDA & IBRD total,UGA,Uganda
WB: IDA & IBRD total,BLR,Belarus
WB: IDA & IBRD total,UKR,Ukraine
WB: IDA & IBRD total,BFA,Burkina Faso
WB: IDA & IBRD total,URY,Uruguay
WB: IDA & IBRD total,UZB,Uzbekistan
WB: IDA & IBRD total,VEN,Venezuela (Bolivarian Republic of)
WB: IDA & IBRD total,VNM,Viet Nam
WB: IDA & IBRD total,WSM,Samoa
WB: IDA & IBRD total,YEM,Yemen
WB: IDA & IBRD total,COD,Democratic Republic of the Congo
WB: IDA & IBRD total,ZMB,Zambia
WB: IDA blend,CMR,Cameroon
WB: IDA blend,CPV,Cabo Verde
WB: IDA blend,COG,Congo
WB: IDA blend,DMA,Dominica
WB: IDA blend,FJI,Fiji
WB: IDA blend,GRD,Grenada
WB: IDA blend,KEN,Kenya
WB: IDA blend,NGA,Nigeria
WB: IDA blend,PAK,Pakistan
WB: IDA blend,PNG,Papua New Guinea
WB: IDA blend,TLS,Timor-Leste
WB: IDA blend,LCA,Saint Lucia
WB: IDA blend,VCT,Saint Vincent and the Grenadines
WB: IDA blend,ZWE,Zimbabwe
WB: IDA blend,UZB,Uzbekistan
WB: IDA only,AFG,Afghanistan
WB: IDA only,BGD,Bangladesh
WB: IDA only,BTN,Bhutan
WB: IDA only,SLB,Solomon Islands
WB: IDA only,MMR,Myanmar
WB: IDA only,BDI,Burundi
WB: IDA only,CAF,Central African Republic
WB: IDA only,TCD,Chad
WB: IDA only,COM,Comoros
WB: IDA only,BEN,Benin
WB: IDA only,ERI,Eritrea
WB: IDA only,ETH,Ethiopia
WB: IDA only,DJI,Djibouti
WB: IDA only,GMB,Gambia
WB: IDA only,GHA,Ghana
WB: IDA only,KIR,Kiribati
WB: IDA only,GIN,Guinea
WB: IDA only,GUY,Guyana
WB: IDA only,HTI,Haiti
WB: IDA only,HND,Honduras
WB: IDA only,CIV,Côte d'Ivoire
WB: IDA only,KHM,Cambodia
WB: IDA only,KGZ,Kyrgyzstan
WB: IDA only,LAO,Lao People's Democratic Republic
WB: IDA only,LSO,Lesotho
WB: IDA only,LBR,Liberia
WB: IDA only,MDG,Madagascar
WB: IDA only,MWI,Malawi
WB: IDA only,MDV,Maldives
WB: IDA only,MLI,Mali
WB: IDA only,MRT,Mauritania
WB: IDA only,FSM,Micronesia (Federated States of)
WB: IDA only,MOZ,Mozambique
WB: IDA only,NPL,Nepal
WB: IDA only,VUT,Vanuatu
WB: IDA only,NIC,Nicaragua
WB: IDA only,NER,Niger
WB: IDA only,MHL,Marshall Islands
WB: IDA only,GNB,Guinea-Bissau
WB: IDA only,RWA,Rwanda
WB: IDA only,STP,Sao Tome and Principe
WB: IDA only,SEN,Senegal
WB: IDA only,SLE,Sierra Leone
WB: IDA only,SOM,Somalia
WB: IDA only,SSD,South Sudan
WB: IDA only,SDN,Sudan
WB: IDA only,SYR,Syrian Arab Republic
WB: IDA only,TJK,Tajikistan
WB: IDA only,TZA,United Republic of Tanzania
WB: IDA only,TGO,Togo
WB: IDA only,TON,Tonga
WB: IDA only,TUV,Tuvalu
WB: IDA only,UGA,Uganda
WB: IDA only,BFA,Burkina Faso
WB: IDA only,WSM,Samoa
WB: IDA only,YEM,Yemen
WB: IDA only,COD,Democratic Republic of the Congo
WB: IDA only,ZMB,Zambia
WB: IDA total,AFG,Afghanistan
WB: IDA total,BGD,Bangladesh
WB: IDA total,BTN,Bhutan
WB: IDA total,SLB,Solomon Islands
WB: IDA total,MMR,Myanmar
WB: IDA total,BDI,Burundi
WB: IDA total,CMR,Cameroon
WB: IDA total,CPV,Cabo Verde
WB: IDA total,CAF,Central African Republic
WB: IDA total,TCD,Chad
WB: IDA total,COM,Comoros
WB: IDA total,COG,Congo
WB: IDA total,BEN,Benin
WB: IDA total,DMA,Dominica
WB: IDA total,ERI,Eritrea
WB: IDA total,ETH,Ethiopia
WB: IDA total,DJI,Djibouti
WB: IDA total,GMB,Gambia
WB: IDA total,GHA,Ghana
WB: IDA total,KIR,Kiribati
WB: IDA total,GRD,Grenada
WB: IDA total,GIN,Guinea
WB: IDA total,GUY,Guyana
WB: IDA total,HTI,Haiti
WB: IDA total,HND,Honduras
WB: IDA total,CIV,Côte d'Ivoire
WB: IDA total,KEN,Kenya
WB: IDA total,KHM,Cambodia
WB: IDA total,KGZ,Kyrgyzstan
WB: IDA total,LAO,Lao People's Democratic Republic
WB: IDA total,LSO,Lesotho
WB: IDA total,LBR,Liberia
WB: IDA total,MDG,Madagascar
WB: IDA total,MWI,Malawi
WB: IDA total,MDV,Maldives
WB: IDA total,MLI,Mali
WB: IDA total,MRT,Mauritania
WB: IDA total,FSM,Micronesia (Federated States of)
WB: IDA total,MNG,Mongolia
WB: IDA total,MOZ,Mozambique
WB: IDA total,NPL,Nepal
WB: IDA total,VUT,Vanuatu
WB: IDA total,NIC,Nicaragua
WB: IDA total,NER,Niger
WB: IDA total,NGA,Nigeria
WB: IDA total,MHL,Marshall Islands
WB: IDA total,PAK,Pakistan
WB: IDA total,PNG,Papua New Guinea
WB: IDA total,MDA,Republic of Moldova
WB: IDA total,GNB,Guinea-Bissau
WB: IDA total,TLS,Timor-Leste
WB: IDA total,RWA,Rwanda
WB: IDA total,LCA,Saint Lucia
WB: IDA total,VCT,Saint Vincent and the Grenadines
WB: IDA total,STP,Sao Tome and Principe
WB: IDA total,SEN,Senegal
WB: IDA total,SLE,Sierra Leone
WB: IDA total,SOM,Somalia
WB: IDA total,ZWE,Zimbabwe
WB: IDA total,SSD,South Sudan
WB: IDA total,SDN,Sudan
WB: IDA total,SYR,Syrian Arab Republic
WB: IDA total,TJK,Tajikistan
WB: IDA total,TZA,United Republic of Tanzania
WB: IDA total,TGO,Togo
WB: IDA total,TON,Tonga
WB: IDA total,TUV,Tuvalu
WB: IDA total,UGA,Uganda
WB: IDA total,BFA,Burkina Faso
WB: IDA total,UZB,Uzbekistan
WB: IDA total,WSM,Samoa
WB: IDA total,YEM,Yemen
WB: IDA total,COD,Democratic Republic of the Congo
WB: IDA total,ZMB,Zambia
WB: Late-demographic dividend,ALB,Albania
WB: Late-demographic dividend,ARM,Armenia
WB: Late-demographic dividend,ABW,Aruba
WB: Late-demographic dividend,AZE,Azerbaijan
WB: Late-demographic dividend,BHS,Bahamas
WB: Late-demographic dividend,BRA,Brazil
WB: Late-demographic dividend,BRN,Brunei Darussalam
WB: Late-demographic dividend,CHL,Chile
WB: Late-demographic dividend,CHN,China
WB: Late-demographic dividend,COL,Colombia
WB: Late-demographic dividend,CRI,Costa Rica
WB: Late-demographic dividend,CYP,Cyprus
WB: Late-demographic dividend,EST,Estonia
WB: Late-demographic dividend,FJI,Fiji
WB: Late-demographic dividend,PYF,French Polynesia
WB: Late-demographic dividend,GEO,Georgia
WB: Late-demographic dividend,GUM,Guam
WB: Late-demographic dividend,GUY,Guyana
WB: Late-demographic dividend,ISL,Iceland
WB: Late-demographic dividend,IRL,Ireland
WB: Late-demographic dividend,JAM,Jamaica
WB: Late-demographic dividend,KAZ,Kazakhstan
WB: Late-demographic dividend,PRK,Democratic People's Republic of Korea
WB: Late-demographic dividend,KWT,Kuwait
WB: Late-demographic dividend,KGZ,Kyrgyzstan
WB: Late-demographic dividend,LVA,Latvia
WB: Late-demographic dividend,LBN,Lebanon
WB: Late-demographic dividend,MKD,North Macedonia
WB: Late-demographic dividend,MYS,Malaysia
WB: Late-demographic dividend,MUS,Mauritius
WB: Late-demographic dividend,MNG,Mongolia
WB: Late-demographic dividend,MNE,Montenegro
WB: Late-demographic dividend,MAR,Morocco
WB: Late-demographic dividend,NCL,New Caledonia
WB: Late-demographic dividend,OMN,Oman
WB: Late-demographic dividend,POL,Poland
WB: Late-demographic dividend,MDA,Republic of Moldova
WB: Late-demographic dividend,PRI,Puerto Rico
WB: Late-demographic dividend,QAT,Qatar
WB: Late-demographic dividend,ROU,Romania
WB: Late-demographic dividend,RUS,Russian Federation
WB: Late-demographic dividend,LCA,Saint Lucia
WB: Late-demographic dividend,VCT,Saint Vincent and the Grenadines
WB: Late-demographic dividend,SVK,Slovakia
WB: Late-demographic dividend,SRB,Serbia
WB: Late-demographic dividend,SYC,Seychelles
WB: Late-demographic dividend,LKA,Sri Lanka
WB: Late-demographic dividend,THA,Thailand
WB: Late-demographic dividend,TTO,Trinidad and Tobago
WB: Late-demographic dividend,TUN,Tunisia
WB: Late-demographic dividend,ARE,United Arab Emirates
WB: Late-demographic dividend,URY,Uruguay
WB: Late-demographic dividend,VNM,Viet Nam
WB: Late-demographic dividend,VIR,United States Virgin Islands
WB: Latin America & Caribbean,ATG,Antigua and Barbuda
WB: Latin America & Caribbean,ARG,Argentina
WB: Latin America & Caribbean,ABW,Aruba
WB: Latin America & Caribbean,BHS,Bahamas
WB: Latin America & Caribbean,BRB,Barbados
WB: Latin America & Caribbean,BLZ,Belize
WB: Latin America & Caribbean,BOL,Bolivia (Plurinational State of)
WB: Latin America & Caribbean,BRA,Brazil
WB: Latin America & Caribbean,CYM,Cayman Islands
WB: Latin America & Caribbean,CHL,Chile
WB: Latin America & Caribbean,COL,Colombia
WB: Latin America & Caribbean,CRI,Costa Rica
WB: Latin America & Caribbean,CUB,Cuba
WB: Latin America & Caribbean,DMA,Dominica
WB: Latin America & Caribbean,DOM,Dominican Republic
WB: Latin America & Caribbean,ECU,Ecuador
WB: Latin America & Caribbean,SLV,El Salvador
WB: Latin America & Caribbean,GRD,Grenada
WB: Latin America & Caribbean,GTM,Guatemala
WB: Latin America & Caribbean,GUY,Guyana
WB: Latin America & Caribbean,HTI,Haiti
WB: Latin America & Caribbean,HND,Honduras
WB: Latin America & Caribbean,JAM,Jamaica
WB: Latin America & Caribbean,MEX,Mexico
WB: Latin America & Caribbean,CUW,Curaçao
WB: Latin America & Caribbean,SXM,Sint Maarten (Dutch part)
WB: Latin America & Caribbean,NIC,Nicaragua
WB: Latin America & Caribbean,PAN,Panama
WB: Latin America & Caribbean,PRY,Paraguay
WB: Latin America & Caribbean,PER,Peru
WB: Latin America & Caribbean,PRI,Puerto Rico
WB: Latin America & Caribbean,KNA,Saint Kitts and Nevis
WB: Latin America & Caribbean,LCA,Saint Lucia
WB: Latin America & Caribbean,MAF,Saint-Martin (French part)
WB: Latin America & Caribbean,VCT,Saint Vincent and the Grenadines
WB: Latin America & Caribbean,SUR,Suriname
WB: Latin America & Caribbean,TTO,Trinidad and Tobago
WB: Latin America & Caribbean,TCA,Turks and Caicos Islands
WB: Latin America & Caribbean,URY,Uruguay
WB: Latin America & Caribbean,VEN,Venezuela (Bolivarian Republic of)
WB: Latin America & Caribbean,VGB,British Virgin Islands
WB: Latin America & Caribbean,VIR,United States Virgin Islands
WB: Latin America & Caribbean (excluding high income),ARG,Argentina
WB: Latin America & Caribbean (excluding high income),BLZ,Belize
WB: Latin America & Caribbean (excluding high income),BOL,Bolivia (Plurinational State of)
WB: Latin America & Caribbean (excluding high income),BRA,Brazil
WB: Latin America & Caribbean (excluding high income),COL,Colombia
WB: Latin America & Caribbean (excluding high income),CRI,Costa Rica
WB: Latin America & Caribbean (excluding high income),CUB,Cuba
WB: Latin America & Caribbean (excluding high income),DMA,Dominica
WB: Latin America & Caribbean (excluding high income),DOM,Dominican Republic
WB: Latin America & Caribbean (excluding high income),ECU,Ecuador
WB: Latin America & Caribbean (excluding high income),SLV,El Salvador
WB: Latin America & Caribbean (excluding high income),GRD,Grenada
WB: Latin America & Caribbean (excluding high income),GTM,Guatemala
WB: Latin America & Caribbean (excluding high income),GUY,Guyana
WB: Latin America & Caribbean (excluding high income),HTI,Haiti
WB: Latin America & Caribbean (excluding high income),HND,Honduras
WB: Latin America & Caribbean (excluding high income),JAM,Jamaica
WB: Latin America & Caribbean (excluding high income),MEX,Mexico
WB: Latin America & Caribbean (excluding high income),NIC,Nicaragua
WB: Latin America & Caribbean (excluding high income),PRY,Paraguay
WB: Latin America & Caribbean (excluding high income),PER,Peru
WB: Latin America & Caribbean (excluding high income),LCA,Saint Lucia
WB: Latin America & Caribbean (excluding high income),VCT,Saint Vincent and the Grenadines
WB: Latin America & Caribbean (excluding high income),SUR,Suriname
WB: Latin America & Caribbean (excluding high income),VEN,Venezuela (Bolivarian Republic of)
WB: Latin America & Caribbean (IBRD only),ATG,Antigua and Barbuda
WB: Latin America & Caribbean (IBRD only),ARG,Argentina
WB: Latin America & Caribbean (IBRD only),BLZ,Belize
WB: Latin America & Caribbean (IBRD only),BOL,Bolivia (Plurinational State of)
WB: Latin America & Caribbean (IBRD only),BRA,Brazil
WB: Latin America & Caribbean (IBRD only),CHL,Chile
WB: Latin America & Caribbean (IBRD only),COL,Colombia
WB: Latin America & Caribbean (IBRD only),CRI,Costa Rica
WB: Latin America & Caribbean (IBRD only),DOM,Dominican Republic
WB: Latin America & Caribbean (IBRD only),ECU,Ecuador
WB: Latin America & Caribbean (IBRD only),SLV,El Salvador
WB: Latin America & Caribbean (IBRD only),GTM,Guatemala
WB: Latin America & Caribbean (IBRD only),JAM,Jamaica
WB: Latin America & Caribbean (IBRD only),MEX,Mexico
WB: Latin America & Caribbean (IBRD only),PAN,Panama
WB: Latin America & Caribbean (IBRD only),PRY,Paraguay
