"country","iso3c","date","source_name","source_id","value"
"Sierra Leone","SLE",2017,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",20
"Sierra Leone","SLE",2017,"SPI Overall Score","IQ.SPI.OVRL",49.49166666666668
"Solomon Islands","SLB",2017,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",60
"Solomon Islands","SLB",2017,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",26.566666666666663
"Solomon Islands","SLB",2017,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",58.23125000000001
"Solomon Islands","SLB",2017,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",19.88333333333333
"Solomon Islands","SLB",2017,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",20
"Solomon Islands","SLB",2017,"SPI Overall Score","IQ.SPI.OVRL",36.93625
"Somalia","SOM",2017,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",16.6
"Somalia","SOM",2017,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",2.0666666666666664
"Somalia","SOM",2017,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",40.18125
"Somalia","SOM",2017,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",0
"Somalia","SOM",2017,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",0
"Somalia","SOM",2017,"SPI Overall Score","IQ.SPI.OVRL",11.769583333333332
"South Sudan","SSD",2017,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",20
"South Sudan","SSD",2017,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",8.433333333333334
"South Sudan","SSD",2017,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",45.1625
"South Sudan","SSD",2017,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",17.80833333333333
"South Sudan","SSD",2017,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",25
"South Sudan","SSD",2017,"SPI Overall Score","IQ.SPI.OVRL",23.280833333333337
"Sri Lanka","LKA",2017,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",100
"Sri Lanka","LKA",2017,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",80.53333333333332
"Sri Lanka","LKA",2017,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",70.81875
"Sri Lanka","LKA",2017,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",70.825
"Sri Lanka","LKA",2017,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",45
"Sri Lanka","LKA",2017,"SPI Overall Score","IQ.SPI.OVRL",73.43541666666667
"St. Lucia","LCA",2017,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",60
"St. Lucia","LCA",2017,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",55.766666666666666
"St. Lucia","LCA",2017,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",52.53124999999999
"St. Lucia","LCA",2017,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",51.66666666666666
"St. Lucia","LCA",2017,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",20
"St. Lucia","LCA",2017,"SPI Overall Score","IQ.SPI.OVRL",47.992916666666666
"St. Vincent and the Grenadines","VCT",2017,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",40
"St. Vincent and the Grenadines","VCT",2017,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",25.7
"St. Vincent and the Grenadines","VCT",2017,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",49.10625
"St. Vincent and the Grenadines","VCT",2017,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",39.78333333333333
"St. Vincent and the Grenadines","VCT",2017,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",35
"St. Vincent and the Grenadines","VCT",2017,"SPI Overall Score","IQ.SPI.OVRL",37.91791666666667
"Sudan","SDN",2017,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",53.400000000000006
"Sudan","SDN",2017,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",21.266666666666666
"Sudan","SDN",2017,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",62.89374999999999
"Sudan","SDN",2017,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",27.366666666666667
"Sudan","SDN",2017,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",15
"Sudan","SDN",2017,"SPI Overall Score","IQ.SPI.OVRL",35.98541666666667
"Syrian Arab Republic","SYR",2017,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",6.6000000000000005
"Syrian Arab Republic","SYR",2017,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",22.366666666666664
"Syrian Arab Republic","SYR",2017,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",38.15625000000001
"Syrian Arab Republic","SYR",2017,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",16.766666666666666
"Syrian Arab Republic","SYR",2017,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",25
"Syrian Arab Republic","SYR",2017,"SPI Overall Score","IQ.SPI.OVRL",21.77791666666667
"Tajikistan","TJK",2017,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",90
"Tajikistan","TJK",2017,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",31.866666666666667
"Tajikistan","TJK",2017,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",61.4625
"Tajikistan","TJK",2017,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",41.41666666666667
"Tajikistan","TJK",2017,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",50
"Tajikistan","TJK",2017,"SPI Overall Score","IQ.SPI.OVRL",54.94916666666667
"Tanzania","TZA",2017,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",90
"Tanzania","TZA",2017,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",60.2
"Tanzania","TZA",2017,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",75.44375000000001
"Tanzania","TZA",2017,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",43.44166666666667
"Tanzania","TZA",2017,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",55.00000000000001
"Tanzania","TZA",2017,"SPI Overall Score","IQ.SPI.OVRL",64.81708333333333
"Timor-Leste","TLS",2017,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",50
"Timor-Leste","TLS",2017,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",24.066666666666663
"Timor-Leste","TLS",2017,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",62.41875
"Timor-Leste","TLS",2017,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",32.70833333333333
"Timor-Leste","TLS",2017,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",55.00000000000001
"Timor-Leste","TLS",2017,"SPI Overall Score","IQ.SPI.OVRL",44.838750000000005
"Togo","TGO",2017,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",90
"Togo","TGO",2017,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",59.03333333333334
"Togo","TGO",2017,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",73.27499999999999
"Togo","TGO",2017,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",31.59166666666667
"Togo","TGO",2017,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",35
"Togo","TGO",2017,"SPI Overall Score","IQ.SPI.OVRL",57.78
"Tonga","TON",2017,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",70
"Tonga","TON",2017,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",NA
"Tonga","TON",2017,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",45.25625000000001
"Tonga","TON",2017,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",NA
"Tonga","TON",2017,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",35
"Tonga","TON",2017,"SPI Overall Score","IQ.SPI.OVRL",NA
"Tuvalu","TUV",2017,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",10
"Tuvalu","TUV",2017,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",NA
"Tuvalu","TUV",2017,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",34.262499999999996
"Tuvalu","TUV",2017,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",NA
"Tuvalu","TUV",2017,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",5
"Tuvalu","TUV",2017,"SPI Overall Score","IQ.SPI.OVRL",NA
"Uganda","UGA",2017,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",100
"Uganda","UGA",2017,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",65.13333333333333
"Uganda","UGA",2017,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",78.25
"Uganda","UGA",2017,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",42.25
"Uganda","UGA",2017,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",60
"Uganda","UGA",2017,"SPI Overall Score","IQ.SPI.OVRL",69.12666666666667
"Uzbekistan","UZB",2017,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",70
"Uzbekistan","UZB",2017,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",5.8999999999999995
"Uzbekistan","UZB",2017,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",52.225
"Uzbekistan","UZB",2017,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",30
"Uzbekistan","UZB",2017,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",65
"Uzbekistan","UZB",2017,"SPI Overall Score","IQ.SPI.OVRL",44.625
"Vanuatu","VUT",2017,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",46.6
"Vanuatu","VUT",2017,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",59.43333333333334
"Vanuatu","VUT",2017,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",51.68750000000001
"Vanuatu","VUT",2017,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",29.816666666666663
"Vanuatu","VUT",2017,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",15
"Vanuatu","VUT",2017,"SPI Overall Score","IQ.SPI.OVRL",40.50750000000001
"Yemen, Rep.","YEM",2017,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",90
"Yemen, Rep.","YEM",2017,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",25.53333333333333
"Yemen, Rep.","YEM",2017,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",51.25625
"Yemen, Rep.","YEM",2017,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",20.416666666666668
"Yemen, Rep.","YEM",2017,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",25
"Yemen, Rep.","YEM",2017,"SPI Overall Score","IQ.SPI.OVRL",42.44125
"Zambia","ZMB",2017,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",90
"Zambia","ZMB",2017,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",56.73333333333333
"Zambia","ZMB",2017,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",71.99375
"Zambia","ZMB",2017,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",35.15833333333333
"Zambia","ZMB",2017,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",40
"Zambia","ZMB",2017,"SPI Overall Score","IQ.SPI.OVRL",58.77708333333334
"Zimbabwe","ZWE",2017,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",90
"Zimbabwe","ZWE",2017,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",25.4
"Zimbabwe","ZWE",2017,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",60.912499999999994
"Zimbabwe","ZWE",2017,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",40.36666666666666
"Zimbabwe","ZWE",2017,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",35
"Zimbabwe","ZWE",2017,"SPI Overall Score","IQ.SPI.OVRL",50.33583333333333
"Afghanistan","AFG",2016,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",70
"Afghanistan","AFG",2016,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",6.7333333333333325
"Afghanistan","AFG",2016,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",54.80625000000001
"Afghanistan","AFG",2016,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",19.575
"Afghanistan","AFG",2016,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",35
"Afghanistan","AFG",2016,"SPI Overall Score","IQ.SPI.OVRL",37.22291666666667
"Bangladesh","BGD",2016,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",83.39999999999999
"Bangladesh","BGD",2016,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",43.03333333333333
"Bangladesh","BGD",2016,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",72.21249999999998
"Bangladesh","BGD",2016,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",50.44166666666666
"Bangladesh","BGD",2016,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",35
"Bangladesh","BGD",2016,"SPI Overall Score","IQ.SPI.OVRL",56.817499999999995
"Benin","BEN",2016,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",80
"Benin","BEN",2016,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",40.56666666666666
"Benin","BEN",2016,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",53.86875000000001
"Benin","BEN",2016,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",36.36666666666667
"Benin","BEN",2016,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",20
"Benin","BEN",2016,"SPI Overall Score","IQ.SPI.OVRL",46.16041666666667
"Bhutan","BTN",2016,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",70
"Bhutan","BTN",2016,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",48.133333333333326
"Bhutan","BTN",2016,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",62.33125
"Bhutan","BTN",2016,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",35.375
"Bhutan","BTN",2016,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",20
"Bhutan","BTN",2016,"SPI Overall Score","IQ.SPI.OVRL",47.16791666666666
"Burkina Faso","BFA",2016,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",70
"Burkina Faso","BFA",2016,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",42.03333333333333
"Burkina Faso","BFA",2016,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",65.8375
"Burkina Faso","BFA",2016,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",42.766666666666666
"Burkina Faso","BFA",2016,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",25
"Burkina Faso","BFA",2016,"SPI Overall Score","IQ.SPI.OVRL",49.127500000000005
"Burundi","BDI",2016,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",80
"Burundi","BDI",2016,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",44.36666666666667
"Burundi","BDI",2016,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",68.6
"Burundi","BDI",2016,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",22.708333333333336
"Burundi","BDI",2016,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",35
"Burundi","BDI",2016,"SPI Overall Score","IQ.SPI.OVRL",50.135
"Cabo Verde","CPV",2016,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",80
"Cabo Verde","CPV",2016,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",45.233333333333334
"Cabo Verde","CPV",2016,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",59.26250000000001
"Cabo Verde","CPV",2016,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",53.86666666666666
"Cabo Verde","CPV",2016,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",25
"Cabo Verde","CPV",2016,"SPI Overall Score","IQ.SPI.OVRL",52.672500000000014
"Cambodia","KHM",2016,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",80
"Cambodia","KHM",2016,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",40.13333333333333
"Cambodia","KHM",2016,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",71.80624999999999
"Cambodia","KHM",2016,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",50.375
"Cambodia","KHM",2016,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",40
"Cambodia","KHM",2016,"SPI Overall Score","IQ.SPI.OVRL",56.46291666666667
"Cameroon","CMR",2016,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",80
"Cameroon","CMR",2016,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",47.43333333333333
"Cameroon","CMR",2016,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",69.37499999999999
"Cameroon","CMR",2016,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",33.175000000000004
"Cameroon","CMR",2016,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",35
"Cameroon","CMR",2016,"SPI Overall Score","IQ.SPI.OVRL",52.99666666666667
"Central African Republic","CAF",2016,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",20
"Central African Republic","CAF",2016,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",NA
"Central African Republic","CAF",2016,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",46.46875
"Central African Republic","CAF",2016,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",NA
"Central African Republic","CAF",2016,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",15
"Central African Republic","CAF",2016,"SPI Overall Score","IQ.SPI.OVRL",NA
"Chad","TCD",2016,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",46.6
"Chad","TCD",2016,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",8.9
"Chad","TCD",2016,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",51.10625000000001
"Chad","TCD",2016,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",20.908333333333335
"Chad","TCD",2016,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",15
"Chad","TCD",2016,"SPI Overall Score","IQ.SPI.OVRL",28.502916666666668
"Comoros","COM",2016,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",60
"Comoros","COM",2016,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",NA
"Comoros","COM",2016,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",54.493750000000006
"Comoros","COM",2016,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",NA
"Comoros","COM",2016,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",20
"Comoros","COM",2016,"SPI Overall Score","IQ.SPI.OVRL",NA
"Congo, Dem. Rep.","COD",2016,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",70
"Congo, Dem. Rep.","COD",2016,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",NA
"Congo, Dem. Rep.","COD",2016,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",56.66875
"Congo, Dem. Rep.","COD",2016,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",NA
"Congo, Dem. Rep.","COD",2016,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",NA
"Congo, Dem. Rep.","COD",2016,"SPI Overall Score","IQ.SPI.OVRL",NA
"Congo, Rep.","COG",2016,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",90
"Congo, Rep.","COG",2016,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",8.7
"Congo, Rep.","COG",2016,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",52.39375
"Congo, Rep.","COG",2016,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",32.266666666666666
"Congo, Rep.","COG",2016,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",30
"Congo, Rep.","COG",2016,"SPI Overall Score","IQ.SPI.OVRL",42.67208333333334
"Cote d'Ivoire","CIV",2016,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",90
"Cote d'Ivoire","CIV",2016,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",41.56666666666666
"Cote d'Ivoire","CIV",2016,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",71.975
"Cote d'Ivoire","CIV",2016,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",34.391666666666666
"Cote d'Ivoire","CIV",2016,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",15
"Cote d'Ivoire","CIV",2016,"SPI Overall Score","IQ.SPI.OVRL",50.586666666666666
"Djibouti","DJI",2016,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",40
"Djibouti","DJI",2016,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",8.166666666666666
"Djibouti","DJI",2016,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",49.71875
"Djibouti","DJI",2016,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",25.266666666666666
"Djibouti","DJI",2016,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",5
"Djibouti","DJI",2016,"SPI Overall Score","IQ.SPI.OVRL",25.630416666666672
"Dominica","DMA",2016,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",40
"Dominica","DMA",2016,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",NA
"Dominica","DMA",2016,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",46.25
"Dominica","DMA",2016,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",NA
"Dominica","DMA",2016,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",40
"Dominica","DMA",2016,"SPI Overall Score","IQ.SPI.OVRL",NA
"Eritrea","ERI",2016,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",6.6000000000000005
"Eritrea","ERI",2016,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",NA
"Eritrea","ERI",2016,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",37.443749999999994
"Eritrea","ERI",2016,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",NA
"Eritrea","ERI",2016,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",10
"Eritrea","ERI",2016,"SPI Overall Score","IQ.SPI.OVRL",NA
"Ethiopia","ETH",2016,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",90
"Ethiopia","ETH",2016,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",40.4
"Ethiopia","ETH",2016,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",70.26875
"Ethiopia","ETH",2016,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",38.40833333333333
"Ethiopia","ETH",2016,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",15
"Ethiopia","ETH",2016,"SPI Overall Score","IQ.SPI.OVRL",50.81541666666667
"Fiji","FJI",2016,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",90
"Fiji","FJI",2016,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",40.833333333333336
"Fiji","FJI",2016,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",59.75625
"Fiji","FJI",2016,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",51.84166666666666
"Fiji","FJI",2016,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",30
"Fiji","FJI",2016,"SPI Overall Score","IQ.SPI.OVRL",54.486250000000005
"Gambia, The","GMB",2016,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",60
"Gambia, The","GMB",2016,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",38.4
"Gambia, The","GMB",2016,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",59.74375
"Gambia, The","GMB",2016,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",34.46666666666666
"Gambia, The","GMB",2016,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",25
"Gambia, The","GMB",2016,"SPI Overall Score","IQ.SPI.OVRL",43.522083333333335
"Ghana","GHA",2016,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",100
"Ghana","GHA",2016,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",40.233333333333334
"Ghana","GHA",2016,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",66.21249999999999
"Ghana","GHA",2016,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",32.75
"Ghana","GHA",2016,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",45
"Ghana","GHA",2016,"SPI Overall Score","IQ.SPI.OVRL",56.839166666666664
"Grenada","GRD",2016,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",30
"Grenada","GRD",2016,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",NA
"Grenada","GRD",2016,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",43.962500000000006
"Grenada","GRD",2016,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",NA
"Grenada","GRD",2016,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",25
"Grenada","GRD",2016,"SPI Overall Score","IQ.SPI.OVRL",NA
"Guinea","GIN",2016,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",70
"Guinea","GIN",2016,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",47.099999999999994
"Guinea","GIN",2016,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",55.81875000000001
"Guinea","GIN",2016,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",21.40833333333333
"Guinea","GIN",2016,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",5
"Guinea","GIN",2016,"SPI Overall Score","IQ.SPI.OVRL",39.86541666666667
"Guinea-Bissau","GNB",2016,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",46.6
"Guinea-Bissau","GNB",2016,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",45.46666666666667
"Guinea-Bissau","GNB",2016,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",43.4625
"Guinea-Bissau","GNB",2016,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",16.208333333333332
"Guinea-Bissau","GNB",2016,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",10
"Guinea-Bissau","GNB",2016,"SPI Overall Score","IQ.SPI.OVRL",32.347500000000004
"Guyana","GUY",2016,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",60
"Guyana","GUY",2016,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",9.9
"Guyana","GUY",2016,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",56.15
"Guyana","GUY",2016,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",16.733333333333334
"Guyana","GUY",2016,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",35
"Guyana","GUY",2016,"SPI Overall Score","IQ.SPI.OVRL",35.556666666666665
"Haiti","HTI",2016,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",90
"Haiti","HTI",2016,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",1.7333333333333332
"Haiti","HTI",2016,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",50.000000000000014
