"WB_Group_Code","WB_Group_Name","date","source_id","source_name","value"
"MNA","Middle East & North Africa (excluding high income)",2017,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",30.77
"MNA","Middle East & North Africa (excluding high income)",2018,"IQ.SPI.OVRL","SPI Overall Score",49.48
"MNA","Middle East & North Africa (excluding high income)",2018,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",62.82
"MNA","Middle East & North Africa (excluding high income)",2018,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",58.24
"MNA","Middle East & North Africa (excluding high income)",2018,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",55.2
"MNA","Middle East & North Africa (excluding high income)",2018,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",39.2
"MNA","Middle East & North Africa (excluding high income)",2018,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",31.92
"MNA","Middle East & North Africa (excluding high income)",2019,"IQ.SPI.OVRL","SPI Overall Score",49.95
"MNA","Middle East & North Africa (excluding high income)",2019,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",62.82
"MNA","Middle East & North Africa (excluding high income)",2019,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",58.24
"MNA","Middle East & North Africa (excluding high income)",2019,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",54.94
"MNA","Middle East & North Africa (excluding high income)",2019,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",38.37
"MNA","Middle East & North Africa (excluding high income)",2019,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",35.38
"MNA","Middle East & North Africa (excluding high income)",2020,"IQ.SPI.OVRL","SPI Overall Score",52.51
"MNA","Middle East & North Africa (excluding high income)",2020,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",62.55
"MNA","Middle East & North Africa (excluding high income)",2020,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",55.31
"MNA","Middle East & North Africa (excluding high income)",2020,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",63.87
"MNA","Middle East & North Africa (excluding high income)",2020,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",43.13
"MNA","Middle East & North Africa (excluding high income)",2020,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",37.69
"NAC","North America",2016,"IQ.SPI.OVRL","SPI Overall Score",87.96
"NAC","North America",2016,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",86.67
"NAC","North America",2016,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",93.32
"NAC","North America",2016,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",47.39
"NAC","North America",2016,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",87.35
"NAC","North America",2016,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",97.5
"NAC","North America",2017,"IQ.SPI.OVRL","SPI Overall Score",86.78
"NAC","North America",2017,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",86.67
"NAC","North America",2017,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",92.9
"NAC","North America",2017,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",49.06
"NAC","North America",2017,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",79
"NAC","North America",2017,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",97.5
"NAC","North America",2018,"IQ.SPI.OVRL","SPI Overall Score",87.74
"NAC","North America",2018,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",86.67
"NAC","North America",2018,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",93.6
"NAC","North America",2018,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",46.61
"NAC","North America",2018,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",85.81
"NAC","North America",2018,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",97.5
"NAC","North America",2019,"IQ.SPI.OVRL","SPI Overall Score",88.19
"NAC","North America",2019,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",86.67
"NAC","North America",2019,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",93.6
"NAC","North America",2019,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",46.62
"NAC","North America",2019,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",85.81
"NAC","North America",2019,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",100
"NAC","North America",2020,"IQ.SPI.OVRL","SPI Overall Score",88
"NAC","North America",2020,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",86.67
"NAC","North America",2020,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",92.88
"NAC","North America",2020,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",54.04
"NAC","North America",2020,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",83.56
"NAC","North America",2020,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",95
"OED","OECD members",2016,"IQ.SPI.OVRL","SPI Overall Score",81.4
"OED","OECD members",2016,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",97.84
"OED","OECD members",2016,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",78.18
"OED","OECD members",2016,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",66.47
"OED","OECD members",2016,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",72.06
"OED","OECD members",2016,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",92.43
"OED","OECD members",2017,"IQ.SPI.OVRL","SPI Overall Score",82.85
"OED","OECD members",2017,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",97.84
"OED","OECD members",2017,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",79.25
"OED","OECD members",2017,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",72.97
"OED","OECD members",2017,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",69.89
"OED","OECD members",2017,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",94.32
"OED","OECD members",2018,"IQ.SPI.OVRL","SPI Overall Score",85.39
"OED","OECD members",2018,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",97.84
"OED","OECD members",2018,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",91.04
"OED","OECD members",2018,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",72.75
"OED","OECD members",2018,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",70.73
"OED","OECD members",2018,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",94.59
"OED","OECD members",2019,"IQ.SPI.OVRL","SPI Overall Score",85.62
"OED","OECD members",2019,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",97.84
"OED","OECD members",2019,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",91.04
"OED","OECD members",2019,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",71.66
"OED","OECD members",2019,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",70.82
"OED","OECD members",2019,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",96.76
"OED","OECD members",2020,"IQ.SPI.OVRL","SPI Overall Score",86.28
"OED","OECD members",2020,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",98.92
"OED","OECD members",2020,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",91.27
"OED","OECD members",2020,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",74.18
"OED","OECD members",2020,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",71.34
"OED","OECD members",2020,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",95.68
"OSS","Other small states",2016,"IQ.SPI.OVRL","SPI Overall Score",51.39
"OSS","Other small states",2016,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",69.99
"OSS","Other small states",2016,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",40.28
"OSS","Other small states",2016,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",52.82
"OSS","Other small states",2016,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",46.19
"OSS","Other small states",2016,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",39.6
"OSS","Other small states",2017,"IQ.SPI.OVRL","SPI Overall Score",53.96
"OSS","Other small states",2017,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",71.54
"OSS","Other small states",2017,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",50.51
"OSS","Other small states",2017,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",54.65
"OSS","Other small states",2017,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",44.43
"OSS","Other small states",2017,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",41.35
"OSS","Other small states",2018,"IQ.SPI.OVRL","SPI Overall Score",56.66
"OSS","Other small states",2018,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",71.54
"OSS","Other small states",2018,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",62.17
"OSS","Other small states",2018,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",54.39
"OSS","Other small states",2018,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",45.31
"OSS","Other small states",2018,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",43.08
"OSS","Other small states",2019,"IQ.SPI.OVRL","SPI Overall Score",56.04
"OSS","Other small states",2019,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",71.54
"OSS","Other small states",2019,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",57.63
"OSS","Other small states",2019,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",53.26
"OSS","Other small states",2019,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",45.54
"OSS","Other small states",2019,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",45.77
"OSS","Other small states",2020,"IQ.SPI.OVRL","SPI Overall Score",58.19
"OSS","Other small states",2020,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",73.72
"OSS","Other small states",2020,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",61.1
"OSS","Other small states",2020,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",61.31
"OSS","Other small states",2020,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",48.64
"OSS","Other small states",2020,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",44.81
"PRE","Pre-demographic dividend",2016,"IQ.SPI.OVRL","SPI Overall Score",46.16
"PRE","Pre-demographic dividend",2016,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",68.1
"PRE","Pre-demographic dividend",2016,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",33.43
"PRE","Pre-demographic dividend",2016,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",58.81
"PRE","Pre-demographic dividend",2016,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",30.66
"PRE","Pre-demographic dividend",2016,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",26.86
"PRE","Pre-demographic dividend",2017,"IQ.SPI.OVRL","SPI Overall Score",47.12
"PRE","Pre-demographic dividend",2017,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",65.31
"PRE","Pre-demographic dividend",2017,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",44.97
"PRE","Pre-demographic dividend",2017,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",60.59
"PRE","Pre-demographic dividend",2017,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",27.61
"PRE","Pre-demographic dividend",2017,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",28.65
"PRE","Pre-demographic dividend",2018,"IQ.SPI.OVRL","SPI Overall Score",49.16
"PRE","Pre-demographic dividend",2018,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",65.04
"PRE","Pre-demographic dividend",2018,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",54.44
"PRE","Pre-demographic dividend",2018,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",60.8
"PRE","Pre-demographic dividend",2018,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",28.53
"PRE","Pre-demographic dividend",2018,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",28.78
"PRE","Pre-demographic dividend",2019,"IQ.SPI.OVRL","SPI Overall Score",48.95
"PRE","Pre-demographic dividend",2019,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",65.31
"PRE","Pre-demographic dividend",2019,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",53.43
"PRE","Pre-demographic dividend",2019,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",58.74
"PRE","Pre-demographic dividend",2019,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",27.57
"PRE","Pre-demographic dividend",2019,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",31.62
"PRE","Pre-demographic dividend",2020,"IQ.SPI.OVRL","SPI Overall Score",51.39
"PRE","Pre-demographic dividend",2020,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",65.04
"PRE","Pre-demographic dividend",2020,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",57.79
"PRE","Pre-demographic dividend",2020,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",66.5
"PRE","Pre-demographic dividend",2020,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",30.31
"PRE","Pre-demographic dividend",2020,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",32.7
"PSS","Pacific island small states",2016,"IQ.SPI.OVRL","SPI Overall Score",33.65
"PSS","Pacific island small states",2016,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",43.93
"PSS","Pacific island small states",2016,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",22.22
"PSS","Pacific island small states",2016,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",46.79
"PSS","Pacific island small states",2016,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",25.77
"PSS","Pacific island small states",2016,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",18.18
"PSS","Pacific island small states",2017,"IQ.SPI.OVRL","SPI Overall Score",37.6
"PSS","Pacific island small states",2017,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",42.42
"PSS","Pacific island small states",2017,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",40.64
"PSS","Pacific island small states",2017,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",47.12
"PSS","Pacific island small states",2017,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",24.86
"PSS","Pacific island small states",2017,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",20
"PSS","Pacific island small states",2018,"IQ.SPI.OVRL","SPI Overall Score",38.36
"PSS","Pacific island small states",2018,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",43.64
"PSS","Pacific island small states",2018,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",45.44
"PSS","Pacific island small states",2018,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",45.38
"PSS","Pacific island small states",2018,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",23.89
"PSS","Pacific island small states",2018,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",20.91
"PSS","Pacific island small states",2019,"IQ.SPI.OVRL","SPI Overall Score",38.03
"PSS","Pacific island small states",2019,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",45.45
"PSS","Pacific island small states",2019,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",45.44
"PSS","Pacific island small states",2019,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",43.08
"PSS","Pacific island small states",2019,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",24.96
"PSS","Pacific island small states",2019,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",22.73
"PSS","Pacific island small states",2020,"IQ.SPI.OVRL","SPI Overall Score",45.98
"PSS","Pacific island small states",2020,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",55.15
"PSS","Pacific island small states",2020,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",57.54
"PSS","Pacific island small states",2020,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",59.03
"PSS","Pacific island small states",2020,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",27.95
"PSS","Pacific island small states",2020,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",21.36
"PST","Post-demographic dividend",2016,"IQ.SPI.OVRL","SPI Overall Score",79.04
"PST","Post-demographic dividend",2016,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",93.42
"PST","Post-demographic dividend",2016,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",72.03
"PST","Post-demographic dividend",2016,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",60.84
"PST","Post-demographic dividend",2016,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",70.78
"PST","Post-demographic dividend",2016,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",87.14
"PST","Post-demographic dividend",2017,"IQ.SPI.OVRL","SPI Overall Score",79.97
"PST","Post-demographic dividend",2017,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",92.37
"PST","Post-demographic dividend",2017,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",73.44
"PST","Post-demographic dividend",2017,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",65.25
"PST","Post-demographic dividend",2017,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",69.18
"PST","Post-demographic dividend",2017,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",87.86
"PST","Post-demographic dividend",2018,"IQ.SPI.OVRL","SPI Overall Score",83.36
"PST","Post-demographic dividend",2018,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",93.16
"PST","Post-demographic dividend",2018,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",87.87
"PST","Post-demographic dividend",2018,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",65.23
"PST","Post-demographic dividend",2018,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",70.12
"PST","Post-demographic dividend",2018,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",88.57
"PST","Post-demographic dividend",2019,"IQ.SPI.OVRL","SPI Overall Score",83.74
"PST","Post-demographic dividend",2019,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",93.16
"PST","Post-demographic dividend",2019,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",87.87
"PST","Post-demographic dividend",2019,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",64.38
"PST","Post-demographic dividend",2019,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",70.4
"PST","Post-demographic dividend",2019,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",91.14
"PST","Post-demographic dividend",2020,"IQ.SPI.OVRL","SPI Overall Score",83.87
"PST","Post-demographic dividend",2020,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",95.53
"PST","Post-demographic dividend",2020,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",86.91
"PST","Post-demographic dividend",2020,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",68.85
"PST","Post-demographic dividend",2020,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",71.36
"PST","Post-demographic dividend",2020,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",90.57
"SAS","South Asia",2016,"IQ.SPI.OVRL","SPI Overall Score",54.36
"SAS","South Asia",2016,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",80.42
"SAS","South Asia",2016,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",49.15
"SAS","South Asia",2016,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",63.23
"SAS","South Asia",2016,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",45.24
"SAS","South Asia",2016,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",33.75
"SAS","South Asia",2017,"IQ.SPI.OVRL","SPI Overall Score",56.75
"SAS","South Asia",2017,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",81.25
"SAS","South Asia",2017,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",57.98
"SAS","South Asia",2017,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",67.86
"SAS","South Asia",2017,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",44.15
"SAS","South Asia",2017,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",32.5
"SAS","South Asia",2018,"IQ.SPI.OVRL","SPI Overall Score",58.52
"SAS","South Asia",2018,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",83.75
"SAS","South Asia",2018,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",62.74
"SAS","South Asia",2018,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",68.05
"SAS","South Asia",2018,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",44.31
"SAS","South Asia",2018,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",33.75
"SAS","South Asia",2019,"IQ.SPI.OVRL","SPI Overall Score",58.74
"SAS","South Asia",2019,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",83.75
"SAS","South Asia",2019,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",62.74
"SAS","South Asia",2019,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",67.79
"SAS","South Asia",2019,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",45.04
"SAS","South Asia",2019,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",34.38
"SAS","South Asia",2020,"IQ.SPI.OVRL","SPI Overall Score",62.48
"SAS","South Asia",2020,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",82.5
"SAS","South Asia",2020,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",67.84
"SAS","South Asia",2020,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",75.73
"SAS","South Asia",2020,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",51.98
"SAS","South Asia",2020,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",34.38
"SSA","Sub-Saharan Africa (excluding high income)",2016,"IQ.SPI.OVRL","SPI Overall Score",47.62
"SSA","Sub-Saharan Africa (excluding high income)",2016,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",70.36
"SSA","Sub-Saharan Africa (excluding high income)",2016,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",36.17
"SSA","Sub-Saharan Africa (excluding high income)",2016,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",59.57
"SSA","Sub-Saharan Africa (excluding high income)",2016,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",33.82
"SSA","Sub-Saharan Africa (excluding high income)",2016,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",28.22
"SSA","Sub-Saharan Africa (excluding high income)",2017,"IQ.SPI.OVRL","SPI Overall Score",49.6
"SSA","Sub-Saharan Africa (excluding high income)",2017,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",69.57
"SSA","Sub-Saharan Africa (excluding high income)",2017,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",48.99
"SSA","Sub-Saharan Africa (excluding high income)",2017,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",61.41
"SSA","Sub-Saharan Africa (excluding high income)",2017,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",31.35
"SSA","Sub-Saharan Africa (excluding high income)",2017,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",29.46
"SSA","Sub-Saharan Africa (excluding high income)",2018,"IQ.SPI.OVRL","SPI Overall Score",51.22
"SSA","Sub-Saharan Africa (excluding high income)",2018,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",69.34
"SSA","Sub-Saharan Africa (excluding high income)",2018,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",56.72
"SSA","Sub-Saharan Africa (excluding high income)",2018,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",61.05
"SSA","Sub-Saharan Africa (excluding high income)",2018,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",32.07
"SSA","Sub-Saharan Africa (excluding high income)",2018,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",29.89
"SSA","Sub-Saharan Africa (excluding high income)",2019,"IQ.SPI.OVRL","SPI Overall Score",50.77
"SSA","Sub-Saharan Africa (excluding high income)",2019,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",69.63
"SSA","Sub-Saharan Africa (excluding high income)",2019,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",54.34
"SSA","Sub-Saharan Africa (excluding high income)",2019,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",59.28
"SSA","Sub-Saharan Africa (excluding high income)",2019,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",31.43
"SSA","Sub-Saharan Africa (excluding high income)",2019,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",32.28
"SSA","Sub-Saharan Africa (excluding high income)",2020,"IQ.SPI.OVRL","SPI Overall Score",53.15
"SSA","Sub-Saharan Africa (excluding high income)",2020,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",68.76
"SSA","Sub-Saharan Africa (excluding high income)",2020,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",58.03
"SSA","Sub-Saharan Africa (excluding high income)",2020,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",67.21
"SSA","Sub-Saharan Africa (excluding high income)",2020,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",34.62
"SSA","Sub-Saharan Africa (excluding high income)",2020,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",33.15
"SSF","Sub-Saharan Africa",2016,"IQ.SPI.OVRL","SPI Overall Score",48.3
"SSF","Sub-Saharan Africa",2016,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",70.13
"SSF","Sub-Saharan Africa",2016,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",37.37
"SSF","Sub-Saharan Africa",2016,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",59.58
"SSF","Sub-Saharan Africa",2016,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",34.59
"SSF","Sub-Saharan Africa",2016,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",29.68
"SSF","Sub-Saharan Africa",2017,"IQ.SPI.OVRL","SPI Overall Score",50.18
"SSF","Sub-Saharan Africa",2017,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",69.58
"SSF","Sub-Saharan Africa",2017,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",49.76
"SSF","Sub-Saharan Africa",2017,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",61.3
"SSF","Sub-Saharan Africa",2017,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",32.62
"SSF","Sub-Saharan Africa",2017,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",30.62
"SSF","Sub-Saharan Africa",2018,"IQ.SPI.OVRL","SPI Overall Score",51.74
"SSF","Sub-Saharan Africa",2018,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",69.37
"SSF","Sub-Saharan Africa",2018,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",57.16
"SSF","Sub-Saharan Africa",2018,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",60.91
"SSF","Sub-Saharan Africa",2018,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",33.34
