"country","iso3c","date","SPI.INDEX.PIL1","SPI.INDEX.PIL2","SPI.INDEX.PIL3","SPI.INDEX.PIL4","SPI.INDEX.PIL5","SPI.INDEX","SPI.DIM1.5.INDEX","SPI.DIM2.1.INDEX","SPI.DIM2.2.INDEX","SPI.DIM2.4.INDEX","SPI.DIM3.1.INDEX","SPI.DIM3.2.INDEX","SPI.DIM3.3.INDEX","SPI.DIM3.4.INDEX","SPI.DIM4.1.CEN.INDEX","SPI.DIM4.1.SVY.INDEX","SPI.DIM4.2.INDEX","SPI.DIM4.3.INDEX","SPI.DIM5.1.INDEX","SPI.DIM5.2.INDEX","SPI.DIM5.5.INDEX","SPI.D1.5.POV","SPI.D1.5.CHLD.MORT","SPI.D1.5.DT.TDS.DPPF.XP.ZS","SPI.D1.5.SAFE.MAN.WATER","SPI.D1.5.LFP","SPI.D2.1.GDDS","SPI.D2.2.Machine.readable","SPI.D2.2.Non.proprietary","SPI.D2.2.Download.options","SPI.D2.2.Metadata.available","SPI.D2.2.Terms.of.use","SPI.D2.2.Openness.subscore","SPI.D2.4.NADA","SPI.D3.1.POV","SPI.D3.2.HNGR","SPI.D3.3.HLTH","SPI.D3.4.EDUC","SPI.D3.5.GEND","SPI.D3.6.WTRS","SPI.D3.7.ENRG","SPI.D3.8.WORK","SPI.D3.9.INDY","SPI.D3.10.NEQL","SPI.D3.11.CITY","SPI.D3.12.CNSP","SPI.D3.15.LAND","SPI.D3.16.INST","SPI.D3.17.PTNS","SPI.D3.13.CLMT","SPI.D3.NA","SPI.D4.1.1.POPU","SPI.D4.1.2.AGRI","SPI.D4.1.3.BIZZ","SPI.D4.1.4.HOUS","SPI.D4.1.5.AGSVY","SPI.D4.1.6.LABR","SPI.D4.1.7.HLTH","SPI.D4.1.8.BZSVY","SPI.D4.2.3.CRVS","SPI.D4.3.GEO.first.admin.level","SPI.D5.1.DILG","SPI.D5.2.1.SNAU","SPI.D5.2.2.NABY","SPI.D5.2.3.CNIN","SPI.D5.2.4.CPIBY","SPI.D5.2.5.HOUS","SPI.D5.2.6.EMPL","SPI.D5.2.7.CGOV","SPI.D5.2.8.FINA","SPI.D5.2.9.MONY","SPI.D5.2.10.GSBP","SPI.D5.5.DIFI","income","region","weights","population"
"Iran, Islamic Rep.","IRN",2009,40,NA,64.21249999999999,NA,NA,NA,0.4,NA,NA,NA,0.6406666666666667,0.5763333333333334,1,0.486,0.6666666666666666,0.466,0,NA,-99,NA,-99,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.667,0.429,0.875,0.444,0.429,1,0.933,0.4,0.625,0.5,0.5,0.5,1,0.222,0.75,1,NA,1,1,0,1,0,1,0.33,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income","Middle East & North Africa",1,74322685
"Iraq","IRQ",2009,20,NA,64.28750000000001,NA,NA,NA,0.2,NA,NA,NA,0.6815,0.5773333333333334,1,0.36650000000000005,0.16666666666666666,0.2,0,NA,-99,NA,-99,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.833,0.571,0.812,0.444,0.429,1,0.933,0.364,0.5,0.5,0.667,0.5,1,0.333,0.4,1,NA,0.5,0,0,0.33,0,0,0.67,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income","Middle East & North Africa",1,30289040
"Ireland","IRL",2009,40,NA,46.20624999999999,NA,NA,NA,0.4,1,NA,NA,0.5251666666666667,0.4,0.5,0.42100000000000004,0.6666666666666666,0.866,0,NA,1,NA,1,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.75,0.222,0.429,0.75,0.8,0.6,0.5,0.5,0,0,1,0.556,0.286,0,NA,1,1,0,1,1,1,0.33,1,0,NA,1,NA,NA,1,NA,1,1,NA,1,NA,1,1,"High income","Europe & Central Asia",1,4535375
"Isle of Man","IMN",2009,0,NA,8.787500000000001,NA,NA,NA,0,NA,NA,NA,0.0695,0.1,0.0835,0.111,NA,NA,0,NA,-99,NA,-99,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.167,0,0,0,0,0.25,0.4,0,0,0.2,0,0,0.167,0.222,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income","Europe & Central Asia",1,82915
"Israel","ISR",2009,40,NA,41.15625,NA,NA,NA,0.4,1,NA,NA,0.5001666666666666,0.3458333333333333,0.3335,0.42100000000000004,0.3333333333333333,0.734,0,NA,1,NA,1,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0.333,0.5,0.688,0.444,0.286,0.75,0.8,0.4,0.375,0.5,0,0,0.667,0.556,0.286,0,NA,1,0,0,1,1,1,0.67,0,0,NA,1,NA,NA,1,NA,1,1,NA,1,NA,1,1,"High income","Middle East & North Africa",1,7485600
"Italy","ITA",2009,40,NA,47.668749999999996,NA,NA,NA,0.4,1,NA,NA,0.5808333333333333,0.38333333333333336,0.5,0.42100000000000004,0.6666666666666666,0.934,0,NA,1,NA,1,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.75,0.556,0.429,0.75,0.8,0.5,0.5,0.5,0,0,1,0.556,0.286,0,NA,1,1,0,1,1,1,0.67,1,0,NA,1,NA,NA,1,NA,1,1,NA,1,NA,1,1,"High income","Europe & Central Asia",1,59095365
"Jamaica","JAM",2009,30,NA,62.80000000000001,NA,NA,NA,0.3,NA,NA,NA,0.5433333333333333,0.5625,1,0.7065,0.6666666666666666,0.6,0,NA,-99,NA,-99,0.5,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.667,0.714,0.875,0.111,0.143,0.75,0.933,0.4,0.375,0.5,0.667,0.5,1,0.556,0.857,1,NA,1,1,0,1,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income","Latin America & Caribbean",1,2722401
"Japan","JPN",2009,40,NA,54.168749999999996,NA,NA,NA,0.4,1,NA,NA,0.48033333333333333,0.4666666666666667,1,0.49250000000000005,0.6666666666666666,0.8,0,NA,1,NA,1,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0.667,0.286,0.75,0,0.429,0.75,0.8,0.5,0.5,0.5,0.5,0,1,0.556,0.429,1,NA,1,1,0,1,0,1,1,1,0,NA,1,NA,NA,1,NA,1,1,NA,1,NA,1,1,"High income","East Asia & Pacific",1,128047000
"Jordan","JOR",2009,20,NA,67.77499999999999,NA,NA,NA,0.2,NA,NA,NA,0.6855,0.5716666666666667,1,0.6505,1,0.8,0,NA,-99,NA,-99,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0.714,0.812,0.444,0.143,1,0.933,0.455,0.375,0.5,0.667,0.5,1,0.444,0.857,1,NA,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lower middle income","Middle East & North Africa",1,6780493
"Kazakhstan","KAZ",2009,40,NA,71.3875,NA,NA,NA,0.4,NA,NA,NA,0.7251666666666666,0.6096666666666667,1,0.7065,0.6666666666666666,0.534,0,NA,-99,NA,-99,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0.714,0.875,0.333,0.429,1,0.933,0.6,0.625,0.5,0.5,0.5,1,0.556,0.857,1,NA,1,1,0,1,0,0.67,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income","Europe & Central Asia",1,16092822
"Kenya","KEN",2009,20,NA,70.775,NA,NA,NA,0.2,NA,NA,NA,0.7496666666666667,0.5875,1,0.6505,0.3333333333333333,0.4,0,NA,-99,NA,-99,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0.857,0.688,0.667,0.286,1,0.933,0.3,0.625,0.5,0.667,0.5,1,0.444,0.857,1,NA,1,0,0,0.67,0,0.33,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lower middle income","Sub-Saharan Africa",1,40364444
"Kiribati","KIR",2009,20,NA,46.35625,NA,NA,NA,0.2,NA,NA,NA,0.5386666666666666,0.37333333333333335,0.4165,0.556,0.3333333333333333,0.132,0,NA,-99,NA,-99,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.667,0.286,0.875,0.333,0.571,0.5,0.933,0.182,0.125,0.5,0,0.5,0.833,0.556,0.556,0,NA,1,0,0,0.33,0,0,0.33,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lower middle income","East Asia & Pacific",1,105996
"Korea, Dem. People's Rep.","PRK",2009,0,NA,40.66875,NA,NA,NA,0,NA,NA,NA,0.42916666666666664,0.38316666666666666,0.5,0.3165,NA,NA,0,NA,-99,NA,-99,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0.571,0.75,0.111,0.143,1,0.867,0.182,0.25,0.5,0,0.5,1,0.333,0.3,0,NA,NA,NA,NA,NA,NA,NA,0.33,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Low income","East Asia & Pacific",1,24581509
"Korea, Rep.","KOR",2009,40,NA,61.006249999999994,NA,NA,NA,0.4,1,NA,NA,0.5976666666666667,0.5451666666666667,1,0.45199999999999996,0.6666666666666666,1,0,NA,1,NA,1,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0.833,0.429,0.812,0.333,0.429,0.75,0.8,0.4,0.571,0.5,0.5,0.5,1,0.333,0.571,1,NA,1,1,0,1,1,1,1,1,0,NA,1,NA,NA,1,NA,1,1,NA,1,NA,1,1,"High income","East Asia & Pacific",1,49307835
"Kosovo","XKX",2009,20,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,0,0.6,0,NA,-99,NA,-99,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income","Europe & Central Asia",1,1797466
"Kuwait","KWT",2009,20,NA,41.443749999999994,NA,NA,NA,0.2,NA,NA,NA,0.4668333333333333,0.43333333333333335,0.25,0.365,0.3333333333333333,0.6,0,NA,-99,NA,-99,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0.571,0.75,0.444,0.286,0.75,1,0.1,0.5,0.5,0,0.5,0.5,0.444,0.286,0,NA,1,0,0,0.67,1,0.33,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income","Middle East & North Africa",1,2795550
"Kyrgyz Republic","KGZ",2009,40,NA,69.83749999999999,NA,NA,NA,0.4,NA,NA,NA,0.7345,0.5721666666666667,1,0.667,0.6666666666666666,0.332,0,NA,-99,NA,-99,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.833,0.714,0.875,0.556,0.429,1,0.933,0.5,0.5,0.5,0.5,0.5,1,0.667,0.667,1,NA,1,1,0,1,0,0,0.33,0.33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lower middle income","Europe & Central Asia",1,5383300
"Lao PDR","LAO",2009,30,NA,61.79375,NA,NA,NA,0.3,NA,NA,NA,0.6448333333333334,0.48450000000000004,1,0.5555,1,0.466,0,NA,-99,NA,-99,0.5,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0.5,0.75,0.333,0.286,1,0.933,0.182,0.125,0.5,0.667,0.5,1,0.444,0.667,1,NA,1,1,1,1,0,0.33,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lower middle income","East Asia & Pacific",1,6229930
"Latvia","LVA",2009,40,NA,42.68125,NA,NA,NA,0.4,1,NA,NA,0.5383333333333333,0.4,0.25,0.34950000000000003,0.6666666666666666,1,0,NA,1,NA,1,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.75,0.444,0.286,0.75,0.8,0.6,0.5,0.5,0,0,0.5,0.556,0.143,0,NA,1,1,0,1,1,1,1,1,0,NA,1,NA,NA,1,NA,1,1,NA,1,NA,1,1,"High income","Europe & Central Asia",1,2141669
"Lebanon","LBN",2009,20,NA,61.224999999999994,NA,NA,NA,0.2,NA,NA,NA,0.5555,0.5083333333333333,1,0.7065,0.3333333333333333,0.266,0,NA,-99,NA,-99,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.571,0.5,0.333,0.429,1,0.733,0.4,0.25,0.5,0.667,0.5,1,0.556,0.857,1,NA,0,1,0,0.33,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lower middle income","Middle East & North Africa",1,4951135
"Lesotho","LSO",2009,20,NA,53.325,NA,NA,NA,0.2,NA,NA,NA,0.5453333333333333,0.511,0.5,0.597,0.6666666666666666,0.398,0,NA,-99,NA,-99,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.167,0.857,0.625,0.444,0.429,0.75,0.933,0.3,0.5,0.5,0.333,0.5,1,0.444,0.75,0,NA,1,1,0,0.33,0.33,0.33,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lower middle income","Sub-Saharan Africa",1,2009169
"Liberia","LBR",2009,20,NA,50.00625000000001,NA,NA,NA,0.2,NA,NA,NA,0.573,0.37333333333333335,0.5,0.6615,0.6666666666666666,0.332,0,NA,-99,NA,-99,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.667,0.714,0.688,0.333,0.286,0.75,0.933,0.182,0.125,0.5,0,0.5,1,0.778,0.545,0,NA,1,0,1,0.33,0.33,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Low income","Sub-Saharan Africa",1,3905066
"Libya","LBY",2009,20,NA,39.0375,NA,NA,NA,0.2,NA,NA,NA,0.41050000000000003,0.3416666666666667,0.5,0.36650000000000005,0.6666666666666666,0.2,0,NA,-99,NA,-99,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.167,0.667,0.625,0.111,0.143,0.75,0.6,0.2,0.25,0.5,0,0.5,1,0.333,0.4,0,NA,1,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income","Middle East & North Africa",1,6360191
"Liechtenstein","LIE",2009,0,NA,20.59375,NA,NA,NA,0,NA,NA,NA,0.20033333333333334,0.16366666666666668,0.3335,0.222,NA,NA,0,NA,-99,NA,-99,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.167,0,0.059,0.333,0.143,0.5,0.4,0.182,0,0.4,0,0,0.667,0.444,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income","Europe & Central Asia",1,35675
"Lithuania","LTU",2009,40,NA,43.375,NA,NA,NA,0.4,1,NA,NA,0.5383333333333333,0.4,0.25,0.405,0.6666666666666666,0.734,0,NA,1,NA,1,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.75,0.444,0.286,0.75,0.8,0.6,0.5,0.5,0,0,0.5,0.667,0.143,0,NA,1,1,0,1,0.67,1,0,1,0,NA,1,NA,NA,1,NA,1,1,NA,1,NA,1,1,"High income","Europe & Central Asia",1,3162916
"Luxembourg","LUX",2009,20,NA,40.84374999999999,NA,NA,NA,0.2,1,NA,NA,0.48416666666666663,0.4,0.25,0.365,0.6666666666666666,0.666,0,NA,1,NA,1,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0.5,0.286,0.75,0.333,0.286,0.75,0.8,0.6,0.5,0.5,0,0,0.5,0.444,0.286,0,NA,1,1,0,1,0,1,0.33,1,0,NA,1,NA,NA,1,NA,1,1,NA,1,NA,1,1,"High income","Europe & Central Asia",1,497783
"Macao SAR, China","MAC",2009,0,NA,21.356250000000003,NA,NA,NA,0,NA,NA,NA,0.15916666666666668,0.2,0.25,0.381,NA,NA,0,NA,-99,NA,-99,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0.143,0.118,0.444,0,0.25,0.6,0.1,0.25,0.25,0,0,0.5,0.333,0.429,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income","East Asia & Pacific",1,543021
"Madagascar","MDG",2009,30,NA,64.10625,NA,NA,NA,0.3,NA,NA,NA,0.5925,0.5846666666666667,1,0.597,0.3333333333333333,0.4,0,NA,-99,NA,-99,0.5,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.833,0.714,0.75,0.222,0.286,0.75,0.933,0.2,0.375,0.5,1,0.5,1,0.444,0.75,1,NA,0,1,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Low income","Sub-Saharan Africa",1,21117092
"Malawi","MWI",2009,20,NA,60.23125,NA,NA,NA,0.2,NA,NA,NA,0.5905,0.5083333333333333,1,0.522,0.6666666666666666,0.534,0,NA,-99,NA,-99,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.875,0.688,0.444,0.286,0.75,0.933,0.2,0.25,0.5,0.667,0.5,1,0.444,0.6,1,NA,1,1,0,0.67,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Low income","Sub-Saharan Africa",1,14298932
"Malaysia","MYS",2009,40,NA,68.2125,NA,NA,NA,0.4,NA,NA,NA,0.7385,0.5541666666666667,1,0.579,0.6666666666666666,0.466,0,NA,-99,NA,-99,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0.714,0.875,0.556,0.286,1,0.8,0.4,0.625,0.5,0.5,0.5,1,0.444,0.714,1,NA,1,1,0,1,0,1,0.33,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income","East Asia & Pacific",1,28217204
"Maldives","MDV",2009,20,NA,58.699999999999996,NA,NA,NA,0.2,NA,NA,NA,0.6425,0.4375,0.9165,0.5395,0.3333333333333333,0.4,0,NA,-99,NA,-99,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.833,0.667,0.875,0.444,0.286,0.75,0.8,0.2,0.125,0.5,0.5,0.5,0.833,0.222,0.857,1,NA,1,0,0,1,0,0,0.67,0.33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income","South Asia",1,349037
"Mali","MLI",2009,40,NA,64.75625000000001,NA,NA,NA,0.4,NA,NA,NA,0.7183333333333333,0.504,0.9165,0.597,0.6666666666666666,0.734,0,NA,-99,NA,-99,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0.857,0.688,0.444,0.571,0.75,0.8,0.182,0.375,0.5,0.667,0.5,0.833,0.444,0.75,1,NA,1,1,0,1,1,0,1,0.67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Low income","Sub-Saharan Africa",1,15032635
"Malta","MLT",2009,20,NA,39.668749999999996,NA,NA,NA,0.2,NA,NA,NA,0.4801666666666667,0.37783333333333335,0.25,0.34950000000000003,0.6666666666666666,0.866,0,NA,-99,NA,-99,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.333,0.429,0.75,0.333,0.286,0.75,0.6,0.5,0.5,0.667,0,0,0.5,0.556,0.143,0,NA,1,1,0,1,1,1,0.33,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income","Middle East & North Africa",1,412477
"Marshall Islands","MHL",2009,20,NA,48.04375000000001,NA,NA,NA,0.2,NA,NA,NA,0.3765,0.5121666666666667,0.9165,0.261,0.3333333333333333,0.132,0,NA,-99,NA,-99,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.333,0.529,0.111,0.286,0.5,0.8,0.273,0.25,0.5,0.75,0.5,0.833,0.222,0.3,1,NA,1,0,0,0.33,0,0,0.33,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income","East Asia & Pacific",1,53593
"Mauritania","MRT",2009,40,NA,47.13125,NA,NA,NA,0.4,NA,NA,NA,0.5491666666666667,0.39283333333333337,0.5,0.4445,0.3333333333333333,0.4,0,NA,-99,NA,-99,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.667,0.714,0.688,0.333,0.143,0.75,0.8,0.182,0.125,0.5,0.25,0.5,1,0.333,0.556,0,NA,1,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lower middle income","Sub-Saharan Africa",1,3322616
"Mauritius","MUS",2009,20,NA,68.26249999999999,NA,NA,NA,0.2,NA,NA,NA,0.6413333333333333,0.5916666666666667,1,0.762,0.3333333333333333,0.6,0,NA,-99,NA,-99,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.833,0.5,0.812,0.667,0.286,0.75,0.8,0.5,0.5,0.5,0.75,0.5,1,0.667,0.857,1,NA,1,0,0,1,0.33,1,0.67,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income","Sub-Saharan Africa",1,1247429
"Mexico","MEX",2009,40,NA,74.0625,NA,NA,NA,0.4,NA,NA,NA,0.7873333333333333,0.632,1,0.667,0.6666666666666666,0.534,0,NA,-99,NA,-99,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0.833,0.938,0.667,0.286,1,0.8,0.7,0.625,0.5,0.667,0.5,1,0.667,0.667,1,NA,1,1,0,1,0,1,0.67,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income","Latin America & Caribbean",1,111049428
"Micronesia, Fed. Sts.","FSM",2009,20,NA,36.087500000000006,NA,NA,NA,0.2,NA,NA,NA,0.3305,0.3541666666666667,0.5,0.333,0.3333333333333333,0.066,0,NA,-99,NA,-99,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.167,0.562,0.111,0.143,0.5,0.8,0.2,0.125,0.5,0,0.5,1,0.333,0.333,0,NA,1,0,0,0.33,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lower middle income","East Asia & Pacific",1,107868
"Moldova","MDA",2009,40,NA,54.78124999999999,NA,NA,NA,0.4,NA,NA,NA,0.708,0.3375,0.5,0.746,0.3333333333333333,0.668,0,NA,-99,NA,-99,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.667,0.833,0.875,0.444,0.429,1,0.6,0.3,0.625,0.5,0,0,1,0.778,0.714,0,NA,1,0,0,1,0,1,0.67,0.67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income","Europe & Central Asia",1,2865213
"Monaco","MCO",2009,20,NA,14.975,NA,NA,NA,0.2,NA,NA,NA,0.14633333333333332,0.1235,0.1665,0.222,NA,NA,0,NA,-99,NA,-99,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.235,0,0.143,0.5,0.2,0.091,0.25,0.2,0,0,0.333,0.444,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income","Europe & Central Asia",1,32401
"Mongolia","MNG",2009,20,NA,70.26875,NA,NA,NA,0.2,NA,NA,NA,0.759,0.5703333333333334,1,0.6335,0.6666666666666666,0.6,0,NA,-99,NA,-99,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.833,0.75,0.875,0.667,0.429,1,0.8,0.455,0.5,0.5,0.667,0.5,1,0.667,0.6,1,NA,1,1,0,1,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income","East Asia & Pacific",1,2666713
"Montenegro","MNE",2009,40,NA,57.05,NA,NA,NA,0.4,NA,NA,NA,0.6101666666666666,0.4,1,0.5335000000000001,0.3333333333333333,0.466,0,NA,-99,NA,-99,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.667,0.875,0.75,0.333,0.286,0.75,0.6,0.4,0.5,0.4,0.5,0,1,0.667,0.4,1,NA,1,0,0,1,0,1,0.33,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income","Europe & Central Asia",1,618294
"Morocco","MAR",2009,30,NA,69.13125,NA,NA,NA,0.3,NA,NA,NA,0.728,0.5653333333333334,1,0.6505,0.8333333333333334,0.734,0,NA,-99,NA,-99,0.5,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0.714,0.812,0.556,0.286,1,0.8,0.3,0.625,0.5,0.667,0.5,1,0.444,0.857,1,NA,1,0.5,1,1,0,1,0.67,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lower middle income","Middle East & North Africa",1,32042877
"Mozambique","MOZ",2009,30,NA,62.01875,NA,NA,NA,0.3,NA,NA,NA,0.6186666666666667,0.5278333333333334,1,0.522,1,0.666,0,NA,-99,NA,-99,0.5,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0.75,0.625,0.444,0.143,0.75,0.8,0.2,0.5,0.5,0.667,0.5,1,0.444,0.6,1,NA,1,1,1,1,1,0.33,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Low income","Sub-Saharan Africa",1,22436660
"Myanmar","MMR",2009,20,NA,58.868750000000006,NA,NA,NA,0.2,NA,NA,NA,0.5529999999999999,0.49833333333333335,1,0.5555,0.3333333333333333,0.4,0,NA,-99,NA,-99,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.833,0.714,0.688,0.333,0,0.75,0.8,0.273,0.25,0.5,0.667,0.5,1,0.444,0.667,1,NA,0,1,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lower middle income","East Asia & Pacific",1,49015836
"Namibia","NAM",2009,30,NA,63.1375,NA,NA,NA,0.3,NA,NA,NA,0.6533333333333333,0.504,1,0.579,0.5,0.334,0,NA,-99,NA,-99,0.5,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.833,0.857,0.75,0.444,0.286,0.75,0.8,0.182,0.375,0.5,0.667,0.5,1,0.444,0.714,1,NA,1,0.5,0,0.67,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income","Sub-Saharan Africa",1,2067919
"Nauru","NRU",2009,20,NA,35.143750000000004,NA,NA,NA,0.2,NA,NA,NA,0.424,0.3511666666666667,0.25,0.236,0.3333333333333333,0.066,0,NA,-99,NA,-99,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.167,0.5,0.647,0.444,0.286,0.5,0.8,0.182,0.125,0.5,0,0.5,0.5,0.222,0.25,0,NA,1,0,0,0.33,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income","East Asia & Pacific",1,10233
