FREQ,REF_AREA,INDICATOR,UNIT_MULT,TIME_FORMAT,TIME_PERIOD,OBS_VALUE
Q,HR,NGDP_XDC,6,P3M,2012-Q2,83231.372249
Q,HR,NGDP_XDC,6,P3M,2012-Q3,90753.714684
Q,HR,NGDP_XDC,6,P3M,2012-Q4,81920.97234
Q,HR,NGDP_XDC,6,P3M,2013-Q1,75282.520453
Q,HR,NGDP_XDC,6,P3M,2013-Q2,84212.684829
Q,HR,NGDP_XDC,6,P3M,2013-Q3,90383.600317
Q,HR,NGDP_XDC,6,P3M,2013-Q4,81330.255817
Q,HR,NGDP_XDC,6,P3M,2014-Q1,73959.027747
Q,HR,NGDP_XDC,6,P3M,2014-Q2,83765.651017
Q,HR,NGDP_XDC,6,P3M,2014-Q3,91250.298833
Q,HR,NGDP_XDC,6,P3M,2014-Q4,82367.793842
Q,HR,NGDP_XDC,6,P3M,2015-Q1,75430.204373
Q,HR,NGDP_XDC,6,P3M,2015-Q2,85627.950061
Q,HR,NGDP_XDC,6,P3M,2015-Q3,94069.014362
Q,HR,NGDP_XDC,6,P3M,2015-Q4,84568.904433
Q,HR,NGDP_XDC,6,P3M,2016-Q1,77019.908387
Q,HR,NGDP_XDC,6,P3M,2016-Q2,87959.489563
Q,HR,NGDP_XDC,6,P3M,2016-Q3,98645.455911
Q,HR,NGDP_XDC,6,P3M,2016-Q4,87543.805756
Q,HR,NGDP_XDC,6,P3M,2017-Q1,79587.166695
Q,HR,NGDP_XDC,6,P3M,2017-Q2,92337.946941
Q,HR,NGDP_XDC,6,P3M,2017-Q3,103307.01696
Q,HR,NGDP_XDC,6,P3M,2017-Q4,91193.997258
Q,HR,NGDP_XDC,6,P3M,2018-Q1,83350.686208
Q,HR,NGDP_XDC,6,P3M,2018-Q2,96778.700886
Q,HR,NGDP_XDC,6,P3M,2018-Q3,108245.68596
Q,HR,NGDP_XDC,6,P3M,2018-Q4,94590.105642
Q,HR,NGDP_XDC,6,P3M,2019-Q1,88104.089194
Q,HR,NGDP_XDC,6,P3M,2019-Q2,100460.0527
Q,HR,NGDP_XDC,6,P3M,2019-Q3,112904.97372
Q,HR,NGDP_XDC,6,P3M,2019-Q4,98633.10206
Q,DK,NGDP_XDC,6,P3M,2009-Q1,420756.9
Q,DK,NGDP_XDC,6,P3M,2009-Q2,426599.6
Q,DK,NGDP_XDC,6,P3M,2009-Q3,429248.4
Q,DK,NGDP_XDC,6,P3M,2009-Q4,445537.5
Q,DK,NGDP_XDC,6,P3M,2010-Q1,430538.1
Q,DK,NGDP_XDC,6,P3M,2010-Q2,454629.1
Q,DK,NGDP_XDC,6,P3M,2010-Q3,455756
Q,DK,NGDP_XDC,6,P3M,2010-Q4,470002.3
Q,DK,NGDP_XDC,6,P3M,2011-Q1,449741.7
Q,DK,NGDP_XDC,6,P3M,2011-Q2,466636.3
Q,DK,NGDP_XDC,6,P3M,2011-Q3,456525.5
Q,DK,NGDP_XDC,6,P3M,2011-Q4,473950.1
Q,DK,NGDP_XDC,6,P3M,2012-Q1,457613.4
Q,DK,NGDP_XDC,6,P3M,2012-Q2,477660.8
Q,DK,NGDP_XDC,6,P3M,2012-Q3,474105.2
Q,DK,NGDP_XDC,6,P3M,2012-Q4,485622.8
Q,DK,NGDP_XDC,6,P3M,2013-Q1,464259.2
Q,DK,NGDP_XDC,6,P3M,2013-Q2,487524.7
Q,DK,NGDP_XDC,6,P3M,2013-Q3,482170.4
Q,DK,NGDP_XDC,6,P3M,2013-Q4,495722.7
Q,DK,NGDP_XDC,6,P3M,2014-Q1,479593.6
Q,DK,NGDP_XDC,6,P3M,2014-Q2,495208.5
Q,DK,NGDP_XDC,6,P3M,2014-Q3,493651.7
Q,DK,NGDP_XDC,6,P3M,2014-Q4,512711.1
Q,DK,NGDP_XDC,6,P3M,2015-Q1,495858.1
Q,DK,NGDP_XDC,6,P3M,2015-Q2,513524.8
Q,DK,NGDP_XDC,6,P3M,2015-Q3,505857.9
Q,DK,NGDP_XDC,6,P3M,2015-Q4,521115.4
Q,DK,NGDP_XDC,6,P3M,2016-Q1,504761.2
Q,DK,NGDP_XDC,6,P3M,2016-Q2,534094.7
Q,DK,NGDP_XDC,6,P3M,2016-Q3,521505.9
Q,DK,NGDP_XDC,6,P3M,2016-Q4,547446.5
Q,DK,NGDP_XDC,6,P3M,2017-Q1,527687.1
Q,DK,NGDP_XDC,6,P3M,2017-Q2,552407.5
Q,DK,NGDP_XDC,6,P3M,2017-Q3,535764.2
Q,DK,NGDP_XDC,6,P3M,2017-Q4,559247.2
Q,DK,NGDP_XDC,6,P3M,2018-Q1,535333.4
Q,DK,NGDP_XDC,6,P3M,2018-Q2,567780.7
Q,DK,NGDP_XDC,6,P3M,2018-Q3,559092.5
Q,DK,NGDP_XDC,6,P3M,2018-Q4,583747.4
Q,DK,NGDP_XDC,6,P3M,2019-Q1,557039.8
Q,DK,NGDP_XDC,6,P3M,2019-Q2,585338.4
Q,DK,NGDP_XDC,6,P3M,2019-Q3,577896.5
Q,DK,NGDP_XDC,6,P3M,2019-Q4,601213
Q,GE,NGDP_XDC,6,P3M,2009-Q1,3970.99546527253
Q,GE,NGDP_XDC,6,P3M,2009-Q2,4275.1768436589
Q,GE,NGDP_XDC,6,P3M,2009-Q3,4590.43493090773
Q,GE,NGDP_XDC,6,P3M,2009-Q4,5149.34735531169
Q,GE,NGDP_XDC,6,P3M,2010-Q1,4323.64270355522
Q,GE,NGDP_XDC,6,P3M,2010-Q2,5072.2870972812
Q,GE,NGDP_XDC,6,P3M,2010-Q3,5362.4461305944
Q,GE,NGDP_XDC,6,P3M,2010-Q4,5984.98831741141
Q,GE,NGDP_XDC,6,P3M,2011-Q1,5174.0268515451
Q,GE,NGDP_XDC,6,P3M,2011-Q2,5879.63200145415
Q,GE,NGDP_XDC,6,P3M,2011-Q3,6292.4262124931
Q,GE,NGDP_XDC,6,P3M,2011-Q4,6997.90151797229
Q,GE,NGDP_XDC,6,P3M,2012-Q1,5669.86878660232
Q,GE,NGDP_XDC,6,P3M,2012-Q2,6484.70760666796
Q,GE,NGDP_XDC,6,P3M,2012-Q3,6818.03603632092
Q,GE,NGDP_XDC,6,P3M,2012-Q4,7194.6710736646
Q,GE,NGDP_XDC,6,P3M,2013-Q1,5776.79277256669
Q,GE,NGDP_XDC,6,P3M,2013-Q2,6544.51365255849
Q,GE,NGDP_XDC,6,P3M,2013-Q3,6834.99992259647
Q,GE,NGDP_XDC,6,P3M,2013-Q4,7691.04790133342
Q,GE,NGDP_XDC,6,P3M,2014-Q1,6295.57764145674
Q,GE,NGDP_XDC,6,P3M,2014-Q2,7169.00479718758
Q,GE,NGDP_XDC,6,P3M,2014-Q3,7564.29870107786
Q,GE,NGDP_XDC,6,P3M,2014-Q4,8121.60016248108
Q,GE,NGDP_XDC,6,P3M,2015-Q1,6876.32015869445
Q,GE,NGDP_XDC,6,P3M,2015-Q2,7811.48643996247
Q,GE,NGDP_XDC,6,P3M,2015-Q3,8285.35612859302
Q,GE,NGDP_XDC,6,P3M,2015-Q4,8782.39290741724
Q,GE,NGDP_XDC,6,P3M,2016-Q1,7419.11970638718
Q,GE,NGDP_XDC,6,P3M,2016-Q2,8262.41102688033
Q,GE,NGDP_XDC,6,P3M,2016-Q3,8892.16614973895
Q,GE,NGDP_XDC,6,P3M,2016-Q4,9454.75530989337
Q,GE,NGDP_XDC,6,P3M,2017-Q1,8301.16047345164
Q,GE,NGDP_XDC,6,P3M,2017-Q2,9145.61564445918
Q,GE,NGDP_XDC,6,P3M,2017-Q3,9872.49974609983
Q,GE,NGDP_XDC,6,P3M,2017-Q4,10527.3420785848
Q,GE,NGDP_XDC,6,P3M,2018-Q1,9075.64782888269
Q,GE,NGDP_XDC,6,P3M,2018-Q2,10165.0393405678
Q,GE,NGDP_XDC,6,P3M,2018-Q3,10586.8411054021
Q,GE,NGDP_XDC,6,P3M,2018-Q4,11249.9282522324
Q,GE,NGDP_XDC,6,P3M,2019-Q1,9745.23042167244
Q,DE,NGDP_XDC,6,P3M,2009-Q1,594030
Q,DE,NGDP_XDC,6,P3M,2009-Q2,597350
Q,DE,NGDP_XDC,6,P3M,2009-Q3,618740
Q,DE,NGDP_XDC,6,P3M,2009-Q4,635610
Q,DE,NGDP_XDC,6,P3M,2010-Q1,616590
Q,DE,NGDP_XDC,6,P3M,2010-Q2,627500
Q,DE,NGDP_XDC,6,P3M,2010-Q3,651380
Q,DE,NGDP_XDC,6,P3M,2010-Q4,668930
Q,DE,NGDP_XDC,6,P3M,2011-Q1,659010
Q,DE,NGDP_XDC,6,P3M,2011-Q2,660420
Q,DE,NGDP_XDC,6,P3M,2011-Q3,682290
Q,DE,NGDP_XDC,6,P3M,2011-Q4,691840
Q,DE,NGDP_XDC,6,P3M,2012-Q1,678510
Q,DE,NGDP_XDC,6,P3M,2012-Q2,672110
Q,DE,NGDP_XDC,6,P3M,2012-Q3,692940
Q,DE,NGDP_XDC,6,P3M,2012-Q4,701750
Q,DE,NGDP_XDC,6,P3M,2013-Q1,682360
Q,DE,NGDP_XDC,6,P3M,2013-Q2,692930
Q,DE,NGDP_XDC,6,P3M,2013-Q3,714670
Q,DE,NGDP_XDC,6,P3M,2013-Q4,721390
Q,DE,NGDP_XDC,6,P3M,2014-Q1,716700
Q,DE,NGDP_XDC,6,P3M,2014-Q2,717360
Q,DE,NGDP_XDC,6,P3M,2014-Q3,740720
Q,DE,NGDP_XDC,6,P3M,2014-Q4,752650
Q,DE,NGDP_XDC,6,P3M,2015-Q1,738030
Q,DE,NGDP_XDC,6,P3M,2015-Q2,743600
Q,DE,NGDP_XDC,6,P3M,2015-Q3,766750
Q,DE,NGDP_XDC,6,P3M,2015-Q4,781690
Q,DE,NGDP_XDC,6,P3M,2016-Q1,762120
Q,DE,NGDP_XDC,6,P3M,2016-Q2,779710
Q,DE,NGDP_XDC,6,P3M,2016-Q3,789190
Q,DE,NGDP_XDC,6,P3M,2016-Q4,803080
Q,DE,NGDP_XDC,6,P3M,2017-Q1,793760
Q,DE,NGDP_XDC,6,P3M,2017-Q2,796100
Q,DE,NGDP_XDC,6,P3M,2017-Q3,818420
Q,DE,NGDP_XDC,6,P3M,2017-Q4,836710
Q,DE,NGDP_XDC,6,P3M,2018-Q1,819260
Q,DE,NGDP_XDC,6,P3M,2018-Q2,827660
Q,DE,NGDP_XDC,6,P3M,2018-Q3,836960
Q,DE,NGDP_XDC,6,P3M,2018-Q4,860490
Q,DE,NGDP_XDC,6,P3M,2019-Q1,843530
Q,DE,NGDP_XDC,6,P3M,2019-Q2,845610
Q,DE,NGDP_XDC,6,P3M,2019-Q3,864310
Q,DE,NGDP_XDC,6,P3M,2019-Q4,881760
Q,GT,NGDP_XDC,6,P3M,2009-Q1,72369.636
Q,GT,NGDP_XDC,6,P3M,2009-Q2,72975.916
Q,GT,NGDP_XDC,6,P3M,2009-Q3,78362.623
Q,GT,NGDP_XDC,6,P3M,2009-Q4,84258.456
Q,GT,NGDP_XDC,6,P3M,2010-Q1,78949.103
Q,GT,NGDP_XDC,6,P3M,2010-Q2,79246.042
Q,GT,NGDP_XDC,6,P3M,2010-Q3,83035.98
Q,GT,NGDP_XDC,6,P3M,2010-Q4,91862.278
Q,GT,NGDP_XDC,6,P3M,2011-Q1,86170.939
Q,GT,NGDP_XDC,6,P3M,2011-Q2,88309.252
Q,GT,NGDP_XDC,6,P3M,2011-Q3,94133.824
Q,GT,NGDP_XDC,6,P3M,2011-Q4,102397.534
Q,GT,NGDP_XDC,6,P3M,2012-Q1,94124.863
Q,GT,NGDP_XDC,6,P3M,2012-Q2,94224.953
Q,GT,NGDP_XDC,6,P3M,2012-Q3,98368.089
Q,GT,NGDP_XDC,6,P3M,2012-Q4,108005.133
Q,GT,NGDP_XDC,6,P3M,2013-Q1,99738.4214
Q,GT,NGDP_XDC,6,P3M,2013-Q2,102229.077
Q,GT,NGDP_XDC,6,P3M,2013-Q3,105716.348
Q,GT,NGDP_XDC,6,P3M,2013-Q4,115413.896
Q,GT,NGDP_XDC,6,P3M,2014-Q1,106442.211
Q,GT,NGDP_XDC,6,P3M,2014-Q2,109515.487
Q,GT,NGDP_XDC,6,P3M,2014-Q3,113872.742
Q,GT,NGDP_XDC,6,P3M,2014-Q4,124222.313
Q,GT,NGDP_XDC,6,P3M,2015-Q1,116362.025
Q,GT,NGDP_XDC,6,P3M,2015-Q2,117106.433
Q,GT,NGDP_XDC,6,P3M,2015-Q3,121994.435
Q,GT,NGDP_XDC,6,P3M,2015-Q4,132665.31
Q,GT,NGDP_XDC,6,P3M,2016-Q1,123855.781
Q,GT,NGDP_XDC,6,P3M,2016-Q2,125323.015
Q,GT,NGDP_XDC,6,P3M,2016-Q3,129839.711
Q,GT,NGDP_XDC,6,P3M,2016-Q4,142818.363
Q,GT,NGDP_XDC,6,P3M,2017-Q1,132651.896
Q,GT,NGDP_XDC,6,P3M,2017-Q2,132110.566
Q,GT,NGDP_XDC,6,P3M,2017-Q3,137550.494
Q,GT,NGDP_XDC,6,P3M,2017-Q4,153335.869
Q,GT,NGDP_XDC,6,P3M,2018-Q1,139141.239
Q,GT,NGDP_XDC,6,P3M,2018-Q2,140586.749
Q,GT,NGDP_XDC,6,P3M,2018-Q3,146712.56
Q,DO,NGDP_XDC,6,P3M,2009-Q1,416702.036964863
Q,DO,NGDP_XDC,6,P3M,2009-Q2,427587.885331352
Q,DO,NGDP_XDC,6,P3M,2009-Q3,430197.371177862
Q,DO,NGDP_XDC,6,P3M,2009-Q4,461553.770193077
Q,DO,NGDP_XDC,6,P3M,2010-Q1,471248.331794102
Q,DO,NGDP_XDC,6,P3M,2010-Q2,493931.583410263
Q,DO,NGDP_XDC,6,P3M,2010-Q3,490700.084526551
Q,DO,NGDP_XDC,6,P3M,2010-Q4,527321.682488408
Q,DO,NGDP_XDC,6,P3M,2011-Q1,535079.34168546
Q,DO,NGDP_XDC,6,P3M,2011-Q2,546848.012843581
Q,DO,NGDP_XDC,6,P3M,2011-Q3,540779.807943377
Q,DO,NGDP_XDC,6,P3M,2011-Q4,587506.771979261
Q,DO,NGDP_XDC,6,P3M,2012-Q1,587845.923418842
Q,DO,NGDP_XDC,6,P3M,2012-Q2,593051.289266288
Q,DO,NGDP_XDC,6,P3M,2012-Q3,578544.702961202
Q,DO,NGDP_XDC,6,P3M,2012-Q4,626574.331310727
Q,DO,NGDP_XDC,6,P3M,2013-Q1,623151.160698504
Q,DO,NGDP_XDC,6,P3M,2013-Q2,643436.909182791
Q,DO,NGDP_XDC,6,P3M,2013-Q3,647218.943475065
Q,DO,NGDP_XDC,6,P3M,2013-Q4,705962.683156391
Q,DO,NGDP_XDC,6,P3M,2014-Q1,689474.429190212
Q,DO,NGDP_XDC,6,P3M,2014-Q2,712913.081551901
Q,DO,NGDP_XDC,6,P3M,2014-Q3,707012.811944332
Q,DO,NGDP_XDC,6,P3M,2014-Q4,768127.488473693
Q,DO,NGDP_XDC,6,P3M,2015-Q1,744416.58838623
Q,DO,NGDP_XDC,6,P3M,2015-Q2,765465.724909416
Q,DO,NGDP_XDC,6,P3M,2015-Q3,759591.194797447
Q,DO,NGDP_XDC,6,P3M,2015-Q4,830177.70102142
Q,DO,NGDP_XDC,6,P3M,2016-Q1,801373.492919308
Q,DO,NGDP_XDC,6,P3M,2016-Q2,832951.957640762
Q,DO,NGDP_XDC,6,P3M,2016-Q3,818031.006565304
Q,DO,NGDP_XDC,6,P3M,2016-Q4,881062.806181166
Q,DO,NGDP_XDC,6,P3M,2017-Q1,861277.679518026
Q,DO,NGDP_XDC,6,P3M,2017-Q2,897091.202121308
Q,DO,NGDP_XDC,6,P3M,2017-Q3,884417.314336255
Q,DO,NGDP_XDC,6,P3M,2017-Q4,970360.948186448
Q,CR,NGDP_XDC,6,P3M,2009-Q1,4264417.962
Q,CR,NGDP_XDC,6,P3M,2009-Q2,4176825.376
Q,CR,NGDP_XDC,6,P3M,2009-Q3,4343457.043
Q,CR,NGDP_XDC,6,P3M,2009-Q4,4736334.502
Q,CR,NGDP_XDC,6,P3M,2010-Q1,4912569.248
Q,CR,NGDP_XDC,6,P3M,2010-Q2,4713862.696
Q,CR,NGDP_XDC,6,P3M,2010-Q3,4794833.336
Q,CR,NGDP_XDC,6,P3M,2010-Q4,5175671.398
Q,CR,NGDP_XDC,6,P3M,2011-Q1,5261823.39
Q,CR,NGDP_XDC,6,P3M,2011-Q2,5135879.912
Q,CR,NGDP_XDC,6,P3M,2011-Q3,5245054.577
Q,CR,NGDP_XDC,6,P3M,2011-Q4,5727975.415
Q,CR,NGDP_XDC,6,P3M,2012-Q1,5885300.975
Q,CR,NGDP_XDC,6,P3M,2012-Q2,5650159.113
Q,CR,NGDP_XDC,6,P3M,2012-Q3,5632332.369
Q,CR,NGDP_XDC,6,P3M,2012-Q4,6203613.467
Q,CR,NGDP_XDC,6,P3M,2013-Q1,6190212.048
Q,CR,NGDP_XDC,6,P3M,2013-Q2,6056542.782
Q,CR,NGDP_XDC,6,P3M,2013-Q3,6066823.534
Q,CR,NGDP_XDC,6,P3M,2013-Q4,6547365.137
Q,CR,NGDP_XDC,6,P3M,2014-Q1,6715608.766
Q,CR,NGDP_XDC,6,P3M,2014-Q2,6622586.301
Q,CR,NGDP_XDC,6,P3M,2014-Q3,6660007.482
Q,CR,NGDP_XDC,6,P3M,2014-Q4,7228680.893
Q,CR,NGDP_XDC,6,P3M,2015-Q1,7327763.358
Q,CR,NGDP_XDC,6,P3M,2015-Q2,7136214.222
Q,CR,NGDP_XDC,6,P3M,2015-Q3,7156114.058
Q,CR,NGDP_XDC,6,P3M,2015-Q4,7661281.671
Q,CR,NGDP_XDC,6,P3M,2016-Q1,7775046.296
Q,CR,NGDP_XDC,6,P3M,2016-Q2,7594080.411
Q,CR,NGDP_XDC,6,P3M,2016-Q3,7564260.884
Q,CR,NGDP_XDC,6,P3M,2016-Q4,8202822.912
Q,CR,NGDP_XDC,6,P3M,2017-Q1,8302394.481
Q,CR,NGDP_XDC,6,P3M,2017-Q2,8065365.936
Q,CR,NGDP_XDC,6,P3M,2017-Q3,8035843.222
Q,CR,NGDP_XDC,6,P3M,2017-Q4,8611215.128
Q,CR,NGDP_XDC,6,P3M,2018-Q1,8751790.357
Q,CR,NGDP_XDC,6,P3M,2018-Q2,8497196.975
Q,CR,NGDP_XDC,6,P3M,2018-Q3,8406070.109
Q,CR,NGDP_XDC,6,P3M,2018-Q4,9038360.21
Q,CR,NGDP_XDC,6,P3M,2019-Q1,9201875.83
Q,CR,NGDP_XDC,6,P3M,2019-Q2,8753977.64
Q,CR,NGDP_XDC,6,P3M,2019-Q3,8749920.794
Q,MX,NGDP_XDC,6,P3M,2009-Q1,2913765.095
Q,MX,NGDP_XDC,6,P3M,2009-Q2,2985592.1925
Q,MX,NGDP_XDC,6,P3M,2009-Q3,3049446.3725
Q,MX,NGDP_XDC,6,P3M,2009-Q4,3213959.185
Q,MX,NGDP_XDC,6,P3M,2010-Q1,3195791.09
Q,MX,NGDP_XDC,6,P3M,2010-Q2,3320568.6075
Q,MX,NGDP_XDC,6,P3M,2010-Q3,3336505.3525
Q,MX,NGDP_XDC,6,P3M,2010-Q4,3513512.1225
Q,MX,NGDP_XDC,6,P3M,2011-Q1,3477416.955
Q,MX,NGDP_XDC,6,P3M,2011-Q2,3593992.1575
Q,MX,NGDP_XDC,6,P3M,2011-Q3,3660434.34
Q,MX,NGDP_XDC,6,P3M,2011-Q4,3933733.02
Q,MX,NGDP_XDC,6,P3M,2012-Q1,3853125.6525
Q,MX,NGDP_XDC,6,P3M,2012-Q2,3927678.055
Q,MX,NGDP_XDC,6,P3M,2012-Q3,3942690.43
Q,MX,NGDP_XDC,6,P3M,2012-Q4,4094260.4475
Q,MX,NGDP_XDC,6,P3M,2013-Q1,3942436.865
Q,MX,NGDP_XDC,6,P3M,2013-Q2,4050038.22
Q,MX,NGDP_XDC,6,P3M,2013-Q3,4050859.2125
Q,MX,NGDP_XDC,6,P3M,2013-Q4,4233852.78
Q,MX,NGDP_XDC,6,P3M,2014-Q1,4185295.205
Q,MX,NGDP_XDC,6,P3M,2014-Q2,4353995.7525
Q,MX,NGDP_XDC,6,P3M,2014-Q3,4363317.2225
Q,MX,NGDP_XDC,6,P3M,2014-Q4,4571233.3575
Q,MX,NGDP_XDC,6,P3M,2015-Q1,4441597.3725
Q,MX,NGDP_XDC,6,P3M,2015-Q2,4617455.1925
Q,MX,NGDP_XDC,6,P3M,2015-Q3,4664668.315
Q,MX,NGDP_XDC,6,P3M,2015-Q4,4827738.385
Q,MX,NGDP_XDC,6,P3M,2016-Q1,4744496.84
Q,MX,NGDP_XDC,6,P3M,2016-Q2,4992520.01
Q,MX,NGDP_XDC,6,P3M,2016-Q3,5038660.5425
Q,MX,NGDP_XDC,6,P3M,2016-Q4,5342423.5275
Q,MX,NGDP_XDC,6,P3M,2017-Q1,5324443.9025
Q,MX,NGDP_XDC,6,P3M,2017-Q2,5453628.3325
Q,MX,NGDP_XDC,6,P3M,2017-Q3,5426160.76
Q,MX,NGDP_XDC,6,P3M,2017-Q4,5707660.8025
Q,MX,NGDP_XDC,6,P3M,2018-Q1,5678301.4625
Q,MX,NGDP_XDC,6,P3M,2018-Q2,5911460.9
Q,MX,NGDP_XDC,6,P3M,2018-Q3,5826988.025
Q,MX,NGDP_XDC,6,P3M,2018-Q4,6074756.63
Q,MX,NGDP_XDC,6,P3M,2019-Q1,5992873.845
Q,MX,NGDP_XDC,6,P3M,2019-Q2,6080970.195
Q,MX,NGDP_XDC,6,P3M,2019-Q3,5990647.31
Q,MX,NGDP_XDC,6,P3M,2019-Q4,6174640.655
Q,IE,NGDP_XDC,6,P3M,2009-Q1,43500.00933
Q,IE,NGDP_XDC,6,P3M,2009-Q2,43214.654171
Q,IE,NGDP_XDC,6,P3M,2009-Q3,42335.596322
Q,IE,NGDP_XDC,6,P3M,2009-Q4,41050.289168
Q,IE,NGDP_XDC,6,P3M,2010-Q1,41741.562088
Q,IE,NGDP_XDC,6,P3M,2010-Q2,41734.222894
Q,IE,NGDP_XDC,6,P3M,2010-Q3,42791.43856
Q,IE,NGDP_XDC,6,P3M,2010-Q4,41465.074265
Q,IE,NGDP_XDC,6,P3M,2011-Q1,42115.801353
Q,IE,NGDP_XDC,6,P3M,2011-Q2,42923.397795
Q,IE,NGDP_XDC,6,P3M,2011-Q3,43565.471227
Q,IE,NGDP_XDC,6,P3M,2011-Q4,42222.320742
Q,IE,NGDP_XDC,6,P3M,2012-Q1,43443.294768
Q,IE,NGDP_XDC,6,P3M,2012-Q2,43648.617293
Q,IE,NGDP_XDC,6,P3M,2012-Q3,44799.114589
Q,IE,NGDP_XDC,6,P3M,2012-Q4,43224.632088
Q,IE,NGDP_XDC,6,P3M,2013-Q1,43362.332199
Q,IE,NGDP_XDC,6,P3M,2013-Q2,44410.250075
Q,IE,NGDP_XDC,6,P3M,2013-Q3,46872.02713
Q,IE,NGDP_XDC,6,P3M,2013-Q4,45016.647087
Q,IE,NGDP_XDC,6,P3M,2014-Q1,46443.263836
Q,IE,NGDP_XDC,6,P3M,2014-Q2,48250.790377
Q,IE,NGDP_XDC,6,P3M,2014-Q3,50542.504811
Q,IE,NGDP_XDC,6,P3M,2014-Q4,49581.645358
Q,IE,NGDP_XDC,6,P3M,2015-Q1,63362.552905
Q,IE,NGDP_XDC,6,P3M,2015-Q2,62955.165044
Q,IE,NGDP_XDC,6,P3M,2015-Q3,67932.010321
Q,IE,NGDP_XDC,6,P3M,2015-Q4,68583.689575
Q,IE,NGDP_XDC,6,P3M,2016-Q1,65047.87376
Q,IE,NGDP_XDC,6,P3M,2016-Q2,63789.074197
Q,IE,NGDP_XDC,6,P3M,2016-Q3,68829.905049
Q,IE,NGDP_XDC,6,P3M,2016-Q4,74016.764882
Q,IE,NGDP_XDC,6,P3M,2017-Q1,68966.674947
Q,IE,NGDP_XDC,6,P3M,2017-Q2,69741.928087
Q,IE,NGDP_XDC,6,P3M,2017-Q3,77873.273863
Q,IE,NGDP_XDC,6,P3M,2017-Q4,80548.960437
Q,IE,NGDP_XDC,6,P3M,2018-Q1,78940.23183
Q,IE,NGDP_XDC,6,P3M,2018-Q2,76857.960825
Q,IE,NGDP_XDC,6,P3M,2018-Q3,84599.611395
Q,IE,NGDP_XDC,6,P3M,2018-Q4,83640.385028
Q,IE,NGDP_XDC,6,P3M,2019-Q1,83953.593017
Q,IE,NGDP_XDC,6,P3M,2019-Q2,82450.819395
Q,IE,NGDP_XDC,6,P3M,2019-Q3,90672.717367
Q,IE,NGDP_XDC,6,P3M,2019-Q4,90138.223161
Q,XK,NGDP_XDC,6,P3M,2010-Q1,901.64
Q,XK,NGDP_XDC,6,P3M,2010-Q2,1158.2
Q,XK,NGDP_XDC,6,P3M,2010-Q3,1172.74
Q,XK,NGDP_XDC,6,P3M,2010-Q4,1169.45
Q,XK,NGDP_XDC,6,P3M,2011-Q1,999.45
Q,XK,NGDP_XDC,6,P3M,2011-Q2,1241.9
Q,XK,NGDP_XDC,6,P3M,2011-Q3,1302.28
Q,XK,NGDP_XDC,6,P3M,2011-Q4,1270.92
Q,XK,NGDP_XDC,6,P3M,2012-Q1,969.49
Q,XK,NGDP_XDC,6,P3M,2012-Q2,1297.58
Q,XK,NGDP_XDC,6,P3M,2012-Q3,1401.33
Q,XK,NGDP_XDC,6,P3M,2012-Q4,1390.38
Q,XK,NGDP_XDC,6,P3M,2013-Q1,1069.22
Q,XK,NGDP_XDC,6,P3M,2013-Q2,1395.66
Q,XK,NGDP_XDC,6,P3M,2013-Q3,1466.27
Q,XK,NGDP_XDC,6,P3M,2013-Q4,1395.4
Q,XK,NGDP_XDC,6,P3M,2014-Q1,1167.1
Q,XK,NGDP_XDC,6,P3M,2014-Q2,1403.65
Q,XK,NGDP_XDC,6,P3M,2014-Q3,1548.23
Q,XK,NGDP_XDC,6,P3M,2014-Q4,1448.28
Q,XK,NGDP_XDC,6,P3M,2015-Q1,1201.03
Q,XK,NGDP_XDC,6,P3M,2015-Q2,1459.64
Q,XK,NGDP_XDC,6,P3M,2015-Q3,1616.81
Q,XK,NGDP_XDC,6,P3M,2015-Q4,1529.52
Q,XK,NGDP_XDC,6,P3M,2016-Q1,1258.96
Q,XK,NGDP_XDC,6,P3M,2016-Q2,1531.67
Q,XK,NGDP_XDC,6,P3M,2016-Q3,1695.69
Q,XK,NGDP_XDC,6,P3M,2016-Q4,1584.36
Q,XK,NGDP_XDC,6,P3M,2017-Q1,1296.27
Q,XK,NGDP_XDC,6,P3M,2017-Q2,1630.29
Q,XK,NGDP_XDC,6,P3M,2017-Q3,1809.84
Q,XK,NGDP_XDC,6,P3M,2017-Q4,1677.14
Q,XK,NGDP_XDC,6,P3M,2018-Q1,1347.35
Q,XK,NGDP_XDC,6,P3M,2018-Q2,1719.25
Q,XK,NGDP_XDC,6,P3M,2018-Q3,1869.71
Q,XK,NGDP_XDC,6,P3M,2018-Q4,1789.78
Q,XK,NGDP_XDC,6,P3M,2019-Q1,1421.32
Q,XK,NGDP_XDC,6,P3M,2019-Q2,1823.96
Q,XK,NGDP_XDC,6,P3M,2019-Q3,1967.39
Q,XK,NGDP_XDC,6,P3M,2019-Q4,1866.95
Q,HU,NGDP_XDC,6,P3M,2009-Q1,6027087
Q,HU,NGDP_XDC,6,P3M,2009-Q2,6553043
Q,HU,NGDP_XDC,6,P3M,2009-Q3,6603323
Q,HU,NGDP_XDC,6,P3M,2009-Q4,7274811
Q,HU,NGDP_XDC,6,P3M,2010-Q1,6039716
Q,HU,NGDP_XDC,6,P3M,2010-Q2,6705419
Q,HU,NGDP_XDC,6,P3M,2010-Q3,6947166
Q,HU,NGDP_XDC,6,P3M,2010-Q4,7576574
