"country","indicator_date","nada_dates","nada_title"
"Senegal",1999,"1986, 1992, 1997, 1999, 2000, 2003, 2005, 2010, 2012, 2014, 2015, 2016, 2017, 2018, 2019","Enquête Démographique et de Santé 1986; Enquête Démographique et de Santé 1992-1993; Enquête Démographique et de Santé 1997; Enquête Sénégalaise sur les Indicateurs de Santé 1999; Enquête à Indicateurs Multiples 2000, Enquête sur les Objectives de la Fin de Decennie sur l'Enfance; World Health Survey 2003; Enquête Démographique  et de Santé 2005; Enquête Démographique et de Santé à Indicateurs Multiples 2010-2011; Enquête Démographique et de Santé Continue 2012-2013; Enquête Démographique et de Santé Continue 2014; Enquête Démographique et de Santé Continue 2015; Enquête Démographique et de Santé Continue 2016; Enquête Démographique et de Santé Continue 2017; Enquête Démographique et de Santé Continue 2018; Enquête Démographique et de Santé Continue 2019"
"Senegal",2000,"1986, 1992, 1997, 1999, 2000, 2003, 2005, 2010, 2012, 2014, 2015, 2016, 2017, 2018, 2019","Enquête Démographique et de Santé 1986; Enquête Démographique et de Santé 1992-1993; Enquête Démographique et de Santé 1997; Enquête Sénégalaise sur les Indicateurs de Santé 1999; Enquête à Indicateurs Multiples 2000, Enquête sur les Objectives de la Fin de Decennie sur l'Enfance; World Health Survey 2003; Enquête Démographique  et de Santé 2005; Enquête Démographique et de Santé à Indicateurs Multiples 2010-2011; Enquête Démographique et de Santé Continue 2012-2013; Enquête Démographique et de Santé Continue 2014; Enquête Démographique et de Santé Continue 2015; Enquête Démographique et de Santé Continue 2016; Enquête Démographique et de Santé Continue 2017; Enquête Démographique et de Santé Continue 2018; Enquête Démographique et de Santé Continue 2019"
"Senegal",2003,"1986, 1992, 1997, 1999, 2000, 2003, 2005, 2010, 2012, 2014, 2015, 2016, 2017, 2018, 2019","Enquête Démographique et de Santé 1986; Enquête Démographique et de Santé 1992-1993; Enquête Démographique et de Santé 1997; Enquête Sénégalaise sur les Indicateurs de Santé 1999; Enquête à Indicateurs Multiples 2000, Enquête sur les Objectives de la Fin de Decennie sur l'Enfance; World Health Survey 2003; Enquête Démographique  et de Santé 2005; Enquête Démographique et de Santé à Indicateurs Multiples 2010-2011; Enquête Démographique et de Santé Continue 2012-2013; Enquête Démographique et de Santé Continue 2014; Enquête Démographique et de Santé Continue 2015; Enquête Démographique et de Santé Continue 2016; Enquête Démographique et de Santé Continue 2017; Enquête Démographique et de Santé Continue 2018; Enquête Démographique et de Santé Continue 2019"
"Senegal",2005,"1986, 1992, 1997, 1999, 2000, 2003, 2005, 2010, 2012, 2014, 2015, 2016, 2017, 2018, 2019","Enquête Démographique et de Santé 1986; Enquête Démographique et de Santé 1992-1993; Enquête Démographique et de Santé 1997; Enquête Sénégalaise sur les Indicateurs de Santé 1999; Enquête à Indicateurs Multiples 2000, Enquête sur les Objectives de la Fin de Decennie sur l'Enfance; World Health Survey 2003; Enquête Démographique  et de Santé 2005; Enquête Démographique et de Santé à Indicateurs Multiples 2010-2011; Enquête Démographique et de Santé Continue 2012-2013; Enquête Démographique et de Santé Continue 2014; Enquête Démographique et de Santé Continue 2015; Enquête Démographique et de Santé Continue 2016; Enquête Démographique et de Santé Continue 2017; Enquête Démographique et de Santé Continue 2018; Enquête Démographique et de Santé Continue 2019"
"Senegal",2010,"1986, 1992, 1997, 1999, 2000, 2003, 2005, 2010, 2012, 2014, 2015, 2016, 2017, 2018, 2019","Enquête Démographique et de Santé 1986; Enquête Démographique et de Santé 1992-1993; Enquête Démographique et de Santé 1997; Enquête Sénégalaise sur les Indicateurs de Santé 1999; Enquête à Indicateurs Multiples 2000, Enquête sur les Objectives de la Fin de Decennie sur l'Enfance; World Health Survey 2003; Enquête Démographique  et de Santé 2005; Enquête Démographique et de Santé à Indicateurs Multiples 2010-2011; Enquête Démographique et de Santé Continue 2012-2013; Enquête Démographique et de Santé Continue 2014; Enquête Démographique et de Santé Continue 2015; Enquête Démographique et de Santé Continue 2016; Enquête Démographique et de Santé Continue 2017; Enquête Démographique et de Santé Continue 2018; Enquête Démographique et de Santé Continue 2019"
"Senegal",2012,"1986, 1992, 1997, 1999, 2000, 2003, 2005, 2010, 2012, 2014, 2015, 2016, 2017, 2018, 2019","Enquête Démographique et de Santé 1986; Enquête Démographique et de Santé 1992-1993; Enquête Démographique et de Santé 1997; Enquête Sénégalaise sur les Indicateurs de Santé 1999; Enquête à Indicateurs Multiples 2000, Enquête sur les Objectives de la Fin de Decennie sur l'Enfance; World Health Survey 2003; Enquête Démographique  et de Santé 2005; Enquête Démographique et de Santé à Indicateurs Multiples 2010-2011; Enquête Démographique et de Santé Continue 2012-2013; Enquête Démographique et de Santé Continue 2014; Enquête Démographique et de Santé Continue 2015; Enquête Démographique et de Santé Continue 2016; Enquête Démographique et de Santé Continue 2017; Enquête Démographique et de Santé Continue 2018; Enquête Démographique et de Santé Continue 2019"
"Senegal",2014,"1986, 1992, 1997, 1999, 2000, 2003, 2005, 2010, 2012, 2014, 2015, 2016, 2017, 2018, 2019","Enquête Démographique et de Santé 1986; Enquête Démographique et de Santé 1992-1993; Enquête Démographique et de Santé 1997; Enquête Sénégalaise sur les Indicateurs de Santé 1999; Enquête à Indicateurs Multiples 2000, Enquête sur les Objectives de la Fin de Decennie sur l'Enfance; World Health Survey 2003; Enquête Démographique  et de Santé 2005; Enquête Démographique et de Santé à Indicateurs Multiples 2010-2011; Enquête Démographique et de Santé Continue 2012-2013; Enquête Démographique et de Santé Continue 2014; Enquête Démographique et de Santé Continue 2015; Enquête Démographique et de Santé Continue 2016; Enquête Démographique et de Santé Continue 2017; Enquête Démographique et de Santé Continue 2018; Enquête Démographique et de Santé Continue 2019"
"Senegal",2015,"1986, 1992, 1997, 1999, 2000, 2003, 2005, 2010, 2012, 2014, 2015, 2016, 2017, 2018, 2019","Enquête Démographique et de Santé 1986; Enquête Démographique et de Santé 1992-1993; Enquête Démographique et de Santé 1997; Enquête Sénégalaise sur les Indicateurs de Santé 1999; Enquête à Indicateurs Multiples 2000, Enquête sur les Objectives de la Fin de Decennie sur l'Enfance; World Health Survey 2003; Enquête Démographique  et de Santé 2005; Enquête Démographique et de Santé à Indicateurs Multiples 2010-2011; Enquête Démographique et de Santé Continue 2012-2013; Enquête Démographique et de Santé Continue 2014; Enquête Démographique et de Santé Continue 2015; Enquête Démographique et de Santé Continue 2016; Enquête Démographique et de Santé Continue 2017; Enquête Démographique et de Santé Continue 2018; Enquête Démographique et de Santé Continue 2019"
"Senegal",2016,"1986, 1992, 1997, 1999, 2000, 2003, 2005, 2010, 2012, 2014, 2015, 2016, 2017, 2018, 2019","Enquête Démographique et de Santé 1986; Enquête Démographique et de Santé 1992-1993; Enquête Démographique et de Santé 1997; Enquête Sénégalaise sur les Indicateurs de Santé 1999; Enquête à Indicateurs Multiples 2000, Enquête sur les Objectives de la Fin de Decennie sur l'Enfance; World Health Survey 2003; Enquête Démographique  et de Santé 2005; Enquête Démographique et de Santé à Indicateurs Multiples 2010-2011; Enquête Démographique et de Santé Continue 2012-2013; Enquête Démographique et de Santé Continue 2014; Enquête Démographique et de Santé Continue 2015; Enquête Démographique et de Santé Continue 2016; Enquête Démographique et de Santé Continue 2017; Enquête Démographique et de Santé Continue 2018; Enquête Démographique et de Santé Continue 2019"
"Senegal",2017,"1986, 1992, 1997, 1999, 2000, 2003, 2005, 2010, 2012, 2014, 2015, 2016, 2017, 2018, 2019","Enquête Démographique et de Santé 1986; Enquête Démographique et de Santé 1992-1993; Enquête Démographique et de Santé 1997; Enquête Sénégalaise sur les Indicateurs de Santé 1999; Enquête à Indicateurs Multiples 2000, Enquête sur les Objectives de la Fin de Decennie sur l'Enfance; World Health Survey 2003; Enquête Démographique  et de Santé 2005; Enquête Démographique et de Santé à Indicateurs Multiples 2010-2011; Enquête Démographique et de Santé Continue 2012-2013; Enquête Démographique et de Santé Continue 2014; Enquête Démographique et de Santé Continue 2015; Enquête Démographique et de Santé Continue 2016; Enquête Démographique et de Santé Continue 2017; Enquête Démographique et de Santé Continue 2018; Enquête Démographique et de Santé Continue 2019"
"Senegal",2018,"1986, 1992, 1997, 1999, 2000, 2003, 2005, 2010, 2012, 2014, 2015, 2016, 2017, 2018, 2019","Enquête Démographique et de Santé 1986; Enquête Démographique et de Santé 1992-1993; Enquête Démographique et de Santé 1997; Enquête Sénégalaise sur les Indicateurs de Santé 1999; Enquête à Indicateurs Multiples 2000, Enquête sur les Objectives de la Fin de Decennie sur l'Enfance; World Health Survey 2003; Enquête Démographique  et de Santé 2005; Enquête Démographique et de Santé à Indicateurs Multiples 2010-2011; Enquête Démographique et de Santé Continue 2012-2013; Enquête Démographique et de Santé Continue 2014; Enquête Démographique et de Santé Continue 2015; Enquête Démographique et de Santé Continue 2016; Enquête Démographique et de Santé Continue 2017; Enquête Démographique et de Santé Continue 2018; Enquête Démographique et de Santé Continue 2019"
"Senegal",2019,"1986, 1992, 1997, 1999, 2000, 2003, 2005, 2010, 2012, 2014, 2015, 2016, 2017, 2018, 2019","Enquête Démographique et de Santé 1986; Enquête Démographique et de Santé 1992-1993; Enquête Démographique et de Santé 1997; Enquête Sénégalaise sur les Indicateurs de Santé 1999; Enquête à Indicateurs Multiples 2000, Enquête sur les Objectives de la Fin de Decennie sur l'Enfance; World Health Survey 2003; Enquête Démographique  et de Santé 2005; Enquête Démographique et de Santé à Indicateurs Multiples 2010-2011; Enquête Démographique et de Santé Continue 2012-2013; Enquête Démographique et de Santé Continue 2014; Enquête Démographique et de Santé Continue 2015; Enquête Démographique et de Santé Continue 2016; Enquête Démographique et de Santé Continue 2017; Enquête Démographique et de Santé Continue 2018; Enquête Démographique et de Santé Continue 2019"
"Serbia",2005,"2005, 2010, 2014, 2019","Multiple Indicator Cluster Survey 2005, Monitoring the Situation of Children and Women; Multiple Indicator Cluster Survey 2010; Multiple Indicator Cluster Survey 2014; Multiple Indicator Cluster Survey 2019"
"Serbia",2010,"2005, 2010, 2014, 2019","Multiple Indicator Cluster Survey 2005, Monitoring the Situation of Children and Women; Multiple Indicator Cluster Survey 2010; Multiple Indicator Cluster Survey 2014; Multiple Indicator Cluster Survey 2019"
"Serbia",2014,"2005, 2010, 2014, 2019","Multiple Indicator Cluster Survey 2005, Monitoring the Situation of Children and Women; Multiple Indicator Cluster Survey 2010; Multiple Indicator Cluster Survey 2014; Multiple Indicator Cluster Survey 2019"
"Serbia",2019,"2005, 2010, 2014, 2019","Multiple Indicator Cluster Survey 2005, Monitoring the Situation of Children and Women; Multiple Indicator Cluster Survey 2010; Multiple Indicator Cluster Survey 2014; Multiple Indicator Cluster Survey 2019"
"Serbia and Montenegro",2000,"2000","Multiple Indicator Cluster Survey 2000"
"Seychelles",2007,"2007","Global School-based Student Health Survey 2007"
"Sierra Leone",1995,"1995, 2000, 2005, 2008, 2010, 2013, 2016, 2017, 2019","Multiple Indicator Cluster Survey 1995, Round 1; Multiple Indicator Cluster Survey 2000; Multiple Indicator Cluster Survey 2005; Demographic and Health Survey 2008; Multiple Indicator Cluster Survey 2010; Demographic and Health Survey 2013; Malaria Indicator Survey 2016; Multiple Indicator Cluster Survey 2017; Demographic and Health Survey 2019"
"Sierra Leone",2000,"1995, 2000, 2005, 2008, 2010, 2013, 2016, 2017, 2019","Multiple Indicator Cluster Survey 1995, Round 1; Multiple Indicator Cluster Survey 2000; Multiple Indicator Cluster Survey 2005; Demographic and Health Survey 2008; Multiple Indicator Cluster Survey 2010; Demographic and Health Survey 2013; Malaria Indicator Survey 2016; Multiple Indicator Cluster Survey 2017; Demographic and Health Survey 2019"
"Sierra Leone",2005,"1995, 2000, 2005, 2008, 2010, 2013, 2016, 2017, 2019","Multiple Indicator Cluster Survey 1995, Round 1; Multiple Indicator Cluster Survey 2000; Multiple Indicator Cluster Survey 2005; Demographic and Health Survey 2008; Multiple Indicator Cluster Survey 2010; Demographic and Health Survey 2013; Malaria Indicator Survey 2016; Multiple Indicator Cluster Survey 2017; Demographic and Health Survey 2019"
"Sierra Leone",2008,"1995, 2000, 2005, 2008, 2010, 2013, 2016, 2017, 2019","Multiple Indicator Cluster Survey 1995, Round 1; Multiple Indicator Cluster Survey 2000; Multiple Indicator Cluster Survey 2005; Demographic and Health Survey 2008; Multiple Indicator Cluster Survey 2010; Demographic and Health Survey 2013; Malaria Indicator Survey 2016; Multiple Indicator Cluster Survey 2017; Demographic and Health Survey 2019"
"Sierra Leone",2010,"1995, 2000, 2005, 2008, 2010, 2013, 2016, 2017, 2019","Multiple Indicator Cluster Survey 1995, Round 1; Multiple Indicator Cluster Survey 2000; Multiple Indicator Cluster Survey 2005; Demographic and Health Survey 2008; Multiple Indicator Cluster Survey 2010; Demographic and Health Survey 2013; Malaria Indicator Survey 2016; Multiple Indicator Cluster Survey 2017; Demographic and Health Survey 2019"
"Sierra Leone",2013,"1995, 2000, 2005, 2008, 2010, 2013, 2016, 2017, 2019","Multiple Indicator Cluster Survey 1995, Round 1; Multiple Indicator Cluster Survey 2000; Multiple Indicator Cluster Survey 2005; Demographic and Health Survey 2008; Multiple Indicator Cluster Survey 2010; Demographic and Health Survey 2013; Malaria Indicator Survey 2016; Multiple Indicator Cluster Survey 2017; Demographic and Health Survey 2019"
"Sierra Leone",2016,"1995, 2000, 2005, 2008, 2010, 2013, 2016, 2017, 2019","Multiple Indicator Cluster Survey 1995, Round 1; Multiple Indicator Cluster Survey 2000; Multiple Indicator Cluster Survey 2005; Demographic and Health Survey 2008; Multiple Indicator Cluster Survey 2010; Demographic and Health Survey 2013; Malaria Indicator Survey 2016; Multiple Indicator Cluster Survey 2017; Demographic and Health Survey 2019"
"Sierra Leone",2017,"1995, 2000, 2005, 2008, 2010, 2013, 2016, 2017, 2019","Multiple Indicator Cluster Survey 1995, Round 1; Multiple Indicator Cluster Survey 2000; Multiple Indicator Cluster Survey 2005; Demographic and Health Survey 2008; Multiple Indicator Cluster Survey 2010; Demographic and Health Survey 2013; Malaria Indicator Survey 2016; Multiple Indicator Cluster Survey 2017; Demographic and Health Survey 2019"
"Sierra Leone",2019,"1995, 2000, 2005, 2008, 2010, 2013, 2016, 2017, 2019","Multiple Indicator Cluster Survey 1995, Round 1; Multiple Indicator Cluster Survey 2000; Multiple Indicator Cluster Survey 2005; Demographic and Health Survey 2008; Multiple Indicator Cluster Survey 2010; Demographic and Health Survey 2013; Malaria Indicator Survey 2016; Multiple Indicator Cluster Survey 2017; Demographic and Health Survey 2019"
"Slovak Republic",2003,"2003","World Health Survey 2003"
"Slovenia",2003,"2003","World Health Survey 2003"
"Solomon Islands",2006,"2006","Demographic and Health Survey 2006-2007"
"Somalia",1996,"1996, 1997, 2000","Multiple Indicator Cluster Survey 1996 (Northwest Zone - Somaliland), Round 1; Multiple Indicator Cluster Survey 1997 (Northeast Zone), Round 1; Multiple Indicator Cluster Survey 2000, Round 2"
"Somalia",1997,"1996, 1997, 2000","Multiple Indicator Cluster Survey 1996 (Northwest Zone - Somaliland), Round 1; Multiple Indicator Cluster Survey 1997 (Northeast Zone), Round 1; Multiple Indicator Cluster Survey 2000, Round 2"
"Somalia",2000,"1996, 1997, 2000","Multiple Indicator Cluster Survey 1996 (Northwest Zone - Somaliland), Round 1; Multiple Indicator Cluster Survey 1997 (Northeast Zone), Round 1; Multiple Indicator Cluster Survey 2000, Round 2"
"South Africa",1996,"1996, 1997, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","Recorded Deaths 1996; Mortality and Causes of Death from Death Notification 1997-2005; Demographic and Health Survey 2003; Social Attitudes Survey 2004; Social Attitudes Survey 2005; Mortality and Causes of Death 2006; Mortality and Causes of Death 2007; Mortality and Causes of Death 2008; Mortality and Causes of Death 2009; Mortality and Causes of Death 2010; Mortality and Causes of Death 2011; Mortality and Causes of Death 2012; Mortality and Causes of Death 2013; Mortality and Causes of Death 2014; Mortality and Causes of Death 2015; Demographic and Health Survey 2016"
"South Africa",1997,"1996, 1997, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","Recorded Deaths 1996; Mortality and Causes of Death from Death Notification 1997-2005; Demographic and Health Survey 2003; Social Attitudes Survey 2004; Social Attitudes Survey 2005; Mortality and Causes of Death 2006; Mortality and Causes of Death 2007; Mortality and Causes of Death 2008; Mortality and Causes of Death 2009; Mortality and Causes of Death 2010; Mortality and Causes of Death 2011; Mortality and Causes of Death 2012; Mortality and Causes of Death 2013; Mortality and Causes of Death 2014; Mortality and Causes of Death 2015; Demographic and Health Survey 2016"
"South Africa",2003,"1996, 1997, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","Recorded Deaths 1996; Mortality and Causes of Death from Death Notification 1997-2005; Demographic and Health Survey 2003; Social Attitudes Survey 2004; Social Attitudes Survey 2005; Mortality and Causes of Death 2006; Mortality and Causes of Death 2007; Mortality and Causes of Death 2008; Mortality and Causes of Death 2009; Mortality and Causes of Death 2010; Mortality and Causes of Death 2011; Mortality and Causes of Death 2012; Mortality and Causes of Death 2013; Mortality and Causes of Death 2014; Mortality and Causes of Death 2015; Demographic and Health Survey 2016"
"South Africa",2004,"1996, 1997, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","Recorded Deaths 1996; Mortality and Causes of Death from Death Notification 1997-2005; Demographic and Health Survey 2003; Social Attitudes Survey 2004; Social Attitudes Survey 2005; Mortality and Causes of Death 2006; Mortality and Causes of Death 2007; Mortality and Causes of Death 2008; Mortality and Causes of Death 2009; Mortality and Causes of Death 2010; Mortality and Causes of Death 2011; Mortality and Causes of Death 2012; Mortality and Causes of Death 2013; Mortality and Causes of Death 2014; Mortality and Causes of Death 2015; Demographic and Health Survey 2016"
"South Africa",2005,"1996, 1997, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","Recorded Deaths 1996; Mortality and Causes of Death from Death Notification 1997-2005; Demographic and Health Survey 2003; Social Attitudes Survey 2004; Social Attitudes Survey 2005; Mortality and Causes of Death 2006; Mortality and Causes of Death 2007; Mortality and Causes of Death 2008; Mortality and Causes of Death 2009; Mortality and Causes of Death 2010; Mortality and Causes of Death 2011; Mortality and Causes of Death 2012; Mortality and Causes of Death 2013; Mortality and Causes of Death 2014; Mortality and Causes of Death 2015; Demographic and Health Survey 2016"
"South Africa",2006,"1996, 1997, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","Recorded Deaths 1996; Mortality and Causes of Death from Death Notification 1997-2005; Demographic and Health Survey 2003; Social Attitudes Survey 2004; Social Attitudes Survey 2005; Mortality and Causes of Death 2006; Mortality and Causes of Death 2007; Mortality and Causes of Death 2008; Mortality and Causes of Death 2009; Mortality and Causes of Death 2010; Mortality and Causes of Death 2011; Mortality and Causes of Death 2012; Mortality and Causes of Death 2013; Mortality and Causes of Death 2014; Mortality and Causes of Death 2015; Demographic and Health Survey 2016"
"South Africa",2007,"1996, 1997, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","Recorded Deaths 1996; Mortality and Causes of Death from Death Notification 1997-2005; Demographic and Health Survey 2003; Social Attitudes Survey 2004; Social Attitudes Survey 2005; Mortality and Causes of Death 2006; Mortality and Causes of Death 2007; Mortality and Causes of Death 2008; Mortality and Causes of Death 2009; Mortality and Causes of Death 2010; Mortality and Causes of Death 2011; Mortality and Causes of Death 2012; Mortality and Causes of Death 2013; Mortality and Causes of Death 2014; Mortality and Causes of Death 2015; Demographic and Health Survey 2016"
"South Africa",2008,"1996, 1997, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","Recorded Deaths 1996; Mortality and Causes of Death from Death Notification 1997-2005; Demographic and Health Survey 2003; Social Attitudes Survey 2004; Social Attitudes Survey 2005; Mortality and Causes of Death 2006; Mortality and Causes of Death 2007; Mortality and Causes of Death 2008; Mortality and Causes of Death 2009; Mortality and Causes of Death 2010; Mortality and Causes of Death 2011; Mortality and Causes of Death 2012; Mortality and Causes of Death 2013; Mortality and Causes of Death 2014; Mortality and Causes of Death 2015; Demographic and Health Survey 2016"
"South Africa",2009,"1996, 1997, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","Recorded Deaths 1996; Mortality and Causes of Death from Death Notification 1997-2005; Demographic and Health Survey 2003; Social Attitudes Survey 2004; Social Attitudes Survey 2005; Mortality and Causes of Death 2006; Mortality and Causes of Death 2007; Mortality and Causes of Death 2008; Mortality and Causes of Death 2009; Mortality and Causes of Death 2010; Mortality and Causes of Death 2011; Mortality and Causes of Death 2012; Mortality and Causes of Death 2013; Mortality and Causes of Death 2014; Mortality and Causes of Death 2015; Demographic and Health Survey 2016"
"South Africa",2010,"1996, 1997, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","Recorded Deaths 1996; Mortality and Causes of Death from Death Notification 1997-2005; Demographic and Health Survey 2003; Social Attitudes Survey 2004; Social Attitudes Survey 2005; Mortality and Causes of Death 2006; Mortality and Causes of Death 2007; Mortality and Causes of Death 2008; Mortality and Causes of Death 2009; Mortality and Causes of Death 2010; Mortality and Causes of Death 2011; Mortality and Causes of Death 2012; Mortality and Causes of Death 2013; Mortality and Causes of Death 2014; Mortality and Causes of Death 2015; Demographic and Health Survey 2016"
"South Africa",2011,"1996, 1997, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","Recorded Deaths 1996; Mortality and Causes of Death from Death Notification 1997-2005; Demographic and Health Survey 2003; Social Attitudes Survey 2004; Social Attitudes Survey 2005; Mortality and Causes of Death 2006; Mortality and Causes of Death 2007; Mortality and Causes of Death 2008; Mortality and Causes of Death 2009; Mortality and Causes of Death 2010; Mortality and Causes of Death 2011; Mortality and Causes of Death 2012; Mortality and Causes of Death 2013; Mortality and Causes of Death 2014; Mortality and Causes of Death 2015; Demographic and Health Survey 2016"
"South Africa",2012,"1996, 1997, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","Recorded Deaths 1996; Mortality and Causes of Death from Death Notification 1997-2005; Demographic and Health Survey 2003; Social Attitudes Survey 2004; Social Attitudes Survey 2005; Mortality and Causes of Death 2006; Mortality and Causes of Death 2007; Mortality and Causes of Death 2008; Mortality and Causes of Death 2009; Mortality and Causes of Death 2010; Mortality and Causes of Death 2011; Mortality and Causes of Death 2012; Mortality and Causes of Death 2013; Mortality and Causes of Death 2014; Mortality and Causes of Death 2015; Demographic and Health Survey 2016"
"South Africa",2013,"1996, 1997, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","Recorded Deaths 1996; Mortality and Causes of Death from Death Notification 1997-2005; Demographic and Health Survey 2003; Social Attitudes Survey 2004; Social Attitudes Survey 2005; Mortality and Causes of Death 2006; Mortality and Causes of Death 2007; Mortality and Causes of Death 2008; Mortality and Causes of Death 2009; Mortality and Causes of Death 2010; Mortality and Causes of Death 2011; Mortality and Causes of Death 2012; Mortality and Causes of Death 2013; Mortality and Causes of Death 2014; Mortality and Causes of Death 2015; Demographic and Health Survey 2016"
"South Africa",2014,"1996, 1997, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","Recorded Deaths 1996; Mortality and Causes of Death from Death Notification 1997-2005; Demographic and Health Survey 2003; Social Attitudes Survey 2004; Social Attitudes Survey 2005; Mortality and Causes of Death 2006; Mortality and Causes of Death 2007; Mortality and Causes of Death 2008; Mortality and Causes of Death 2009; Mortality and Causes of Death 2010; Mortality and Causes of Death 2011; Mortality and Causes of Death 2012; Mortality and Causes of Death 2013; Mortality and Causes of Death 2014; Mortality and Causes of Death 2015; Demographic and Health Survey 2016"
"South Africa",2015,"1996, 1997, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","Recorded Deaths 1996; Mortality and Causes of Death from Death Notification 1997-2005; Demographic and Health Survey 2003; Social Attitudes Survey 2004; Social Attitudes Survey 2005; Mortality and Causes of Death 2006; Mortality and Causes of Death 2007; Mortality and Causes of Death 2008; Mortality and Causes of Death 2009; Mortality and Causes of Death 2010; Mortality and Causes of Death 2011; Mortality and Causes of Death 2012; Mortality and Causes of Death 2013; Mortality and Causes of Death 2014; Mortality and Causes of Death 2015; Demographic and Health Survey 2016"
"South Africa",2016,"1996, 1997, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","Recorded Deaths 1996; Mortality and Causes of Death from Death Notification 1997-2005; Demographic and Health Survey 2003; Social Attitudes Survey 2004; Social Attitudes Survey 2005; Mortality and Causes of Death 2006; Mortality and Causes of Death 2007; Mortality and Causes of Death 2008; Mortality and Causes of Death 2009; Mortality and Causes of Death 2010; Mortality and Causes of Death 2011; Mortality and Causes of Death 2012; Mortality and Causes of Death 2013; Mortality and Causes of Death 2014; Mortality and Causes of Death 2015; Demographic and Health Survey 2016"
"South Sudan",1999,"1999","Multiple Indicator Cluster Survey 1999, Round 2"
"Spain",2003,"2003","World Health Survey 2003"
"Sri Lanka",1987,"1987, 2003, 2006, 2008","Demographic and Health Survey 1987; World Health Survey 2003; Demographic and Health Survey 2006-2007; Global School-based Student Health Survey 2008"
"Sri Lanka",2003,"1987, 2003, 2006, 2008","Demographic and Health Survey 1987; World Health Survey 2003; Demographic and Health Survey 2006-2007; Global School-based Student Health Survey 2008"
"Sri Lanka",2006,"1987, 2003, 2006, 2008","Demographic and Health Survey 1987; World Health Survey 2003; Demographic and Health Survey 2006-2007; Global School-based Student Health Survey 2008"
"Sri Lanka",2008,"1987, 2003, 2006, 2008","Demographic and Health Survey 1987; World Health Survey 2003; Demographic and Health Survey 2006-2007; Global School-based Student Health Survey 2008"
"St. Kitts and Nevis",2010,"2010","Global School-based Student Health Survey 2010"
"St. Lucia",2006,"2006, 2012","Global School-based Student Health Survey 2006; Multiple Indicator Cluster Survey 2012"
"St. Lucia",2012,"2006, 2012","Global School-based Student Health Survey 2006; Multiple Indicator Cluster Survey 2012"
"St. Vincent and the Grenadines",2006,"2006","Global School-based Student Health Survey 2006"
"Sudan",1995,"1995, 2000, 2010, 2011, 2014, 2016, 2021","Multiple Indicator Cluster Survey 1995 ((Including current South Sudan), Round 1; Multiple Indicator Cluster Survey 2000; Multiple Indicator Cluster Survey 2010; Global School-based Student Health Survey 2011; Multiple Indicator Cluster Survey 2014; STEPwise Survey for Non Communicable Diseases Risk Factors 2016; COVID-19 MENA Monitor Household Survey, 2021"
"Sudan",2000,"1995, 2000, 2010, 2011, 2014, 2016, 2021","Multiple Indicator Cluster Survey 1995 ((Including current South Sudan), Round 1; Multiple Indicator Cluster Survey 2000; Multiple Indicator Cluster Survey 2010; Global School-based Student Health Survey 2011; Multiple Indicator Cluster Survey 2014; STEPwise Survey for Non Communicable Diseases Risk Factors 2016; COVID-19 MENA Monitor Household Survey, 2021"
"Sudan",2010,"1995, 2000, 2010, 2011, 2014, 2016, 2021","Multiple Indicator Cluster Survey 1995 ((Including current South Sudan), Round 1; Multiple Indicator Cluster Survey 2000; Multiple Indicator Cluster Survey 2010; Global School-based Student Health Survey 2011; Multiple Indicator Cluster Survey 2014; STEPwise Survey for Non Communicable Diseases Risk Factors 2016; COVID-19 MENA Monitor Household Survey, 2021"
