country,indicator_date,ihsn_dates,ihsn_title
South Africa,2003,"1994, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019","Manpower Survey 1965-1994; October Household Survey 1996; October Household Survey 1997; October Household Survey 1998; October Household Survey 1999; Labour Force Survey 2000, February; Labour Force Survey 2001, February; Labour Force Survey 2002, September; Labour Force Survey 2003, March; Labour Force Survey 2004, March; Labour Force Survey 2005, March; Labour Force Survey 2006, March; Labour Force Survey 2007, March; Labour Market Dynamics in South Africa, 2008; Labour Market Dynamics in South Africa, 2009; Labour Market Dynamics in South Africa, 2010; Labour Market Dynamics in South Africa, 2011; Labour Market Dynamics in South Africa 2012; Labour Market Dynamics in South Africa 2013; Labour Market Dynamics in South Africa 2014; Labour Market Dynamics in South Africa 2015; Labour Market Dynamics in South Africa 2016; Labour Market Dynamics in South Africa 2017; Quarterly Labour Force Survey 2018, Quarter 1; Quarterly Labour Force Survey 2019, Quarter 1"
South Africa,2004,"1994, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019","Manpower Survey 1965-1994; October Household Survey 1996; October Household Survey 1997; October Household Survey 1998; October Household Survey 1999; Labour Force Survey 2000, February; Labour Force Survey 2001, February; Labour Force Survey 2002, September; Labour Force Survey 2003, March; Labour Force Survey 2004, March; Labour Force Survey 2005, March; Labour Force Survey 2006, March; Labour Force Survey 2007, March; Labour Market Dynamics in South Africa, 2008; Labour Market Dynamics in South Africa, 2009; Labour Market Dynamics in South Africa, 2010; Labour Market Dynamics in South Africa, 2011; Labour Market Dynamics in South Africa 2012; Labour Market Dynamics in South Africa 2013; Labour Market Dynamics in South Africa 2014; Labour Market Dynamics in South Africa 2015; Labour Market Dynamics in South Africa 2016; Labour Market Dynamics in South Africa 2017; Quarterly Labour Force Survey 2018, Quarter 1; Quarterly Labour Force Survey 2019, Quarter 1"
South Africa,2005,"1994, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019","Manpower Survey 1965-1994; October Household Survey 1996; October Household Survey 1997; October Household Survey 1998; October Household Survey 1999; Labour Force Survey 2000, February; Labour Force Survey 2001, February; Labour Force Survey 2002, September; Labour Force Survey 2003, March; Labour Force Survey 2004, March; Labour Force Survey 2005, March; Labour Force Survey 2006, March; Labour Force Survey 2007, March; Labour Market Dynamics in South Africa, 2008; Labour Market Dynamics in South Africa, 2009; Labour Market Dynamics in South Africa, 2010; Labour Market Dynamics in South Africa, 2011; Labour Market Dynamics in South Africa 2012; Labour Market Dynamics in South Africa 2013; Labour Market Dynamics in South Africa 2014; Labour Market Dynamics in South Africa 2015; Labour Market Dynamics in South Africa 2016; Labour Market Dynamics in South Africa 2017; Quarterly Labour Force Survey 2018, Quarter 1; Quarterly Labour Force Survey 2019, Quarter 1"
South Africa,2006,"1994, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019","Manpower Survey 1965-1994; October Household Survey 1996; October Household Survey 1997; October Household Survey 1998; October Household Survey 1999; Labour Force Survey 2000, February; Labour Force Survey 2001, February; Labour Force Survey 2002, September; Labour Force Survey 2003, March; Labour Force Survey 2004, March; Labour Force Survey 2005, March; Labour Force Survey 2006, March; Labour Force Survey 2007, March; Labour Market Dynamics in South Africa, 2008; Labour Market Dynamics in South Africa, 2009; Labour Market Dynamics in South Africa, 2010; Labour Market Dynamics in South Africa, 2011; Labour Market Dynamics in South Africa 2012; Labour Market Dynamics in South Africa 2013; Labour Market Dynamics in South Africa 2014; Labour Market Dynamics in South Africa 2015; Labour Market Dynamics in South Africa 2016; Labour Market Dynamics in South Africa 2017; Quarterly Labour Force Survey 2018, Quarter 1; Quarterly Labour Force Survey 2019, Quarter 1"
South Africa,2007,"1994, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019","Manpower Survey 1965-1994; October Household Survey 1996; October Household Survey 1997; October Household Survey 1998; October Household Survey 1999; Labour Force Survey 2000, February; Labour Force Survey 2001, February; Labour Force Survey 2002, September; Labour Force Survey 2003, March; Labour Force Survey 2004, March; Labour Force Survey 2005, March; Labour Force Survey 2006, March; Labour Force Survey 2007, March; Labour Market Dynamics in South Africa, 2008; Labour Market Dynamics in South Africa, 2009; Labour Market Dynamics in South Africa, 2010; Labour Market Dynamics in South Africa, 2011; Labour Market Dynamics in South Africa 2012; Labour Market Dynamics in South Africa 2013; Labour Market Dynamics in South Africa 2014; Labour Market Dynamics in South Africa 2015; Labour Market Dynamics in South Africa 2016; Labour Market Dynamics in South Africa 2017; Quarterly Labour Force Survey 2018, Quarter 1; Quarterly Labour Force Survey 2019, Quarter 1"
South Africa,2008,"1994, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019","Manpower Survey 1965-1994; October Household Survey 1996; October Household Survey 1997; October Household Survey 1998; October Household Survey 1999; Labour Force Survey 2000, February; Labour Force Survey 2001, February; Labour Force Survey 2002, September; Labour Force Survey 2003, March; Labour Force Survey 2004, March; Labour Force Survey 2005, March; Labour Force Survey 2006, March; Labour Force Survey 2007, March; Labour Market Dynamics in South Africa, 2008; Labour Market Dynamics in South Africa, 2009; Labour Market Dynamics in South Africa, 2010; Labour Market Dynamics in South Africa, 2011; Labour Market Dynamics in South Africa 2012; Labour Market Dynamics in South Africa 2013; Labour Market Dynamics in South Africa 2014; Labour Market Dynamics in South Africa 2015; Labour Market Dynamics in South Africa 2016; Labour Market Dynamics in South Africa 2017; Quarterly Labour Force Survey 2018, Quarter 1; Quarterly Labour Force Survey 2019, Quarter 1"
South Africa,2009,"1994, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019","Manpower Survey 1965-1994; October Household Survey 1996; October Household Survey 1997; October Household Survey 1998; October Household Survey 1999; Labour Force Survey 2000, February; Labour Force Survey 2001, February; Labour Force Survey 2002, September; Labour Force Survey 2003, March; Labour Force Survey 2004, March; Labour Force Survey 2005, March; Labour Force Survey 2006, March; Labour Force Survey 2007, March; Labour Market Dynamics in South Africa, 2008; Labour Market Dynamics in South Africa, 2009; Labour Market Dynamics in South Africa, 2010; Labour Market Dynamics in South Africa, 2011; Labour Market Dynamics in South Africa 2012; Labour Market Dynamics in South Africa 2013; Labour Market Dynamics in South Africa 2014; Labour Market Dynamics in South Africa 2015; Labour Market Dynamics in South Africa 2016; Labour Market Dynamics in South Africa 2017; Quarterly Labour Force Survey 2018, Quarter 1; Quarterly Labour Force Survey 2019, Quarter 1"
South Africa,2010,"1994, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019","Manpower Survey 1965-1994; October Household Survey 1996; October Household Survey 1997; October Household Survey 1998; October Household Survey 1999; Labour Force Survey 2000, February; Labour Force Survey 2001, February; Labour Force Survey 2002, September; Labour Force Survey 2003, March; Labour Force Survey 2004, March; Labour Force Survey 2005, March; Labour Force Survey 2006, March; Labour Force Survey 2007, March; Labour Market Dynamics in South Africa, 2008; Labour Market Dynamics in South Africa, 2009; Labour Market Dynamics in South Africa, 2010; Labour Market Dynamics in South Africa, 2011; Labour Market Dynamics in South Africa 2012; Labour Market Dynamics in South Africa 2013; Labour Market Dynamics in South Africa 2014; Labour Market Dynamics in South Africa 2015; Labour Market Dynamics in South Africa 2016; Labour Market Dynamics in South Africa 2017; Quarterly Labour Force Survey 2018, Quarter 1; Quarterly Labour Force Survey 2019, Quarter 1"
South Africa,2011,"1994, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019","Manpower Survey 1965-1994; October Household Survey 1996; October Household Survey 1997; October Household Survey 1998; October Household Survey 1999; Labour Force Survey 2000, February; Labour Force Survey 2001, February; Labour Force Survey 2002, September; Labour Force Survey 2003, March; Labour Force Survey 2004, March; Labour Force Survey 2005, March; Labour Force Survey 2006, March; Labour Force Survey 2007, March; Labour Market Dynamics in South Africa, 2008; Labour Market Dynamics in South Africa, 2009; Labour Market Dynamics in South Africa, 2010; Labour Market Dynamics in South Africa, 2011; Labour Market Dynamics in South Africa 2012; Labour Market Dynamics in South Africa 2013; Labour Market Dynamics in South Africa 2014; Labour Market Dynamics in South Africa 2015; Labour Market Dynamics in South Africa 2016; Labour Market Dynamics in South Africa 2017; Quarterly Labour Force Survey 2018, Quarter 1; Quarterly Labour Force Survey 2019, Quarter 1"
South Africa,2012,"1994, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019","Manpower Survey 1965-1994; October Household Survey 1996; October Household Survey 1997; October Household Survey 1998; October Household Survey 1999; Labour Force Survey 2000, February; Labour Force Survey 2001, February; Labour Force Survey 2002, September; Labour Force Survey 2003, March; Labour Force Survey 2004, March; Labour Force Survey 2005, March; Labour Force Survey 2006, March; Labour Force Survey 2007, March; Labour Market Dynamics in South Africa, 2008; Labour Market Dynamics in South Africa, 2009; Labour Market Dynamics in South Africa, 2010; Labour Market Dynamics in South Africa, 2011; Labour Market Dynamics in South Africa 2012; Labour Market Dynamics in South Africa 2013; Labour Market Dynamics in South Africa 2014; Labour Market Dynamics in South Africa 2015; Labour Market Dynamics in South Africa 2016; Labour Market Dynamics in South Africa 2017; Quarterly Labour Force Survey 2018, Quarter 1; Quarterly Labour Force Survey 2019, Quarter 1"
South Africa,2013,"1994, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019","Manpower Survey 1965-1994; October Household Survey 1996; October Household Survey 1997; October Household Survey 1998; October Household Survey 1999; Labour Force Survey 2000, February; Labour Force Survey 2001, February; Labour Force Survey 2002, September; Labour Force Survey 2003, March; Labour Force Survey 2004, March; Labour Force Survey 2005, March; Labour Force Survey 2006, March; Labour Force Survey 2007, March; Labour Market Dynamics in South Africa, 2008; Labour Market Dynamics in South Africa, 2009; Labour Market Dynamics in South Africa, 2010; Labour Market Dynamics in South Africa, 2011; Labour Market Dynamics in South Africa 2012; Labour Market Dynamics in South Africa 2013; Labour Market Dynamics in South Africa 2014; Labour Market Dynamics in South Africa 2015; Labour Market Dynamics in South Africa 2016; Labour Market Dynamics in South Africa 2017; Quarterly Labour Force Survey 2018, Quarter 1; Quarterly Labour Force Survey 2019, Quarter 1"
South Africa,2014,"1994, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019","Manpower Survey 1965-1994; October Household Survey 1996; October Household Survey 1997; October Household Survey 1998; October Household Survey 1999; Labour Force Survey 2000, February; Labour Force Survey 2001, February; Labour Force Survey 2002, September; Labour Force Survey 2003, March; Labour Force Survey 2004, March; Labour Force Survey 2005, March; Labour Force Survey 2006, March; Labour Force Survey 2007, March; Labour Market Dynamics in South Africa, 2008; Labour Market Dynamics in South Africa, 2009; Labour Market Dynamics in South Africa, 2010; Labour Market Dynamics in South Africa, 2011; Labour Market Dynamics in South Africa 2012; Labour Market Dynamics in South Africa 2013; Labour Market Dynamics in South Africa 2014; Labour Market Dynamics in South Africa 2015; Labour Market Dynamics in South Africa 2016; Labour Market Dynamics in South Africa 2017; Quarterly Labour Force Survey 2018, Quarter 1; Quarterly Labour Force Survey 2019, Quarter 1"
South Africa,2015,"1994, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019","Manpower Survey 1965-1994; October Household Survey 1996; October Household Survey 1997; October Household Survey 1998; October Household Survey 1999; Labour Force Survey 2000, February; Labour Force Survey 2001, February; Labour Force Survey 2002, September; Labour Force Survey 2003, March; Labour Force Survey 2004, March; Labour Force Survey 2005, March; Labour Force Survey 2006, March; Labour Force Survey 2007, March; Labour Market Dynamics in South Africa, 2008; Labour Market Dynamics in South Africa, 2009; Labour Market Dynamics in South Africa, 2010; Labour Market Dynamics in South Africa, 2011; Labour Market Dynamics in South Africa 2012; Labour Market Dynamics in South Africa 2013; Labour Market Dynamics in South Africa 2014; Labour Market Dynamics in South Africa 2015; Labour Market Dynamics in South Africa 2016; Labour Market Dynamics in South Africa 2017; Quarterly Labour Force Survey 2018, Quarter 1; Quarterly Labour Force Survey 2019, Quarter 1"
South Africa,2016,"1994, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019","Manpower Survey 1965-1994; October Household Survey 1996; October Household Survey 1997; October Household Survey 1998; October Household Survey 1999; Labour Force Survey 2000, February; Labour Force Survey 2001, February; Labour Force Survey 2002, September; Labour Force Survey 2003, March; Labour Force Survey 2004, March; Labour Force Survey 2005, March; Labour Force Survey 2006, March; Labour Force Survey 2007, March; Labour Market Dynamics in South Africa, 2008; Labour Market Dynamics in South Africa, 2009; Labour Market Dynamics in South Africa, 2010; Labour Market Dynamics in South Africa, 2011; Labour Market Dynamics in South Africa 2012; Labour Market Dynamics in South Africa 2013; Labour Market Dynamics in South Africa 2014; Labour Market Dynamics in South Africa 2015; Labour Market Dynamics in South Africa 2016; Labour Market Dynamics in South Africa 2017; Quarterly Labour Force Survey 2018, Quarter 1; Quarterly Labour Force Survey 2019, Quarter 1"
South Africa,2017,"1994, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019","Manpower Survey 1965-1994; October Household Survey 1996; October Household Survey 1997; October Household Survey 1998; October Household Survey 1999; Labour Force Survey 2000, February; Labour Force Survey 2001, February; Labour Force Survey 2002, September; Labour Force Survey 2003, March; Labour Force Survey 2004, March; Labour Force Survey 2005, March; Labour Force Survey 2006, March; Labour Force Survey 2007, March; Labour Market Dynamics in South Africa, 2008; Labour Market Dynamics in South Africa, 2009; Labour Market Dynamics in South Africa, 2010; Labour Market Dynamics in South Africa, 2011; Labour Market Dynamics in South Africa 2012; Labour Market Dynamics in South Africa 2013; Labour Market Dynamics in South Africa 2014; Labour Market Dynamics in South Africa 2015; Labour Market Dynamics in South Africa 2016; Labour Market Dynamics in South Africa 2017; Quarterly Labour Force Survey 2018, Quarter 1; Quarterly Labour Force Survey 2019, Quarter 1"
South Africa,2018,"1994, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019","Manpower Survey 1965-1994; October Household Survey 1996; October Household Survey 1997; October Household Survey 1998; October Household Survey 1999; Labour Force Survey 2000, February; Labour Force Survey 2001, February; Labour Force Survey 2002, September; Labour Force Survey 2003, March; Labour Force Survey 2004, March; Labour Force Survey 2005, March; Labour Force Survey 2006, March; Labour Force Survey 2007, March; Labour Market Dynamics in South Africa, 2008; Labour Market Dynamics in South Africa, 2009; Labour Market Dynamics in South Africa, 2010; Labour Market Dynamics in South Africa, 2011; Labour Market Dynamics in South Africa 2012; Labour Market Dynamics in South Africa 2013; Labour Market Dynamics in South Africa 2014; Labour Market Dynamics in South Africa 2015; Labour Market Dynamics in South Africa 2016; Labour Market Dynamics in South Africa 2017; Quarterly Labour Force Survey 2018, Quarter 1; Quarterly Labour Force Survey 2019, Quarter 1"
South Africa,2019,"1994, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019","Manpower Survey 1965-1994; October Household Survey 1996; October Household Survey 1997; October Household Survey 1998; October Household Survey 1999; Labour Force Survey 2000, February; Labour Force Survey 2001, February; Labour Force Survey 2002, September; Labour Force Survey 2003, March; Labour Force Survey 2004, March; Labour Force Survey 2005, March; Labour Force Survey 2006, March; Labour Force Survey 2007, March; Labour Market Dynamics in South Africa, 2008; Labour Market Dynamics in South Africa, 2009; Labour Market Dynamics in South Africa, 2010; Labour Market Dynamics in South Africa, 2011; Labour Market Dynamics in South Africa 2012; Labour Market Dynamics in South Africa 2013; Labour Market Dynamics in South Africa 2014; Labour Market Dynamics in South Africa 2015; Labour Market Dynamics in South Africa 2016; Labour Market Dynamics in South Africa 2017; Quarterly Labour Force Survey 2018, Quarter 1; Quarterly Labour Force Survey 2019, Quarter 1"
Spain,1986,"1986, 1987, 1988, 1989, 1990, 1991, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013","Labor Force Survey 1986 - Eurostat Standardized Datasets; Labor Force Survey 1987 - Eurostat Standardized Datasets; Labor Force Survey 1988 - Eurostat Standardized Datasets; Labor Force Survey 1989 - Eurostat Standardized Datasets; Labor Force Survey 1990 - Eurostat Standardized Datasets; Labor Force Survey 1991 - Eurostat Standardized Datasets; Labor Force Survey 1992 - Eurostat Standardized Datasets; Labor Force Survey 1993 - Eurostat Standardized Datasets; Labor Force Survey 1994 - Eurostat Standardized Datasets; Labor Force Survey 1995 - Eurostat Standardized Datasets; Labor Force Survey 1996 - Eurostat Standardized Datasets; Labor Force Survey 1997 - Eurostat Standardized Datasets; Labor Force Survey 1998 - Eurostat Standardized Datasets; Labor Force Survey 1999 - Eurostat Standardized Datasets; Labor Force Survey 2000 - Eurostat Standardized Datasets; Labor Force Survey 2001 - Eurostat Standardized Datasets; Labor Force Survey 2002 - Eurostat Standardized Datasets; Labor Force Survey 2003 - Eurostat Standardized Datasets; Labor Force Survey 2004 - Eurostat Standardized Datasets; Encuesta de Población Activa 2005, Cuarto Trimestre; Labor Force Survey 2006 - Eurostat Standardized Datasets; Labor Force Survey 2007 - Eurostat Standardized Datasets; Labor Force Survey 2008 - Eurostat Standardized Datasets; Labor Force Survey 2009 - Eurostat Standardized Datasets; Labor Force Survey 2010 - Eurostat Standardized Datasets; Labor Force Survey 2011 - Eurostat Standardized Datasets; Labor Force Survey 2012 - Eurostat Standardized Datasets; Labor Force Survey 2013 - Eurostat Standardized Datasets"
Spain,1987,"1986, 1987, 1988, 1989, 1990, 1991, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013","Labor Force Survey 1986 - Eurostat Standardized Datasets; Labor Force Survey 1987 - Eurostat Standardized Datasets; Labor Force Survey 1988 - Eurostat Standardized Datasets; Labor Force Survey 1989 - Eurostat Standardized Datasets; Labor Force Survey 1990 - Eurostat Standardized Datasets; Labor Force Survey 1991 - Eurostat Standardized Datasets; Labor Force Survey 1992 - Eurostat Standardized Datasets; Labor Force Survey 1993 - Eurostat Standardized Datasets; Labor Force Survey 1994 - Eurostat Standardized Datasets; Labor Force Survey 1995 - Eurostat Standardized Datasets; Labor Force Survey 1996 - Eurostat Standardized Datasets; Labor Force Survey 1997 - Eurostat Standardized Datasets; Labor Force Survey 1998 - Eurostat Standardized Datasets; Labor Force Survey 1999 - Eurostat Standardized Datasets; Labor Force Survey 2000 - Eurostat Standardized Datasets; Labor Force Survey 2001 - Eurostat Standardized Datasets; Labor Force Survey 2002 - Eurostat Standardized Datasets; Labor Force Survey 2003 - Eurostat Standardized Datasets; Labor Force Survey 2004 - Eurostat Standardized Datasets; Encuesta de Población Activa 2005, Cuarto Trimestre; Labor Force Survey 2006 - Eurostat Standardized Datasets; Labor Force Survey 2007 - Eurostat Standardized Datasets; Labor Force Survey 2008 - Eurostat Standardized Datasets; Labor Force Survey 2009 - Eurostat Standardized Datasets; Labor Force Survey 2010 - Eurostat Standardized Datasets; Labor Force Survey 2011 - Eurostat Standardized Datasets; Labor Force Survey 2012 - Eurostat Standardized Datasets; Labor Force Survey 2013 - Eurostat Standardized Datasets"
Spain,1988,"1986, 1987, 1988, 1989, 1990, 1991, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013","Labor Force Survey 1986 - Eurostat Standardized Datasets; Labor Force Survey 1987 - Eurostat Standardized Datasets; Labor Force Survey 1988 - Eurostat Standardized Datasets; Labor Force Survey 1989 - Eurostat Standardized Datasets; Labor Force Survey 1990 - Eurostat Standardized Datasets; Labor Force Survey 1991 - Eurostat Standardized Datasets; Labor Force Survey 1992 - Eurostat Standardized Datasets; Labor Force Survey 1993 - Eurostat Standardized Datasets; Labor Force Survey 1994 - Eurostat Standardized Datasets; Labor Force Survey 1995 - Eurostat Standardized Datasets; Labor Force Survey 1996 - Eurostat Standardized Datasets; Labor Force Survey 1997 - Eurostat Standardized Datasets; Labor Force Survey 1998 - Eurostat Standardized Datasets; Labor Force Survey 1999 - Eurostat Standardized Datasets; Labor Force Survey 2000 - Eurostat Standardized Datasets; Labor Force Survey 2001 - Eurostat Standardized Datasets; Labor Force Survey 2002 - Eurostat Standardized Datasets; Labor Force Survey 2003 - Eurostat Standardized Datasets; Labor Force Survey 2004 - Eurostat Standardized Datasets; Encuesta de Población Activa 2005, Cuarto Trimestre; Labor Force Survey 2006 - Eurostat Standardized Datasets; Labor Force Survey 2007 - Eurostat Standardized Datasets; Labor Force Survey 2008 - Eurostat Standardized Datasets; Labor Force Survey 2009 - Eurostat Standardized Datasets; Labor Force Survey 2010 - Eurostat Standardized Datasets; Labor Force Survey 2011 - Eurostat Standardized Datasets; Labor Force Survey 2012 - Eurostat Standardized Datasets; Labor Force Survey 2013 - Eurostat Standardized Datasets"
Spain,1989,"1986, 1987, 1988, 1989, 1990, 1991, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013","Labor Force Survey 1986 - Eurostat Standardized Datasets; Labor Force Survey 1987 - Eurostat Standardized Datasets; Labor Force Survey 1988 - Eurostat Standardized Datasets; Labor Force Survey 1989 - Eurostat Standardized Datasets; Labor Force Survey 1990 - Eurostat Standardized Datasets; Labor Force Survey 1991 - Eurostat Standardized Datasets; Labor Force Survey 1992 - Eurostat Standardized Datasets; Labor Force Survey 1993 - Eurostat Standardized Datasets; Labor Force Survey 1994 - Eurostat Standardized Datasets; Labor Force Survey 1995 - Eurostat Standardized Datasets; Labor Force Survey 1996 - Eurostat Standardized Datasets; Labor Force Survey 1997 - Eurostat Standardized Datasets; Labor Force Survey 1998 - Eurostat Standardized Datasets; Labor Force Survey 1999 - Eurostat Standardized Datasets; Labor Force Survey 2000 - Eurostat Standardized Datasets; Labor Force Survey 2001 - Eurostat Standardized Datasets; Labor Force Survey 2002 - Eurostat Standardized Datasets; Labor Force Survey 2003 - Eurostat Standardized Datasets; Labor Force Survey 2004 - Eurostat Standardized Datasets; Encuesta de Población Activa 2005, Cuarto Trimestre; Labor Force Survey 2006 - Eurostat Standardized Datasets; Labor Force Survey 2007 - Eurostat Standardized Datasets; Labor Force Survey 2008 - Eurostat Standardized Datasets; Labor Force Survey 2009 - Eurostat Standardized Datasets; Labor Force Survey 2010 - Eurostat Standardized Datasets; Labor Force Survey 2011 - Eurostat Standardized Datasets; Labor Force Survey 2012 - Eurostat Standardized Datasets; Labor Force Survey 2013 - Eurostat Standardized Datasets"
Spain,1990,"1986, 1987, 1988, 1989, 1990, 1991, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013","Labor Force Survey 1986 - Eurostat Standardized Datasets; Labor Force Survey 1987 - Eurostat Standardized Datasets; Labor Force Survey 1988 - Eurostat Standardized Datasets; Labor Force Survey 1989 - Eurostat Standardized Datasets; Labor Force Survey 1990 - Eurostat Standardized Datasets; Labor Force Survey 1991 - Eurostat Standardized Datasets; Labor Force Survey 1992 - Eurostat Standardized Datasets; Labor Force Survey 1993 - Eurostat Standardized Datasets; Labor Force Survey 1994 - Eurostat Standardized Datasets; Labor Force Survey 1995 - Eurostat Standardized Datasets; Labor Force Survey 1996 - Eurostat Standardized Datasets; Labor Force Survey 1997 - Eurostat Standardized Datasets; Labor Force Survey 1998 - Eurostat Standardized Datasets; Labor Force Survey 1999 - Eurostat Standardized Datasets; Labor Force Survey 2000 - Eurostat Standardized Datasets; Labor Force Survey 2001 - Eurostat Standardized Datasets; Labor Force Survey 2002 - Eurostat Standardized Datasets; Labor Force Survey 2003 - Eurostat Standardized Datasets; Labor Force Survey 2004 - Eurostat Standardized Datasets; Encuesta de Población Activa 2005, Cuarto Trimestre; Labor Force Survey 2006 - Eurostat Standardized Datasets; Labor Force Survey 2007 - Eurostat Standardized Datasets; Labor Force Survey 2008 - Eurostat Standardized Datasets; Labor Force Survey 2009 - Eurostat Standardized Datasets; Labor Force Survey 2010 - Eurostat Standardized Datasets; Labor Force Survey 2011 - Eurostat Standardized Datasets; Labor Force Survey 2012 - Eurostat Standardized Datasets; Labor Force Survey 2013 - Eurostat Standardized Datasets"
