SDG_IND,Indicator,LOCATION2017,Country,TIME,Time,Value,Flag Codes,Flags
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",BDI,Burundi,2017,2017,41.62422,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",BDI,Burundi,2018,2018,43.69724,NA,NA
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",BHS,Bahamas,2013,2013,34.48386,NA,NA
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",BHS,Bahamas,2014,2014,39.70207,NA,NA
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",BHS,Bahamas,2015,2015,34.33875,NA,NA
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",BHS,Bahamas,2016,2016,38.51188,NA,NA
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",BHS,Bahamas,2017,2017,47.47914,‡,UIS Estimation
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",BHS,Bahamas,2018,2018,39.60739,NA,NA
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",DMA,Dominica,2015,2015,76.87075,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",QAT,Qatar,2013,2013,78.41004,‡,UIS Estimation
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",QAT,Qatar,2014,2014,83.42251,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",QAT,Qatar,2015,2015,87.85801,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",QAT,Qatar,2016,2016,90.15485,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",QAT,Qatar,2017,2017,89.72024,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",QAT,Qatar,2018,2018,90.81906,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",KGZ,Kyrgyzstan,2013,2013,65.14844,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",KGZ,Kyrgyzstan,2014,2014,67.30664,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",KGZ,Kyrgyzstan,2015,2015,69.35852,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",KGZ,Kyrgyzstan,2016,2016,72.52732,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",KGZ,Kyrgyzstan,2017,2017,95.29989,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",KGZ,Kyrgyzstan,2018,2018,91.26972,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",40642,Northern America and Europe,2013,2013,92.54498,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",40642,Northern America and Europe,2014,2014,93.06603,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",40642,Northern America and Europe,2015,2015,94.13231,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",40642,Northern America and Europe,2016,2016,94.32025,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",40642,Northern America and Europe,2017,2017,93.57531,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",40642,Northern America and Europe,2018,2018,93.52235,‡,UIS Estimation
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",ALB,Albania,2015,2015,86.46084,NA,NA
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",40617,Western Asia and Northern Africa,2013,2013,47.74263,‡,UIS Estimation
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",40617,Western Asia and Northern Africa,2014,2014,48.15783,‡,UIS Estimation
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",40617,Western Asia and Northern Africa,2015,2015,48.26924,‡,UIS Estimation
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",40617,Western Asia and Northern Africa,2016,2016,48.1393,‡,UIS Estimation
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",40617,Western Asia and Northern Africa,2017,2017,49.27322,‡,UIS Estimation
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",40617,Western Asia and Northern Africa,2018,2018,49.24267,‡,UIS Estimation
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",40530,Central and Eastern Europe,2013,2013,83.28588,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",40530,Central and Eastern Europe,2014,2014,84.64281,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",40530,Central and Eastern Europe,2015,2015,85.94122,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",40530,Central and Eastern Europe,2016,2016,85.09219,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",40530,Central and Eastern Europe,2017,2017,85.10976,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",40530,Central and Eastern Europe,2018,2018,85.88395,‡,UIS Estimation
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",DOM,Dominican Republic,2013,2013,76.50928,+,National Estimation
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",DOM,Dominican Republic,2014,2014,79.00857,+,National Estimation
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",DOM,Dominican Republic,2015,2015,84.48718,+,National Estimation
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",DOM,Dominican Republic,2016,2016,83.83183,+,National Estimation
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",DOM,Dominican Republic,2017,2017,86.54277,+,National Estimation
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",DOM,Dominican Republic,2018,2018,87.22218,+,National Estimation
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",TUR,Turkey,2013,2013,72.92945,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",TUR,Turkey,2014,2014,69.68943,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",TUR,Turkey,2015,2015,68.4045,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",TUR,Turkey,2016,2016,65.2844,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",TUR,Turkey,2017,2017,67.63903,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",FRA,France,2013,2013,99.71889,+,National Estimation
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",FRA,France,2014,2014,99.5939,+,National Estimation
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",FRA,France,2015,2015,99.73162,+,National Estimation
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",FRA,France,2016,2016,99.94797,+,National Estimation
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",FRA,France,2017,2017,99.81636,+,National Estimation
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",SSD,South Sudan,2015,2015,20.54576,‡,UIS Estimation
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",40510,World,2013,2013,65.21096,‡,UIS Estimation
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",40510,World,2014,2014,65.96218,‡,UIS Estimation
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",40510,World,2015,2015,66.47306,‡,UIS Estimation
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",40510,World,2016,2016,66.6261,‡,UIS Estimation
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",40510,World,2017,2017,66.60673,‡,UIS Estimation
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",40510,World,2018,2018,67.02352,‡,UIS Estimation
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",NAM,Namibia,2013,2013,72.52912,NA,NA
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",NAM,Namibia,2017,2017,69.60393,NA,NA
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",NAM,Namibia,2018,2018,70.39158,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",SWE,Sweden,2013,2013,98.26889,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",SWE,Sweden,2014,2014,98.03254,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",SWE,Sweden,2015,2015,98.2971,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",SWE,Sweden,2016,2016,98.42436,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",SWE,Sweden,2017,2017,99.75088,NA,NA
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",LIE,Liechtenstein,2014,2014,100,+,National Estimation
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",LIE,Liechtenstein,2015,2015,95.86957,+,National Estimation
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",LIE,Liechtenstein,2016,2016,99.94893,+,National Estimation
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",VEN,Venezuela (Bolivarian Republic of),2013,2013,79.82939,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",VEN,Venezuela (Bolivarian Republic of),2014,2014,90.14424,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",VEN,Venezuela (Bolivarian Republic of),2015,2015,93.94619,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",VEN,Venezuela (Bolivarian Republic of),2016,2016,87.3637,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",VEN,Venezuela (Bolivarian Republic of),2017,2017,85.91551,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",CPV,Cabo Verde,2013,2013,83.59277,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",CPV,Cabo Verde,2014,2014,82.36207,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",CPV,Cabo Verde,2015,2015,81.81818,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",CPV,Cabo Verde,2016,2016,86.31293,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",CPV,Cabo Verde,2017,2017,84.11691,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",CPV,Cabo Verde,2018,2018,80.71591,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",SLV,El Salvador,2013,2013,81.16155,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",SLV,El Salvador,2014,2014,85.17162,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",SLV,El Salvador,2015,2015,82.27325,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",SLV,El Salvador,2016,2016,81.1759,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",SLV,El Salvador,2017,2017,80.8227,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",SLV,El Salvador,2018,2018,81.51218,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",BEN,Benin,2016,2016,87.67249,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",BEN,Benin,2018,2018,85.15873,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",CHL,Chile,2013,2013,93.47339,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",CHL,Chile,2014,2014,95.74977,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",CHL,Chile,2015,2015,95.20405,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",CHL,Chile,2016,2016,95.8747,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",CHL,Chile,2017,2017,93.81229,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",TLS,Timor-Leste,2013,2013,52.44967,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",TLS,Timor-Leste,2014,2014,57.68794,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",TLS,Timor-Leste,2015,2015,70.60843,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",TLS,Timor-Leste,2016,2016,71.77703,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",TLS,Timor-Leste,2017,2017,42.87358,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",TLS,Timor-Leste,2018,2018,42.95815,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",SYC,Seychelles,2013,2013,90.10417,‡,UIS Estimation
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",SYC,Seychelles,2014,2014,100,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",SYC,Seychelles,2015,2015,90.44665,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",SYC,Seychelles,2016,2016,91.09173,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",SYC,Seychelles,2017,2017,94.89183,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",SYC,Seychelles,2018,2018,94.43099,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",AZE,Azerbaijan,2013,2013,32.25455,+,National Estimation
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",AZE,Azerbaijan,2014,2014,26.98949,+,National Estimation
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",AZE,Azerbaijan,2015,2015,27.60907,+,National Estimation
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",AZE,Azerbaijan,2016,2016,24.9365,+,National Estimation
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",AZE,Azerbaijan,2017,2017,61.29114,+,National Estimation
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",AZE,Azerbaijan,2018,2018,69.11895,+,National Estimation
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",BLZ,Belize,2013,2013,88.0601,NA,NA
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",BLZ,Belize,2014,2014,92.67429,NA,NA
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",BLZ,Belize,2015,2015,85.06849,NA,NA
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",BLZ,Belize,2016,2016,85.53596,NA,NA
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",BLZ,Belize,2017,2017,84.95979,NA,NA
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",BLZ,Belize,2018,2018,86.86709,NA,NA
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",40500,North America and Western Europe,2013,2013,94.66764,NA,NA
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",40500,North America and Western Europe,2014,2014,94.58327,NA,NA
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",40500,North America and Western Europe,2015,2015,94.33479,NA,NA
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",40500,North America and Western Europe,2016,2016,95.60788,NA,NA
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",40500,North America and Western Europe,2017,2017,94.71099,NA,NA
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",40500,North America and Western Europe,2018,2018,94.3016,‡,UIS Estimation
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",GRD,Grenada,2016,2016,89.53975,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",GRD,Grenada,2017,2017,91.20419,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",NOR,Norway,2013,2013,98.6818,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",NOR,Norway,2014,2014,99.3506,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",NOR,Norway,2015,2015,99.73403,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",NOR,Norway,2016,2016,97.84794,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",NOR,Norway,2017,2017,96.24731,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",40330,Landlocked Developing Countries,2013,2013,40.64265,‡,UIS Estimation
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",40330,Landlocked Developing Countries,2014,2014,40.74575,‡,UIS Estimation
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",40330,Landlocked Developing Countries,2015,2015,41.58529,‡,UIS Estimation
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",40330,Landlocked Developing Countries,2016,2016,40.47548,‡,UIS Estimation
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",40330,Landlocked Developing Countries,2017,2017,40.22491,‡,UIS Estimation
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",40330,Landlocked Developing Countries,2018,2018,37.98641,‡,UIS Estimation
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",MLI,Mali,2014,2014,46.54368,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",MLI,Mali,2015,2015,45.47442,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",MLI,Mali,2016,2016,48.75952,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",MLI,Mali,2017,2017,52.21254,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",MLI,Mali,2018,2018,46.50856,NA,NA
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",PRY,Paraguay,2016,2016,69.70546,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",TZA,United Republic of Tanzania,2013,2013,44.51391,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",TZA,United Republic of Tanzania,2016,2016,45.61041,‡,UIS Estimation
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",TZA,United Republic of Tanzania,2017,2017,53.65012,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",TZA,United Republic of Tanzania,2018,2018,53.72806,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",CIV,Côte d'Ivoire,2013,2013,19.60719,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",CIV,Côte d'Ivoire,2014,2014,18.91281,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",CIV,Côte d'Ivoire,2016,2016,21.44871,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",CIV,Côte d'Ivoire,2017,2017,22.23398,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",MSR,Montserrat,2016,2016,91.22807,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",MSR,Montserrat,2018,2018,93.43715,NA,NA
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",VAT,Holy See,2013,2013,NA,a,Category not applicable
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",VAT,Holy See,2014,2014,NA,a,Category not applicable
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",VAT,Holy See,2015,2015,NA,a,Category not applicable
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",VAT,Holy See,2016,2016,NA,a,Category not applicable
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",VAT,Holy See,2017,2017,NA,a,Category not applicable
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",VAT,Holy See,2018,2018,NA,a,Category not applicable
NERA_AGM1_CP,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",VAT,Holy See,2019,2019,NA,a,Category not applicable
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",GBR,United Kingdom of Great Britain and Northern Ireland,2013,2013,95.75607,NA,NA
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",GBR,United Kingdom of Great Britain and Northern Ireland,2014,2014,96.88401,NA,NA
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",GBR,United Kingdom of Great Britain and Northern Ireland,2015,2015,96.10174,NA,NA
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",GBR,United Kingdom of Great Britain and Northern Ireland,2016,2016,99.71373,NA,NA
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",GBR,United Kingdom of Great Britain and Northern Ireland,2017,2017,99.86155,NA,NA
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",STP,Sao Tome and Principe,2013,2013,47.896,‡,UIS Estimation
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",STP,Sao Tome and Principe,2014,2014,46.974850000000004,NA,NA
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",STP,Sao Tome and Principe,2015,2015,53.71622,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",40612,Asia (Central),2013,2013,38.86391,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",40612,Asia (Central),2014,2014,38.82651,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",40612,Asia (Central),2015,2015,41.06449,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",40612,Asia (Central),2016,2016,42.70363,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",40612,Asia (Central),2017,2017,49.49919,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",40612,Asia (Central),2018,2018,47.13359,NA,NA
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",GHA,Ghana,2013,2013,87.23554,NA,NA
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",GHA,Ghana,2017,2017,83.40963,NA,NA
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",GHA,Ghana,2018,2018,93.37377,NA,NA
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",GHA,Ghana,2019,2019,87.62635,NA,NA
NERA_AGM1_M_CP,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",NRU,Nauru,2016,2016,98.50746,NA,NA
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",40334,Least Developed Countries,2013,2013,47.30022,‡,UIS Estimation
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",40334,Least Developed Countries,2014,2014,48.17842,‡,UIS Estimation
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",40334,Least Developed Countries,2015,2015,49.29064,‡,UIS Estimation
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",40334,Least Developed Countries,2016,2016,49.49721,‡,UIS Estimation
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",40334,Least Developed Countries,2017,2017,50.11352,‡,UIS Estimation
NERA_AGM1_F_CP,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",40334,Least Developed Countries,2018,2018,49.92207,‡,UIS Estimation
