iso3c,iso2c,country,capital,long,lat,regionID,region_iso2c,region,adminID,admin_iso2c,admin,incomeID,income_iso2c,income,lendingID,lending_iso2c,lending,hyperlink,source,type,year,geo,data_available,data_quality,data_value,max_value
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,IBNET04,Other,2004,Urban,1,0,NA,82.1106776506
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,IBNET05,Other,2005,National,0,1,NA,-99
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,IBNET05,Other,2005,Rural,0,0,NA,62.496793999999994
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,IBNET05,Other,2005,Urban,1,0,NA,82.1106776506
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,IBNET06,Other,2006,National,0,1,NA,-99
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,IBNET06,Other,2006,Rural,0,0,NA,62.496793999999994
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,IBNET06,Other,2006,Urban,1,0,NA,82.1106776506
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,IBNET07,Other,2007,National,0,1,NA,-99
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,IBNET07,Other,2007,Rural,0,0,NA,62.496793999999994
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,IBNET07,Other,2007,Urban,1,0,NA,82.1106776506
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,IBNET08,Other,2008,National,0,1,NA,-99
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,IBNET08,Other,2008,Rural,0,0,NA,62.496793999999994
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,IBNET08,Other,2008,Urban,1,0,NA,82.1106776506
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,IBNET09,Other,2009,National,0,1,NA,-99
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,IBNET09,Other,2009,Rural,0,0,NA,62.496793999999994
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,IBNET09,Other,2009,Urban,1,0,NA,82.1106776506
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,IBNET10,Other,2010,National,0,1,NA,-99
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,IBNET10,Other,2010,Rural,0,0,NA,62.496793999999994
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,IBNET10,Other,2010,Urban,1,0,NA,82.1106776506
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,IBNET11,Other,2011,National,0,1,NA,-99
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,IBNET11,Other,2011,Rural,0,0,NA,62.496793999999994
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,IBNET11,Other,2011,Urban,1,0,NA,82.1106776506
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,IBNET12,Other,2012,National,0,1,NA,-99
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,IBNET12,Other,2012,Rural,0,0,NA,62.496793999999994
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,IBNET12,Other,2012,Urban,1,0,NA,82.1106776506
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,IBNET13,Other,2013,National,0,1,NA,-99
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,IBNET13,Other,2013,Rural,0,0,NA,62.496793999999994
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,IBNET13,Other,2013,Urban,1,0,NA,82.1106776506
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,MICS00,Survey,2000,National,1,1,NA,-99
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,MICS00,Survey,2000,Rural,1,1,39.086368,62.496793999999994
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,MICS00,Survey,2000,Urban,1,1,71.276004,82.1106776506
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,MIS06,Survey,2006,National,0,1,NA,-99
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,MIS06,Survey,2006,Rural,1,1,26.2346316832986,62.496793999999994
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,MIS06,Survey,2006,Urban,1,1,57.48613259164575,82.1106776506
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,MIS09,Survey,2009,National,1,1,NA,-99
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,MIS09,Survey,2009,Rural,1,1,29.269382709863915,62.496793999999994
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,MIS09,Survey,2009,Urban,1,1,59.99174017706068,82.1106776506
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,PEPAM17,Admin,2017,National,0,1,NA,-99
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,PEPAM17,Admin,2017,Rural,0,0,NA,62.496793999999994
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,PEPAM17,Admin,2017,Urban,0,0,NA,82.1106776506
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,SDE14,Other,2014,National,0,1,NA,-99
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,SDE14,Other,2014,Rural,0,0,NA,62.496793999999994
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,SDE14,Other,2014,Urban,1,0,NA,82.1106776506
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,SDE15,Other,2015,National,0,1,NA,-99
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,SDE15,Other,2015,Rural,0,0,NA,62.496793999999994
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,SDE15,Other,2015,Urban,1,0,NA,82.1106776506
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,SUR17,Survey,2017,National,0,1,NA,-99
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,SUR17,Survey,2017,Rural,0,0,NA,62.496793999999994
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,SUR17,Survey,2017,Urban,0,0,NA,82.1106776506
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,WHO17,Other,2017,National,0,1,NA,-99
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,WHO17,Other,2017,Rural,0,0,NA,62.496793999999994
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,WHO17,Other,2017,Urban,0,0,NA,82.1106776506
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,WHS03,Survey,2003,National,1,1,NA,-99
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,WHS03,Survey,2003,Rural,1,1,44.230626666666666,62.496793999999994
SEN,SN,Senegal,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SEN/household/download,WHS03,Survey,2003,Urban,1,1,70.20747750000001,82.1106776506
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,DWQ08,Admin,2008,National,1,1,100,100
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,DWQ08,Admin,2008,Rural,0,1,NA,-99
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,DWQ08,Admin,2008,Urban,0,1,NA,100
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,DWQ09,Admin,2009,National,1,1,100,100
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,DWQ09,Admin,2009,Rural,0,1,NA,-99
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,DWQ09,Admin,2009,Urban,0,1,NA,100
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,DWQ10,Admin,2010,National,1,1,100,100
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,DWQ10,Admin,2010,Rural,0,1,NA,-99
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,DWQ10,Admin,2010,Urban,1,1,100,100
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,DWQ11,Admin,2011,National,1,1,100,100
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,DWQ11,Admin,2011,Rural,0,1,NA,-99
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,DWQ11,Admin,2011,Urban,1,1,100,100
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,DWQ12,Admin,2012,National,1,1,100,100
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,DWQ12,Admin,2012,Rural,0,1,NA,-99
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,DWQ12,Admin,2012,Urban,1,1,100,100
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,DWQ13,Admin,2013,National,1,1,100,100
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,DWQ13,Admin,2013,Rural,0,1,NA,-99
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,DWQ13,Admin,2013,Urban,1,1,100,100
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,DWQ14,Admin,2014,National,1,1,100,100
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,DWQ14,Admin,2014,Rural,0,1,NA,-99
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,DWQ14,Admin,2014,Urban,1,1,100,100
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,DWQ15,Admin,2015,National,1,1,100,100
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,DWQ15,Admin,2015,Rural,0,1,NA,-99
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,DWQ15,Admin,2015,Urban,1,1,100,100
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,IBNET07,Other,2007,National,1,1,100,100
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,IBNET07,Other,2007,Rural,0,1,NA,-99
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,IBNET07,Other,2007,Urban,0,1,NA,100
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,IBNET08,Other,2008,National,1,1,100,100
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,IBNET08,Other,2008,Rural,0,1,NA,-99
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,IBNET08,Other,2008,Urban,0,1,NA,100
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,JMP99,Admin,1999,National,1,1,NA,100
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,JMP99,Admin,1999,Rural,0,1,NA,-99
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,JMP99,Admin,1999,Urban,1,1,NA,100
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,PUB09,Admin,2009,National,1,1,100,100
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,PUB09,Admin,2009,Rural,0,1,NA,-99
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,PUB09,Admin,2009,Urban,1,1,100,100
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,UW14,Admin,2014,National,0,1,NA,100
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,UW14,Admin,2014,Rural,0,1,NA,-99
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,UW14,Admin,2014,Urban,0,1,NA,100
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,WHO90,Admin,1990,National,1,1,NA,100
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,WHO90,Admin,1990,Rural,0,1,NA,-99
SGP,SG,Singapore,Singapore,103.85,1.28941,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/SGP/household/download,WHO90,Admin,1990,Urban,1,1,NA,100
SLB,SB,Solomon Islands,Honiara,159.949,-9.42676,EAS,Z4,East Asia & Pacific,EAP,4E,East Asia & Pacific (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SLB/household/download,CEN09,Census,2009,National,1,0,NA,51.3
SLB,SB,Solomon Islands,Honiara,159.949,-9.42676,EAS,Z4,East Asia & Pacific,EAP,4E,East Asia & Pacific (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SLB/household/download,CEN09,Census,2009,Rural,1,1,44.615082663913505,61.44110552763818
SLB,SB,Solomon Islands,Honiara,159.949,-9.42676,EAS,Z4,East Asia & Pacific,EAP,4E,East Asia & Pacific (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SLB/household/download,CEN09,Census,2009,Urban,1,1,52.73809775045966,70.965524
SLB,SB,Solomon Islands,Honiara,159.949,-9.42676,EAS,Z4,East Asia & Pacific,EAP,4E,East Asia & Pacific (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,https://washdata.org/data/country/SLB/household/download,CEN99,Census,1999,National,1,0,NA,51.3
