ref_area,indicator,source,sex,classif1,time,obs_value,obs_status
X53,EAP_2WAP_SEX_AGE_RT,XA:8436,SEX_T,AGE_YTHADULT_YGE25,2019,68.094,
X53,EAP_2WAP_SEX_AGE_RT,XA:8436,SEX_T,AGE_YTHADULT_YGE15,2020,66.255,
X53,EAP_2WAP_SEX_AGE_RT,XA:8436,SEX_T,AGE_YTHADULT_Y15-24,2020,60.695,
X53,EAP_2WAP_SEX_AGE_RT,XA:8436,SEX_T,AGE_YTHADULT_YGE25,2020,67.239,
X53,EAP_2WAP_SEX_AGE_RT,XA:8436,SEX_T,AGE_YTHADULT_YGE15,2021,66.619,
X53,EAP_2WAP_SEX_AGE_RT,XA:8436,SEX_T,AGE_YTHADULT_Y15-24,2021,62.433,
X53,EAP_2WAP_SEX_AGE_RT,XA:8436,SEX_T,AGE_YTHADULT_YGE25,2021,67.35,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_YGE15,2010,68.137,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_Y15-24,2010,50.018,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_YGE25,2010,74.181,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_YGE15,2011,68.657,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_Y15-24,2011,49.969,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_YGE25,2011,74.786,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_YGE15,2012,68.715,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_Y15-24,2012,49.971,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_YGE25,2012,74.772,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_YGE15,2013,68.175,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_Y15-24,2013,49.313,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_YGE25,2013,74.188,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_YGE15,2014,68.162,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_Y15-24,2014,48.778,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_YGE25,2014,74.255,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_YGE15,2015,67.956,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_Y15-24,2015,48.482,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_YGE25,2015,73.985,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_YGE15,2016,67.543,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_Y15-24,2016,47.635,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_YGE25,2016,73.599,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_YGE15,2017,67.041,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_Y15-24,2017,46.67,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_YGE25,2017,73.119,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_YGE15,2018,67.352,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_Y15-24,2018,46.524,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_YGE25,2018,73.444,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_YGE15,2019,67.369,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_Y15-24,2019,46.063,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_YGE25,2019,73.477,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_YGE15,2020,65.897,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_Y15-24,2020,44.076,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_YGE25,2020,72.033,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_YGE15,2021,65.957,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_Y15-24,2021,44.795,
X54,EAP_2WAP_SEX_AGE_RT,XA:8389,SEX_T,AGE_YTHADULT_YGE25,2021,71.799,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_YGE15,2010,62.876,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_Y15-24,2010,57.926,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_YGE25,2010,64.14,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_YGE15,2011,62.932,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_Y15-24,2011,57.658,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_YGE25,2011,64.268,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_YGE15,2012,62.657,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_Y15-24,2012,57.153,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_YGE25,2012,64.039,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_YGE15,2013,62.481,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_Y15-24,2013,56.571,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_YGE25,2013,63.95,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_YGE15,2014,62.34,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_Y15-24,2014,56.279,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_YGE25,2014,63.831,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_YGE15,2015,62.477,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_Y15-24,2015,56.52,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_YGE25,2015,63.926,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_YGE15,2016,62.489,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_Y15-24,2016,56.168,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_YGE25,2016,64.004,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_YGE15,2017,62.756,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_Y15-24,2017,56.074,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_YGE25,2017,64.336,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_YGE15,2018,63.027,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_Y15-24,2018,56.513,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_YGE25,2018,64.548,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_YGE15,2019,63.14,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_Y15-24,2019,56.377,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_YGE25,2019,64.702,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_YGE15,2020,62.345,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_Y15-24,2020,54.894,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_YGE25,2020,64.051,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_YGE15,2021,62.745,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_Y15-24,2021,56.067,
X55,EAP_2WAP_SEX_AGE_RT,XA:8390,SEX_T,AGE_YTHADULT_YGE25,2021,64.264,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_YGE15,2010,53.39,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_Y15-24,2010,37.399,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_YGE25,2010,59.71,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_YGE15,2011,52.564,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_Y15-24,2011,35.975,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_YGE25,2011,59.005,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_YGE15,2012,51.898,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_Y15-24,2012,34.942,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_YGE25,2012,58.365,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_YGE15,2013,51.484,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_Y15-24,2013,34.135,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_YGE25,2013,57.982,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_YGE15,2014,50.96,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_Y15-24,2014,33.133,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_YGE25,2014,57.519,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_YGE15,2015,50.665,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_Y15-24,2015,32.42,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_YGE25,2015,57.263,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_YGE15,2016,50.239,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_Y15-24,2016,31.697,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_YGE25,2016,56.833,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_YGE15,2017,50.022,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_Y15-24,2017,31.281,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_YGE25,2017,56.577,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_YGE15,2018,49.546,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_Y15-24,2018,30.558,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_YGE25,2018,56.08,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_YGE15,2019,49.645,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_Y15-24,2019,30.562,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_YGE25,2019,56.104,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_YGE15,2020,46.738,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_Y15-24,2020,27.341,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_YGE25,2020,53.195,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_YGE15,2021,47.31,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_Y15-24,2021,28.076,
X56,EAP_2WAP_SEX_AGE_RT,XA:8391,SEX_T,AGE_YTHADULT_YGE25,2021,53.611,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_YGE15,2010,46.717,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_Y15-24,2010,38.387,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_YGE25,2010,51.573,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_YGE15,2011,46.826,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_Y15-24,2011,38.603,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_YGE25,2011,51.694,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_YGE15,2012,46.96,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_Y15-24,2012,38.864,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_YGE25,2012,51.832,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_YGE15,2013,47.03,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_Y15-24,2013,38.987,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_YGE25,2013,51.943,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_YGE15,2014,47.1,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_Y15-24,2014,39.102,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_YGE25,2014,52.044,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_YGE15,2015,47.17,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_Y15-24,2015,39.204,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_YGE25,2015,52.128,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_YGE15,2016,47.24,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_Y15-24,2016,39.287,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_YGE25,2016,52.185,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_YGE15,2017,47.31,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_Y15-24,2017,39.366,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_YGE25,2017,52.235,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_YGE15,2018,47.376,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_Y15-24,2018,39.455,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_YGE25,2018,52.263,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_YGE15,2019,47.44,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_Y15-24,2019,39.537,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_YGE25,2019,52.282,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_YGE15,2020,41.58,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_Y15-24,2020,34.063,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_YGE25,2020,46.144,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_YGE15,2021,41.391,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_Y15-24,2021,33.741,
X57,EAP_2WAP_SEX_AGE_RT,XA:8437,SEX_T,AGE_YTHADULT_YGE25,2021,45.982,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_YGE15,2010,53.477,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_Y15-24,2010,37.381,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_YGE25,2010,59.804,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_YGE15,2011,52.64,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_Y15-24,2011,35.926,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_YGE25,2011,59.09,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_YGE15,2012,51.966,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_Y15-24,2012,34.865,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_YGE25,2012,58.442,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_YGE15,2013,51.546,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_Y15-24,2013,34.036,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_YGE25,2013,58.054,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_YGE15,2014,51.015,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_Y15-24,2014,33.005,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_YGE25,2014,57.586,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_YGE15,2015,50.716,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_Y15-24,2015,32.269,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_YGE25,2015,57.326,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_YGE15,2016,50.283,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_Y15-24,2016,31.522,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_YGE25,2016,56.891,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_YGE15,2017,50.062,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_Y15-24,2017,31.089,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_YGE25,2017,56.632,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_YGE15,2018,49.578,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_Y15-24,2018,30.342,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_YGE25,2018,56.129,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_YGE15,2019,49.678,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_Y15-24,2019,30.34,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_YGE25,2019,56.153,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_YGE15,2020,46.819,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_Y15-24,2020,27.17,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_YGE25,2020,53.288,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_YGE15,2021,47.406,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_Y15-24,2021,27.927,
X58,EAP_2WAP_SEX_AGE_RT,XA:8438,SEX_T,AGE_YTHADULT_YGE25,2021,53.714,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_YGE15,2010,52.895,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_Y15-24,2010,42.835,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_YGE25,2010,57.932,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_YGE15,2011,53.688,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_Y15-24,2011,43.741,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_YGE25,2011,58.354,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_YGE15,2012,54.48,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_Y15-24,2012,44.628,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_YGE25,2012,58.738,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_YGE15,2013,55.269,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_Y15-24,2013,45.506,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_YGE25,2013,59.102,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_YGE15,2014,56.056,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_Y15-24,2014,46.386,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_YGE25,2014,59.467,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_YGE15,2015,56.84,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_Y15-24,2015,47.279,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_YGE25,2015,59.846,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_YGE15,2016,57.62,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_Y15-24,2016,48.364,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_YGE25,2016,60.513,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_YGE15,2017,57.666,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_Y15-24,2017,48.554,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_YGE25,2017,60.391,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_YGE15,2018,57.54,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_Y15-24,2018,48.301,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_YGE25,2018,60.081,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_YGE15,2019,57.293,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_Y15-24,2019,47.715,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_YGE25,2019,59.645,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_YGE15,2020,55.705,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_Y15-24,2020,44.23,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_YGE25,2020,58.19,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_YGE15,2021,56.167,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_Y15-24,2021,46.415,
X59,EAP_2WAP_SEX_AGE_RT,XA:8439,SEX_T,AGE_YTHADULT_YGE25,2021,58.031,
X60,EAP_2WAP_SEX_AGE_RT,XA:8393,SEX_T,AGE_YTHADULT_YGE15,2010,57.812,
X60,EAP_2WAP_SEX_AGE_RT,XA:8393,SEX_T,AGE_YTHADULT_Y15-24,2010,41.434,
X60,EAP_2WAP_SEX_AGE_RT,XA:8393,SEX_T,AGE_YTHADULT_YGE25,2010,61.129,
X60,EAP_2WAP_SEX_AGE_RT,XA:8393,SEX_T,AGE_YTHADULT_YGE15,2011,57.931,
X60,EAP_2WAP_SEX_AGE_RT,XA:8393,SEX_T,AGE_YTHADULT_Y15-24,2011,41.363,
X60,EAP_2WAP_SEX_AGE_RT,XA:8393,SEX_T,AGE_YTHADULT_YGE25,2011,61.197,
X60,EAP_2WAP_SEX_AGE_RT,XA:8393,SEX_T,AGE_YTHADULT_YGE15,2012,58.053,
X60,EAP_2WAP_SEX_AGE_RT,XA:8393,SEX_T,AGE_YTHADULT_Y15-24,2012,40.755,
X60,EAP_2WAP_SEX_AGE_RT,XA:8393,SEX_T,AGE_YTHADULT_YGE25,2012,61.361,
X60,EAP_2WAP_SEX_AGE_RT,XA:8393,SEX_T,AGE_YTHADULT_YGE15,2013,58.084,
X60,EAP_2WAP_SEX_AGE_RT,XA:8393,SEX_T,AGE_YTHADULT_Y15-24,2013,40.768,
X60,EAP_2WAP_SEX_AGE_RT,XA:8393,SEX_T,AGE_YTHADULT_YGE25,2013,61.292,
