ref_area,indicator,source,sex,classif1,time,obs_value,obs_status,note_classif,note_indicator,note_source
PER,EAP_DWAP_SEX_AGE_RT,BX:375,SEX_T,AGE_5YRBANDS_Y35-39,2020,75.6,,,,R1:3513
PER,EAP_DWAP_SEX_AGE_RT,BX:375,SEX_T,AGE_5YRBANDS_Y40-44,2020,77.79,,,,R1:3513
PER,EAP_DWAP_SEX_AGE_RT,BX:375,SEX_T,AGE_5YRBANDS_Y45-49,2020,77.87,,,,R1:3513
PER,EAP_DWAP_SEX_AGE_RT,BX:375,SEX_T,AGE_5YRBANDS_Y50-54,2020,76.07,,,,R1:3513
PER,EAP_DWAP_SEX_AGE_RT,BX:375,SEX_T,AGE_5YRBANDS_Y55-59,2020,72.77,,,,R1:3513
PER,EAP_DWAP_SEX_AGE_RT,BX:375,SEX_T,AGE_5YRBANDS_Y60-64,2020,65.36,,,,R1:3513
PER,EAP_DWAP_SEX_AGE_RT,BX:375,SEX_T,AGE_5YRBANDS_YGE65,2020,38.97,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_YTHADULT_YGE15,2010,61.43,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_YTHADULT_Y15-64,2010,63.15,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_YTHADULT_Y15-24,2010,41.43,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_YTHADULT_YGE25,2010,70.01,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_AGGREGATE_TOTAL,2010,61.43,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_AGGREGATE_Y15-24,2010,41.43,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_AGGREGATE_Y25-54,2010,74.55,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_AGGREGATE_Y55-64,2010,66.45,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_AGGREGATE_YGE65,2010,37.3,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_TOTAL,2010,61.43,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_Y15-24,2010,41.43,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_Y25-34,2010,70.91,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_Y35-44,2010,77.05,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_Y45-54,2010,77.41,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_Y55-64,2010,66.45,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_YGE65,2010,37.3,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_TOTAL,2010,61.43,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y15-19,2010,28.6,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y20-24,2010,58.92,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y25-29,2010,69.62,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y30-34,2010,72.27,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y35-39,2010,76.17,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y40-44,2010,77.94,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y45-49,2010,78.62,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y50-54,2010,76,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y55-59,2010,71.19,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y60-64,2010,60.07,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_YGE65,2010,37.3,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_YTHADULT_YGE15,2011,62.23,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_YTHADULT_Y15-64,2011,64.06,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_YTHADULT_Y15-24,2011,43.14,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_YTHADULT_YGE25,2011,70.42,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_AGGREGATE_TOTAL,2011,62.23,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_AGGREGATE_Y15-24,2011,43.14,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_AGGREGATE_Y25-54,2011,75.03,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_AGGREGATE_Y55-64,2011,67.34,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_AGGREGATE_YGE65,2011,36.58,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_TOTAL,2011,62.23,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_Y15-24,2011,43.14,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_Y25-34,2011,71.39,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_Y35-44,2011,77.54,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_Y45-54,2011,77.88,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_Y55-64,2011,67.34,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_YGE65,2011,36.58,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_TOTAL,2011,62.23,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y15-19,2011,30.44,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y20-24,2011,59.65,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y25-29,2011,70.06,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y30-34,2011,72.77,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y35-39,2011,76.79,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y40-44,2011,78.28,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y45-49,2011,79.13,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y50-54,2011,76.44,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y55-59,2011,72.24,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y60-64,2011,60.96,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_YGE65,2011,36.58,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_YTHADULT_YGE15,2012,61.73,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_YTHADULT_Y15-64,2012,63.58,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_YTHADULT_Y15-24,2012,42.63,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_YTHADULT_YGE25,2012,69.95,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_AGGREGATE_TOTAL,2012,61.73,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_AGGREGATE_Y15-24,2012,42.63,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_AGGREGATE_Y25-54,2012,74.69,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_AGGREGATE_Y55-64,2012,66.24,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_AGGREGATE_YGE65,2012,35.84,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_TOTAL,2012,61.73,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_Y15-24,2012,42.63,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_Y25-34,2012,71.03,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_Y35-44,2012,77.33,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_Y45-54,2012,77.4,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_Y55-64,2012,66.24,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_YGE65,2012,35.84,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_TOTAL,2012,61.73,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y15-19,2012,29.62,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y20-24,2012,59.49,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y25-29,2012,69.4,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y30-34,2012,72.74,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y35-39,2012,76.35,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y40-44,2012,78.27,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y45-49,2012,78.7,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y50-54,2012,75.94,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y55-59,2012,71,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y60-64,2012,60.06,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_YGE65,2012,35.84,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_YTHADULT_YGE15,2013,61.45,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_YTHADULT_Y15-64,2013,63.29,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_YTHADULT_Y15-24,2013,41.83,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_YTHADULT_YGE25,2013,69.87,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_AGGREGATE_TOTAL,2013,61.45,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_AGGREGATE_Y15-24,2013,41.83,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_AGGREGATE_Y25-54,2013,74.65,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_AGGREGATE_Y55-64,2013,66.03,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_AGGREGATE_YGE65,2013,35.61,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_TOTAL,2013,61.45,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_Y15-24,2013,41.83,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_Y25-34,2013,71.04,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_Y35-44,2013,77.13,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_Y45-54,2013,77.49,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_Y55-64,2013,66.03,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_YGE65,2013,35.61,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_TOTAL,2013,61.45,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y15-19,2013,27.97,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y20-24,2013,59.51,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y25-29,2013,69.77,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y30-34,2013,72.39,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y35-39,2013,75.93,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y40-44,2013,78.3,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y45-49,2013,78.55,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y50-54,2013,76.32,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y55-59,2013,71.07,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y60-64,2013,59.63,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_YGE65,2013,35.61,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_YTHADULT_YGE15,2014,62.17,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_YTHADULT_Y15-64,2014,64.05,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_YTHADULT_Y15-24,2014,42.56,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_YTHADULT_YGE25,2014,70.57,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_AGGREGATE_TOTAL,2014,62.17,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_AGGREGATE_Y15-24,2014,42.56,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_AGGREGATE_Y25-54,2014,75.45,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_AGGREGATE_Y55-64,2014,66.47,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_AGGREGATE_YGE65,2014,35.67,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_TOTAL,2014,62.17,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_Y15-24,2014,42.56,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_Y25-34,2014,71.97,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_Y35-44,2014,77.94,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_Y45-54,2014,78.05,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_Y55-64,2014,66.47,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_YGE65,2014,35.67,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_TOTAL,2014,62.17,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y15-19,2014,27.97,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y20-24,2014,60.51,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y25-29,2014,70.76,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y30-34,2014,73.27,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y35-39,2014,76.75,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y40-44,2014,79.11,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y45-49,2014,79.05,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y50-54,2014,76.93,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y55-59,2014,71.36,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y60-64,2014,60.34,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_YGE65,2014,35.67,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_YTHADULT_YGE15,2015,61.41,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_YTHADULT_Y15-64,2015,63.22,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_YTHADULT_Y15-24,2015,40.46,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_YTHADULT_YGE25,2015,70.41,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_AGGREGATE_TOTAL,2015,61.41,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_AGGREGATE_Y15-24,2015,40.46,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_AGGREGATE_Y25-54,2015,75.2,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_AGGREGATE_Y55-64,2015,66.74,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_AGGREGATE_YGE65,2015,35.98,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_TOTAL,2015,61.41,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_Y15-24,2015,40.46,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_Y25-34,2015,71.74,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_Y35-44,2015,77.62,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_Y45-54,2015,77.82,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_Y55-64,2015,66.74,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_YGE65,2015,35.98,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_TOTAL,2015,61.41,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y15-19,2015,25.31,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y20-24,2015,59.56,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y25-29,2015,70.59,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y30-34,2015,73.04,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y35-39,2015,76.31,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y40-44,2015,78.96,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y45-49,2015,78.72,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y50-54,2015,76.83,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y55-59,2015,71.51,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y60-64,2015,60.83,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_YGE65,2015,35.98,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_YTHADULT_YGE15,2016,61.59,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_YTHADULT_Y15-64,2016,63.63,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_YTHADULT_Y15-24,2016,39.97,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_YTHADULT_YGE25,2016,70.33,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_AGGREGATE_TOTAL,2016,61.59,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_AGGREGATE_Y15-24,2016,39.97,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_AGGREGATE_Y25-54,2016,75.67,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_AGGREGATE_Y55-64,2016,66.72,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_AGGREGATE_YGE65,2016,36.16,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_TOTAL,2016,61.59,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_Y15-24,2016,39.97,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_Y25-34,2016,72.15,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_Y35-44,2016,78.08,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_Y45-54,2016,78.14,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_Y55-64,2016,66.72,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_10YRBANDS_YGE65,2016,36.16,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_TOTAL,2016,61.59,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y15-19,2016,23.44,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y20-24,2016,59.72,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y25-29,2016,70.7,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y30-34,2016,73.81,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y35-39,2016,77.26,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y40-44,2016,78.99,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y45-49,2016,79.22,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y50-54,2016,76.92,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y55-59,2016,72.05,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_Y60-64,2016,60.23,,,,R1:3513
PHL,EAP_DWAP_SEX_AGE_RT,BA:629,SEX_T,AGE_5YRBANDS_YGE65,2016,36.16,,,,R1:3513
