Country Code,"Series Code","YR2004","YR2005","YR2006","YR2007","YR2008","YR2009","YR2010","YR2011","YR2012","YR2013","YR2014","YR2015","YR2016","YR2017","YR2018","YR2019","YR2020"
SEN,"5.04.01.01.exdebt","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SEN,"5.51.01.07.gender","1","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.33333","0.33333","0.33333","0.66667","0.66667","0.33333"
SEN,"3.02.01.02.fscov","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
SEN,"5.13.01.01.hlthsurv","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.5","0.5","0"
SEN,"5.51.01.05.hiv","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SEN,"5.51.01.04.immun","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SEN,"5.04.01.02.impexp","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
SEN,"5.51.01.01.poverty","0.66667","0.66667","0.66667","0.66667","0.33333","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.33333","0.33333"
SEN,"5.01.01.01.indust","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1"
SEN,"5.51.01.06.matern","1","1","1","1","1","1","1","1","1","1","0.66667","1","1","1","1","1","1"
SEN,"IQ.SCI.MTHD","60","60","60","70","60","50","60","60","50","50","50","60","60","60","80","80","60"
SEN,"2.01.01.02.nabase","0","0","0","1","1","1","1","0","0","0","0","0","0","0","1","1","1"
SEN,"5.13.01.01.who","1","1","1","1","1","1","1","1","0","0","0","1","1","1","1","1","0"
SEN,"IQ.SCI.OVRL","78.8888888888889","76.6666666666667","73.3333333333333","77.7777777777778","72.2222222222222","70","73.3333333333333","66.6666666666667","63.3333333333333","71.1111111111111","73.3333333333333","75.5555666666667","75.5555666666667","76.6666666666667","81.1111333333333","80","66.6666333333333"
SEN,"5.51.01.10.gdp","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SEN,"IQ.SCI.PRDC","96.66667","90","90","93.33333","86.66667","90","90","90","90","93.3333333333333","90","86.6667","86.6667","90","93.3334","90","79.9999"
SEN,"3.11.01.01.popcen","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SEN,"5.14.01.01.povsurv","1","1","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","1","1","1","1","1","1","1"
SEN,"5.51.01.08.primcomp","1","1","1","1","1","1","1","1","1","1","1","0.66667","0.66667","1","1","1","0.33333"
SEN,"IQ.SCI.SRCE","80","80","70","70","70","70","70","50","50","70","80","80","80","80","70","70","60"
SEN,"5.21.01.01.sdds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
SEN,"5.12.01.01.unesco","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0"
SEN,"3.11.01.03.popreg","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
SRB,"5.51.01.09.water","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SRB,"3.01.04.01.agcen","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1"
SRB,"2.04.01.01.excncpt","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1"
SRB,"5.51.01.02.malnut","0","0","0","0","0","0.33333","0.33333","0.33333","0.33333","0.33","0.67","1","1","1","1","0.66667","0.66667"
SRB,"5.51.01.03.mortal","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SRB,"2.01.03.01.prcpbase","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1"
SRB,"5.04.01.01.exdebt","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SRB,"5.51.01.07.gender","0.66667","0.66667","0.66667","0.66667","0.66667","1","1","1","1","1","1","1","1","1","1","1","1"
SRB,"3.02.01.02.fscov","0","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","0"
SRB,"5.13.01.01.hlthsurv","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.5","0.5","1"
SRB,"5.51.01.05.hiv","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1"
SRB,"5.51.01.04.immun","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SRB,"5.04.01.02.impexp","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
SRB,"5.51.01.01.poverty","0","0.33333","0.66667","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SRB,"5.01.01.01.indust","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1"
SRB,"5.51.01.06.matern","0.33333","0.66667","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SRB,"IQ.SCI.MTHD","30","40","40","50","50","60","60","80","80","80","80","80","80","80","70","80","70"
SRB,"2.01.01.02.nabase","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SRB,"5.13.01.01.who","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SRB,"IQ.SCI.OVRL","53.3333333333333","62.22","64.4433333333333","68.8866666666667","68.8866666666667","75.5533333333333","75.5533333333333","83.3333333333333","83.3333333333333","91.1111111111111","92.3333333333333","90","90","93.3333333333333","86.6666666666667","88.8889","88.8889"
SRB,"5.51.01.10.gdp","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SRB,"IQ.SCI.PRDC","60","66.66","73.33","76.66","76.66","86.66","86.66","90","90","93.3333333333333","97","90","90","100","100","96.6667","96.6667"
SRB,"3.11.01.01.popcen","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SRB,"5.14.01.01.povsurv","0.5","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SRB,"5.51.01.08.primcomp","0","0","0","0","0","0.33333","0.33333","0.66667","0.66667","1","1","1","1","1","1","1","1"
SRB,"IQ.SCI.SRCE","70","80","80","80","80","80","80","80","80","100","100","100","100","100","90","90","100"
SRB,"5.21.01.01.sdds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
SRB,"5.12.01.01.unesco","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1"
SRB,"3.11.01.03.popreg","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SYC,"5.51.01.09.water","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SYC,"3.01.04.01.agcen","..","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
SYC,"2.04.01.01.excncpt","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SYC,"5.51.01.02.malnut","..","0","0","0","0","0","0","0","0","0","0","0","0.33333","0.33333","0.33333","0.33333","0.33333"
SYC,"5.51.01.03.mortal","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SYC,"2.01.03.01.prcpbase","..","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SYC,"5.04.01.01.exdebt","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SYC,"5.51.01.07.gender","..","1","1","1","0.66667","0.66667","0.66667","0.66667","0.66667","1","0.66667","1","1","1","1","1","1"
SYC,"3.02.01.02.fscov","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SYC,"5.13.01.01.hlthsurv","..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
SYC,"5.51.01.05.hiv","..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
SYC,"5.51.01.04.immun","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SYC,"5.04.01.02.impexp","..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
SYC,"5.51.01.01.poverty","..","0.33333","0.33333","0.33333","0.33333","0.33333","0.33333","0.66667","0.66667","0.66667","0.33333","0.33333","0.33333","0.33333","0.33333","0.33333","0.33333"
SYC,"5.01.01.01.indust","..","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1"
SYC,"5.51.01.06.matern","..","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
SYC,"IQ.SCI.MTHD","..","50","50","60","60","60","60","60","70","70","70","80","80","90","80","80","80"
SYC,"2.01.01.02.nabase","..","0","0","0","0","0","0","0","1","1","1","1","1","1","0","0","0"
SYC,"5.13.01.01.who","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SYC,"IQ.SCI.OVRL","..","61.1111111111111","61.1111111111111","64.4444444444444","65.5555555555556","65.5555555555556","58.8888888888889","56.6666666666667","63.3333333333333","65.5555555555556","62.2222222222222","65.5555333333333","69.9999666666667","78.8888666666667","75.5555333333333","72.2222","72.2222"
SYC,"5.51.01.10.gdp","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SYC,"IQ.SCI.PRDC","..","63.33333","63.33333","63.33333","56.66667","56.66667","56.66667","60","60","66.6666666666667","56.6666666666667","56.6666","59.9999","76.6666","76.6666","76.6666","76.6666"
SYC,"3.11.01.01.popcen","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SYC,"5.14.01.01.povsurv","..","0.5","0.5","0.5","1","1","1","0.5","0","0","0","0","0.5","0.5","0.5","0","0"
SYC,"5.51.01.08.primcomp","..","1","1","1","0.66667","0.66667","0.66667","0.66667","0.66667","1","0.66667","0.33333","0.33333","1","1","1","1"
SYC,"IQ.SCI.SRCE","..","70","70","70","80","80","60","50","60","60","60","60","70","70","70","60","60"
SYC,"5.21.01.01.sdds","..","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1"
SYC,"5.12.01.01.unesco","..","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1"
SYC,"3.11.01.03.popreg","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SLE,"5.51.01.09.water","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SLE,"3.01.04.01.agcen","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
SLE,"2.04.01.01.excncpt","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SLE,"5.51.01.02.malnut","0.33333","0.33333","0.33333","0.33333","0.33333","0.66667","0.66667","0.66667","1","1","1","1","1","1","1","1","1"
SLE,"5.51.01.03.mortal","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SLE,"2.01.03.01.prcpbase","0","0","0","0","0","1","1","1","1","1","1","1","0","0","0","0","0"
SLE,"5.04.01.01.exdebt","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SLE,"5.51.01.07.gender","0.33333","0.33333","0.33333","0.33333","0","0","0","0","0","0","0","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667"
SLE,"3.02.01.02.fscov","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
SLE,"5.13.01.01.hlthsurv","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SLE,"5.51.01.05.hiv","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SLE,"5.51.01.04.immun","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SLE,"5.04.01.02.impexp","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
SLE,"5.51.01.01.poverty","0","0","0","0.33333","0.33333","0.33333","0.33333","0.33333","0.33333","0.33333","0.33333","0.66667","0.66667","0.33333","0.33333","0.33333","0.66667"
SLE,"5.01.01.01.indust","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
SLE,"5.51.01.06.matern","0.33333","0.33333","0.33333","0.33333","0.33333","0.66667","0.66667","0.66667","1","1","1","1","1","1","1","1","1"
SLE,"IQ.SCI.MTHD","20","20","30","40","30","40","40","30","30","40","40","50","50","40","30","30","40"
SLE,"2.01.01.02.nabase","0","0","0","1","1","1","1","0","0","1","1","1","1","1","0","0","0"
SLE,"5.13.01.01.who","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
SLE,"IQ.SCI.OVRL","30","40","43.3333333333333","47.7777777777778","46.6666666666667","52.2222222222222","52.2222222222222","48.8888888888889","54.4444444444444","58.8888888888889","58.8888888888889","63.3333666666667","63.3333666666667","58.8889","55.5555666666667","55.5555666666667","60.0000333333333"
SLE,"5.51.01.10.gdp","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SLE,"IQ.SCI.PRDC","50","60","60","63.33333","60","66.66667","66.66667","66.66667","73.33333","76.6666666666667","76.6666666666667","90.0001","90.0001","86.6667","86.6667","86.6667","90.0001"
SLE,"3.11.01.01.popcen","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SLE,"5.14.01.01.povsurv","0","0","0","0","0.5","0.5","0.5","0.5","1","1","1","0.5","0.5","0.5","0.5","0.5","0.5"
SLE,"5.51.01.08.primcomp","0","0","0","0","0","0","0","0","0","0.33333","0.33333","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667"
SLE,"IQ.SCI.SRCE","20","40","40","40","50","50","50","50","60","60","60","50","50","50","50","50","50"
SLE,"5.21.01.01.sdds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
SLE,"5.12.01.01.unesco","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1"
SLE,"3.11.01.03.popreg","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
SLB,"5.51.01.09.water","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SLB,"3.01.04.01.agcen","..","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0"
SLB,"2.04.01.01.excncpt","..","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1"
SLB,"5.51.01.02.malnut","..","0","0","0","0","0","0","0.33333","0.33333","0.33333","0.33333","0.33333","0.33333","0.33333","0.66667","0.66667","0.66667"
SLB,"5.51.01.03.mortal","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SLB,"2.01.03.01.prcpbase","..","0","0","0","0","0","0","1","1","1","1","1","1","1","0","0","0"
SLB,"5.04.01.01.exdebt","..","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1"
SLB,"5.51.01.07.gender","..","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.33333","0.66667","0.66667","0.66667","0.33333","0.33333","0","0"
SLB,"3.02.01.02.fscov","..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
SLB,"5.13.01.01.hlthsurv","..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
SLB,"5.51.01.05.hiv","..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
SLB,"5.51.01.04.immun","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SLB,"5.04.01.02.impexp","..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
SLB,"5.51.01.01.poverty","..","0","0","0","0","0","0","0","0","0","0","0","0.33333","0.66667","0.66667","0.33333","0.33333"
SLB,"5.01.01.01.indust","..","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
SLB,"5.51.01.06.matern","..","0.66667","0.66667","0.66667","0.33333","0.33333","0.33333","0.66667","0.66667","0.33333","0.33333","0.33333","0.33333","0.33333","0.66667","0.66667","0.66667"
SLB,"IQ.SCI.MTHD","..","20","20","20","20","30","50","50","50","60","60","50","30","40","50","40","60"
SLB,"2.01.01.02.nabase","..","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","1"
SLB,"5.13.01.01.who","..","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1","1"
SLB,"IQ.SCI.OVRL","..","31.1111111111111","31.1111111111111","31.1111111111111","30","33.3333333333333","40","42.2222222222222","42.2222222222222","50","53.3333333333333","48.8888666666667","48.8888666666667","52.2222","54.4444666666667","48.8889","55.5555666666667"
SLB,"5.51.01.10.gdp","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SLB,"IQ.SCI.PRDC","..","53.33333","53.33333","53.33333","50","50","50","56.66667","56.66667","50","60","56.6666","66.6666","66.6666","73.3334","66.6667","66.6667"
SLB,"3.11.01.01.popcen","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SLB,"5.14.01.01.povsurv","..","0","0","0","0","0","0","0","0","0","0","0","0.5","0.5","1","1","1"
SLB,"5.51.01.08.primcomp","..","0","0","0","0","0","0","0","0","0","0.66667","0.33333","1","1","1","1","1"
SLB,"IQ.SCI.SRCE","..","20","20","20","20","20","20","20","20","40","40","40","50","50","40","40","40"
SLB,"5.21.01.01.sdds","..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
SLB,"5.12.01.01.unesco","..","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","1"
SLB,"3.11.01.03.popreg","..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
SOM,"5.51.01.09.water","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SOM,"3.01.04.01.agcen","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
SOM,"2.04.01.01.excncpt","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
SOM,"5.51.01.02.malnut","0.33333","0.33333","0.33333","0.33333","0.33333","0.33333","0.66667","0.66667","0.66667","0.33333","0.33333","0.33333","0.66667","0.66667","0.66667","0.66667","0.33333"
SOM,"5.51.01.03.mortal","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SOM,"2.01.03.01.prcpbase","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
SOM,"5.04.01.01.exdebt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
SOM,"5.51.01.07.gender","0","0","0","0","0","0.33333","0.33333","0.33333","0.33333","0.33333","0","0","0","0","0","0","0"
SOM,"3.02.01.02.fscov","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
SOM,"5.13.01.01.hlthsurv","1","1","1","1","1","1","1","0.5","1","1","0.5","0.5","0.5","0.5","0","0","0"
SOM,"5.51.01.05.hiv","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SOM,"5.51.01.04.immun","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
SOM,"5.04.01.02.impexp","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
SOM,"5.51.01.01.poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
SOM,"5.01.01.01.indust","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
SOM,"5.51.01.06.matern","0.33333","0.33333","0.66667","0.66667","0.66667","0.66667","1","1","1","0.66667","0.66667","0.66667","0.33333","0.33333","0.33333","0.33333","0"
SOM,"IQ.SCI.MTHD","0","0","0","10","0","0","0","0","0","0","0","0","0","10","10","10","40"
SOM,"2.01.01.02.nabase","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
SOM,"5.13.01.01.who","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
SOM,"IQ.SCI.OVRL","22.2222222222222","22.2222222222222","23.3333333333333","26.6666666666667","23.3333333333333","24.4444444444444","26.6666666666667","23.3333333333333","26.6666666666667","24.4444444444444","20","20","20","23.3333333333333","26.6666666666667","26.6666666666667","34.4444333333333"
SOM,"5.51.01.10.gdp","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
SOM,"IQ.SCI.PRDC","46.66667","46.66667","50","50","50","53.33333","60","60","60","53.3333333333333","50","50","50","50","50","50","43.3333"
SOM,"3.11.01.01.popcen","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
SOM,"5.14.01.01.povsurv","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
SOM,"5.51.01.08.primcomp","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
SOM,"IQ.SCI.SRCE","20","20","20","20","20","20","20","10","20","20","10","10","10","10","20","20","20"
SOM,"5.21.01.01.sdds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
SOM,"5.12.01.01.unesco","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
SOM,"3.11.01.03.popreg","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
ZAF,"5.51.01.09.water","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
ZAF,"3.01.04.01.agcen","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1"
ZAF,"2.04.01.01.excncpt","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
ZAF,"5.51.01.02.malnut","0.66667","0.66667","0.66667","1","0.66667","1","1","1","1","1","0.66667","1","1","0.66667","1","1","1"
ZAF,"5.51.01.03.mortal","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
ZAF,"2.01.03.01.prcpbase","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
ZAF,"5.04.01.01.exdebt","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1"
ZAF,"5.51.01.07.gender","1","1","1","1","1","1","1","1","0.66667","0.66667","0.66667","1","1","0.66667","0.66667","0.66667","1"
ZAF,"3.02.01.02.fscov","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
ZAF,"5.13.01.01.hlthsurv","1","1","1","1","1","1","1","1","1","1","1","1","1","0.5","0","0","0"
ZAF,"5.51.01.05.hiv","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
ZAF,"5.51.01.04.immun","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
ZAF,"5.04.01.02.impexp","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","1","1"
ZAF,"5.51.01.01.poverty","1","1","1","0.66667","0.66667","0.33333","0.66667","0.66667","0.66667","1","0.66667","1","1","1","1","1","1"
ZAF,"5.01.01.01.indust","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
ZAF,"5.51.01.06.matern","0.66667","0.66667","0.66667","1","1","0.66667","0.66667","0.66667","0.33333","0.33333","0.33333","0.33333","0.66667","0.33333","0.66667","0.66667","0.66667"
ZAF,"IQ.SCI.MTHD","90","90","100","100","90","80","80","80","80","70","70","80","80","80","80","80","90"
ZAF,"2.01.01.02.nabase","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
ZAF,"5.13.01.01.who","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
ZAF,"IQ.SCI.OVRL","86.6666666666667","86.6666666666667","90","91.1111111111111","86.6666666666667","81.1111111111111","82.2222222222222","81.1111111111111","72.2222222222222","76.6666666666667","74.4444444444444","81.1111","82.2222333333333","75.5555666666667","75.5555666666667","75.5555666666667","81.1111333333333"
ZAF,"5.51.01.10.gdp","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
ZAF,"IQ.SCI.PRDC","90","90","90","93.33333","90","83.33333","86.66667","83.33333","76.66667","80","73.3333333333333","83.3333","86.6667","76.6667","86.6667","86.6667","93.3334"
ZAF,"3.11.01.01.popcen","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
ZAF,"5.14.01.01.povsurv","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
ZAF,"5.51.01.08.primcomp","0.66667","0.66667","0.66667","0.66667","0.66667","0.33333","0.33333","0","0","0","0","0","0","0","0.33333","0.33333","0.66667"
ZAF,"IQ.SCI.SRCE","80","80","80","80","80","80","80","80","60","80","80","80","80","70","60","60","60"
ZAF,"5.21.01.01.sdds","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
ZAF,"5.12.01.01.unesco","1","1","1","1","0","1","1","1","1","0","0","1","1","1","1","1","1"
ZAF,"3.11.01.03.popreg","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
SAS,"5.51.01.09.water","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
SAS,"3.01.04.01.agcen","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
SAS,"2.04.01.01.excncpt","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
SAS,"5.51.01.02.malnut","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
SAS,"5.51.01.03.mortal","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
SAS,"2.01.03.01.prcpbase","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
SAS,"5.04.01.01.exdebt","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
SAS,"5.51.01.07.gender","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
SAS,"3.02.01.02.fscov","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
SAS,"5.13.01.01.hlthsurv","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
SAS,"5.51.01.05.hiv","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
SAS,"5.51.01.04.immun","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
SAS,"5.04.01.02.impexp","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
SAS,"5.51.01.01.poverty","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
SAS,"5.01.01.01.indust","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
SAS,"5.51.01.06.matern","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
SAS,"IQ.SCI.MTHD","48.3333333333333","56.6666666666667","61.6666666666667","65","60","58.3333333333333","61.6666666666667","56.6666666666667","55","50","61.6666666666667","58.3333333333333","65","65","58.3333333333333","53.3333333333333","55"
SAS,"2.01.01.02.nabase","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
SAS,"5.13.01.01.who","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
SAS,"IQ.SCI.OVRL","65.7407411111111","68.8888888888889","70.3703705555556","71.1111111111111","69.8148144444444","69.0740744444444","70","68.5185183333333","67.9629633333333","66.6666666666667","72.4074074074074","71.1111222222222","72.5926","74.0740833333333","70.5555666666667","69.0740833333333","69.8148333333333"
SAS,"5.51.01.10.gdp","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
SAS,"IQ.SCI.PRDC","75.5555566666667","76.6666666666667","77.7777783333333","75","76.11111","73.88889","76.6666666666667","77.2222216666667","77.2222233333333","78.3333333333333","85.5555555555555","85.0000333333333","84.4444666666667","88.8889166666667","85.0000333333333","85.5555833333333","84.4445"
SAS,"3.11.01.01.popcen","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
SAS,"5.14.01.01.povsurv","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
SAS,"5.51.01.08.primcomp","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
SAS,"IQ.SCI.SRCE","73.3333333333333","73.3333333333333","71.6666666666667","73.3333333333333","73.3333333333333","75","71.6666666666667","71.6666666666667","71.6666666666667","71.6666666666667","70","70","68.3333333333333","68.3333333333333","68.3333333333333","68.3333333333333","70"
SAS,"5.21.01.01.sdds","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
SAS,"5.12.01.01.unesco","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
SAS,"3.11.01.03.popreg","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
SSD,"5.51.01.09.water","..","..","..","..","..","..","..","..","..","0.5","0.5","1","1","1","1","1","1"
